row_id,player_id,player_name,club,season,matched,match_type,name_score,club_score,fbref_player_name,fbref_club
1724,108725,Chris Wood,Burnley FC,2018,True,exact,100,82,Chris Wood,Burnley
1725,108725,Chris Wood,Burnley FC,2019,True,exact,100,82,Chris Wood,Burnley
1726,108725,Chris Wood,Burnley FC,2020,True,exact,100,82,Chris Wood,Burnley
1727,108725,Chris Wood,Burnley FC,2021,True,exact,100,82,Chris Wood,Burnley
1728,108725,Chris Wood,Nottingham Forest,2022,True,exact,100,74,Chris Wood,Nottingham
1729,108725,Chris Wood,Nottingham Forest,2023,True,exact,100,74,Chris Wood,Nottingham
1730,108725,Chris Wood,Nottingham Forest,2024,True,exact,100,74,Chris Wood,Nottingham
1731,108880,Koen Casteels,VfL Wolfsburg,2017,True,exact,100,81,Koen Casteels,Wolfsburg
1732,108880,Koen Casteels,VfL Wolfsburg,2018,True,exact,100,81,Koen Casteels,Wolfsburg
1733,108880,Koen Casteels,VfL Wolfsburg,2019,True,exact,100,81,Koen Casteels,Wolfsburg
1734,108880,Koen Casteels,VfL Wolfsburg,2020,True,exact,100,81,Koen Casteels,Wolfsburg
1735,108880,Koen Casteels,VfL Wolfsburg,2021,True,exact,100,81,Koen Casteels,Wolfsburg
1736,108880,Koen Casteels,VfL Wolfsburg,2022,True,exact,100,81,Koen Casteels,Wolfsburg
1737,108880,Koen Casteels,VfL Wolfsburg,2023,True,exact,100,81,Koen Casteels,Wolfsburg
1738,110036,Dominique Heintz,1.FC Köln,2017,True,exact,100,61,Dominique Heintz,Köln
1739,110036,Dominique Heintz,SC Freiburg,2018,True,exact,100,84,Dominique Heintz,Freiburg
1740,110036,Dominique Heintz,SC Freiburg,2019,True,exact,100,84,Dominique Heintz,Freiburg
1741,110036,Dominique Heintz,SC Freiburg,2020,True,exact,100,84,Dominique Heintz,Freiburg
1742,110858,Benik Afobe,AFC Bournemouth,2017,True,exact,100,84,Benik Afobe,Bournemouth
1743,110864,Sam Johnstone,West Bromwich Albion,2020,True,exact,100,62,Sam Johnstone,West Brom
1744,110864,Sam Johnstone,Crystal Palace,2022,True,exact,100,100,Sam Johnstone,Crystal Palace
1745,110864,Sam Johnstone,Crystal Palace,2023,True,exact,100,100,Sam Johnstone,Crystal Palace
1746,110864,Sam Johnstone,Wolverhampton Wanderers,2024,True,exact,100,34,Sam Johnstone,Wolves
1747,110923,Mattia Perin,Genoa CFC,2017,True,exact,100,71,Mattia Perin,Genoa
1748,110923,Mattia Perin,Juventus FC,2018,True,exact,100,84,Mattia Perin,Juventus
1749,110923,Mattia Perin,Genoa CFC,2019,True,exact,100,71,Mattia Perin,Genoa
1750,110923,Mattia Perin,Genoa CFC,2020,True,exact,100,71,Mattia Perin,Genoa
1751,111039,Ishak Belfodil,SV Werder Bremen,2017,True,exact,100,89,Ishak Belfodil,Werder Bremen
1752,111039,Ishak Belfodil,TSG 1899 Hoffenheim,2018,True,exact,100,68,Ishak Belfodil,Hoffenheim
1753,111039,Ishak Belfodil,TSG 1899 Hoffenheim,2019,True,exact,100,68,Ishak Belfodil,Hoffenheim
1754,111051,Nampalys Mendy,OGC Nice,2017,True,exact,100,66,Nampalys Mendy,Nice
1755,111051,Nampalys Mendy,Leicester City,2018,True,exact,100,100,Nampalys Mendy,Leicester City
1756,111051,Nampalys Mendy,Leicester City,2019,True,exact,100,100,Nampalys Mendy,Leicester City
1757,111051,Nampalys Mendy,Leicester City,2020,True,exact,100,100,Nampalys Mendy,Leicester City
1758,111078,Emil Forsberg,RB Leipzig,2017,True,exact,100,100,Emil Forsberg,RB Leipzig
1759,111078,Emil Forsberg,RB Leipzig,2018,True,exact,100,100,Emil Forsberg,RB Leipzig
1760,111078,Emil Forsberg,RB Leipzig,2019,True,exact,100,100,Emil Forsberg,RB Leipzig
1761,111078,Emil Forsberg,RB Leipzig,2020,True,exact,100,100,Emil Forsberg,RB Leipzig
1762,111078,Emil Forsberg,RB Leipzig,2021,True,exact,100,100,Emil Forsberg,RB Leipzig
1763,111078,Emil Forsberg,RB Leipzig,2022,True,exact,100,100,Emil Forsberg,RB Leipzig
1764,111078,Emil Forsberg,RB Leipzig,2023,True,exact,100,100,Emil Forsberg,RB Leipzig
1765,111195,Joël Veltman,Brighton & Hove Albion,2020,True,exact,100,57,Joël Veltman,Brighton
1766,111195,Joël Veltman,Brighton & Hove Albion,2021,True,exact,100,57,Joël Veltman,Brighton
1767,111195,Joël Veltman,Brighton & Hove Albion,2022,True,exact,100,57,Joël Veltman,Brighton
1768,111195,Joël Veltman,Brighton & Hove Albion,2023,True,exact,100,57,Joël Veltman,Brighton
1769,111196,Stefan de Vrij,SS Lazio,2017,True,exact,100,76,Stefan de Vrij,Lazio
1770,111196,Stefan de Vrij,Inter Milan,2018,True,exact,100,62,Stefan de Vrij,Inter
1771,111196,Stefan de Vrij,Inter Milan,2019,True,exact,100,62,Stefan de Vrij,Inter
1772,111196,Stefan de Vrij,Inter Milan,2020,True,exact,100,62,Stefan de Vrij,Inter
1773,111196,Stefan de Vrij,Inter Milan,2021,True,exact,100,62,Stefan de Vrij,Inter
1774,111196,Stefan de Vrij,Inter Milan,2022,True,exact,100,62,Stefan de Vrij,Inter
1775,111196,Stefan de Vrij,Inter Milan,2023,True,exact,100,62,Stefan de Vrij,Inter
1776,111196,Stefan de Vrij,Inter Milan,2024,True,exact,100,62,Stefan de Vrij,Inter
1777,111227,Andrea Conti,AC Milan,2017,True,exact,100,76,Andrea Conti,Milan
1778,111227,Andrea Conti,AC Milan,2018,True,exact,100,76,Andrea Conti,Milan
1779,111227,Andrea Conti,AC Milan,2019,True,exact,100,76,Andrea Conti,Milan
1780,111275,Philipp Max,FC Augsburg,2017,True,exact,100,84,Philipp Max,Augsburg
1781,111275,Philipp Max,FC Augsburg,2018,True,exact,100,84,Philipp Max,Augsburg
1782,111275,Philipp Max,FC Augsburg,2019,True,exact,100,84,Philipp Max,Augsburg
1783,111347,Lorenzo Tonelli,SSC Napoli,2017,True,exact,100,75,Lorenzo Tonelli,Napoli
1784,111347,Lorenzo Tonelli,UC Sampdoria,2018,True,exact,100,85,Lorenzo Tonelli,Sampdoria
1785,111455,Granit Xhaka,Arsenal FC,2017,True,exact,100,82,Granit Xhaka,Arsenal
1786,111455,Granit Xhaka,Arsenal FC,2018,True,exact,100,82,Granit Xhaka,Arsenal
1787,111455,Granit Xhaka,Arsenal FC,2019,True,exact,100,82,Granit Xhaka,Arsenal
1788,111455,Granit Xhaka,Arsenal FC,2020,True,exact,100,82,Granit Xhaka,Arsenal
1789,111455,Granit Xhaka,Arsenal FC,2021,True,exact,100,82,Granit Xhaka,Arsenal
1790,111455,Granit Xhaka,Arsenal FC,2022,True,exact,100,82,Granit Xhaka,Arsenal
1791,111455,Granit Xhaka,Bayer 04 Leverkusen,2023,True,exact,100,68,Granit Xhaka,Leverkusen
1792,111455,Granit Xhaka,Bayer 04 Leverkusen,2024,True,exact,100,68,Granit Xhaka,Leverkusen
1793,111524,Ahmed Hegazy,West Bromwich Albion,2017,False,none,0,0,,
1794,111630,Erik Lamela,Tottenham Hotspur,2017,True,exact,100,69,Érik Lamela,Tottenham
1795,111630,Erik Lamela,Tottenham Hotspur,2018,True,exact,100,69,Érik Lamela,Tottenham
1796,111630,Erik Lamela,Tottenham Hotspur,2019,True,exact,100,69,Érik Lamela,Tottenham
1797,111630,Erik Lamela,Tottenham Hotspur,2020,True,exact,100,69,Érik Lamela,Tottenham
1798,111630,Erik Lamela,Sevilla FC,2021,True,exact,100,82,Érik Lamela,Sevilla
1799,111630,Erik Lamela,Sevilla FC,2022,True,exact,100,82,Érik Lamela,Sevilla
1800,111819,Neto,Valencia CF,2017,True,exact,100,84,Neto,Valencia
1801,111819,Neto,Valencia CF,2018,True,exact,100,84,Neto,Valencia
1802,111819,Neto,FC Barcelona,2019,True,exact,100,85,Neto,Barcelona
1803,111819,Neto,FC Barcelona,2020,True,exact,100,85,Neto,Barcelona
1804,111873,Emiliano Martínez,Aston Villa,2020,True,exact,100,100,Emiliano Martínez,Aston Villa
1805,111873,Emiliano Martínez,Aston Villa,2021,True,exact,100,100,Emiliano Martínez,Aston Villa
1806,111873,Emiliano Martínez,Aston Villa,2022,True,exact,100,100,Emiliano Martínez,Aston Villa
1807,111873,Emiliano Martínez,Aston Villa,2023,True,exact,100,100,Emiliano Martínez,Aston Villa
1808,111873,Emiliano Martínez,Aston Villa,2024,True,exact,100,100,Emiliano Martínez,Aston Villa
1809,111961,Suso,AC Milan,2017,True,exact,100,76,Suso,Milan
1810,111961,Suso,AC Milan,2018,True,exact,100,76,Suso,Milan
1811,111961,Suso,AC Milan,2019,True,exact,100,76,Suso,Milan
1812,111961,Suso,Sevilla FC,2020,True,exact,100,82,Suso,Sevilla
1813,111961,Suso,Sevilla FC,2021,True,exact,100,82,Suso,Sevilla
1814,111961,Suso,Sevilla FC,2022,True,exact,100,82,Suso,Sevilla
1815,112052,Bruno Martins Indi,Stoke City,2017,True,exact,100,100,Bruno Martins Indi,Stoke City
1816,112302,Roberto Pereyra,Watford FC,2017,True,exact,100,82,Roberto Pereyra,Watford
1817,112302,Roberto Pereyra,Watford FC,2018,True,exact,100,82,Roberto Pereyra,Watford
1818,112302,Roberto Pereyra,Watford FC,2019,True,exact,100,82,Roberto Pereyra,Watford
1819,112302,Roberto Pereyra,Udinese Calcio,2020,True,exact,100,66,Roberto Pereyra,Udinese
1820,112302,Roberto Pereyra,Udinese Calcio,2021,True,exact,100,66,Roberto Pereyra,Udinese
1821,112302,Roberto Pereyra,Udinese Calcio,2022,True,exact,100,66,Roberto Pereyra,Udinese
1822,112343,Manolo Gabbiadini,Southampton FC,2017,True,exact,100,88,Manolo Gabbiadini,Southampton
1823,112343,Manolo Gabbiadini,UC Sampdoria,2018,True,exact,100,85,Manolo Gabbiadini,Sampdoria
1824,112343,Manolo Gabbiadini,UC Sampdoria,2019,True,exact,100,85,Manolo Gabbiadini,Sampdoria
1825,112343,Manolo Gabbiadini,UC Sampdoria,2020,True,exact,100,85,Manolo Gabbiadini,Sampdoria
1826,112465,Sérgio Oliveira,AS Roma,2021,True,exact,100,72,Sérgio Oliveira,Roma
1827,112515,Marcos Alonso,Chelsea FC,2017,True,exact,100,82,Marcos Alonso,Chelsea
1828,112515,Marcos Alonso,Chelsea FC,2018,True,exact,100,82,Marcos Alonso,Chelsea
1829,112515,Marcos Alonso,Chelsea FC,2019,True,exact,100,82,Marcos Alonso,Chelsea
1830,112515,Marcos Alonso,Chelsea FC,2020,True,exact,100,82,Marcos Alonso,Chelsea
1831,112515,Marcos Alonso,Chelsea FC,2021,True,exact,100,82,Marcos Alonso,Chelsea
1832,112515,Marcos Alonso,FC Barcelona,2022,True,exact,100,85,Marcos Alonso,Barcelona
1833,112930,Benito Raman,Fortuna Düsseldorf,2018,True,exact,100,71,Benito Raman,Düsseldorf
1834,112930,Benito Raman,FC Schalke 04,2019,True,exact,100,86,Benito Raman,Schalke 04
1835,112935,Mark Uth,TSG 1899 Hoffenheim,2017,True,exact,100,68,Mark Uth,Hoffenheim
1836,112935,Mark Uth,FC Schalke 04,2018,True,exact,100,86,Mark Uth,Schalke 04
1837,112935,Mark Uth,1.FC Köln,2019,True,exact,100,61,Mark Uth,Köln
1838,112988,Cédric Soares,Southampton FC,2017,True,exact,100,88,Cédric Soares,Southampton
1839,112988,Cédric Soares,Inter Milan,2018,True,exact,100,62,Cédric Soares,Inter
1840,112988,Cédric Soares,Southampton FC,2019,True,exact,100,88,Cédric Soares,Southampton
1841,112988,Cédric Soares,Arsenal FC,2020,True,exact,100,82,Cédric Soares,Arsenal
1842,112988,Cédric Soares,Arsenal FC,2021,True,exact,100,82,Cédric Soares,Arsenal
1843,113045,Rubén Pérez,CD Leganés,2017,True,exact,100,82,Rubén Pérez,Leganés
1844,113045,Rubén Pérez,CD Leganés,2018,True,exact,100,82,Rubén Pérez,Leganés
1845,113045,Rubén Pérez,CD Leganés,2019,True,exact,100,82,Rubén Pérez,Leganés
1846,113133,Germán Pezzella,ACF Fiorentina,2017,True,exact,100,83,Germán Pezzella,Fiorentina
1847,113133,Germán Pezzella,ACF Fiorentina,2018,True,exact,100,83,Germán Pezzella,Fiorentina
1848,113133,Germán Pezzella,ACF Fiorentina,2019,True,exact,100,83,Germán Pezzella,Fiorentina
1849,113133,Germán Pezzella,ACF Fiorentina,2020,True,exact,100,83,Germán Pezzella,Fiorentina
1850,113133,Germán Pezzella,ACF Fiorentina,2021,True,exact,100,33,Germán Pezzella,Real Betis
1851,113133,Germán Pezzella,Real Betis Balompié,2022,True,exact,100,68,Germán Pezzella,Real Betis
1852,113707,Rémy Cabella,AS Saint-Étienne,2017,True,exact,100,89,Rémy Cabella,Saint-Étienne
1853,113707,Rémy Cabella,AS Saint-Étienne,2018,True,exact,100,89,Rémy Cabella,Saint-Étienne
1854,113707,Rémy Cabella,Montpellier HSC,2021,True,exact,100,84,Rémy Cabella,Montpellier
1855,113707,Rémy Cabella,LOSC Lille,2022,True,exact,100,66,Rémy Cabella,Lille
1856,115333,Juanpe,Girona FC,2017,True,exact,100,80,Juanpe,Girona
1857,115333,Juanpe,Girona FC,2018,True,exact,100,80,Juanpe,Girona
1858,115763,Koray Günter,Hellas Verona,2020,True,exact,100,100,Koray Günter,Hellas Verona
1859,115763,Koray Günter,Hellas Verona,2021,True,exact,100,100,Koray Günter,Hellas Verona
1860,117674,Maximilian Arnold,VfL Wolfsburg,2017,True,exact,100,81,Maximilian Arnold,Wolfsburg
1861,117674,Maximilian Arnold,VfL Wolfsburg,2018,True,exact,100,81,Maximilian Arnold,Wolfsburg
1862,117674,Maximilian Arnold,VfL Wolfsburg,2019,True,exact,100,81,Maximilian Arnold,Wolfsburg
1863,117674,Maximilian Arnold,VfL Wolfsburg,2020,True,exact,100,81,Maximilian Arnold,Wolfsburg
1864,117674,Maximilian Arnold,VfL Wolfsburg,2021,True,exact,100,81,Maximilian Arnold,Wolfsburg
1865,117674,Maximilian Arnold,VfL Wolfsburg,2022,True,exact,100,81,Maximilian Arnold,Wolfsburg
1866,117674,Maximilian Arnold,VfL Wolfsburg,2023,True,exact,100,81,Maximilian Arnold,Wolfsburg
1867,117674,Maximilian Arnold,VfL Wolfsburg,2024,True,exact,100,81,Maximilian Arnold,Wolfsburg
1868,117996,Phil Jones,Manchester United,2017,True,exact,100,90,Phil Jones,Manchester Utd
1869,117996,Phil Jones,Manchester United,2018,True,exact,100,90,Phil Jones,Manchester Utd
1870,117996,Phil Jones,Manchester United,2019,True,exact,100,90,Phil Jones,Manchester Utd
1871,117996,Phil Jones,Manchester United,2020,False,none,0,0,,
1872,118284,Jordan Ferri,Montpellier HSC,2021,True,exact,100,84,Jordan Ferri,Montpellier
1873,118284,Jordan Ferri,Montpellier HSC,2022,True,exact,100,84,Jordan Ferri,Montpellier
1874,118287,Rachid Ghezzal,Leicester City,2018,True,exact,100,100,Rachid Ghezzal,Leicester City
1875,118287,Rachid Ghezzal,ACF Fiorentina,2019,True,exact,100,83,Rachid Ghezzal,Fiorentina
1876,118397,Alessandro Schöpf,FC Schalke 04,2017,True,exact,100,86,Alessandro Schöpf,Schalke 04
1877,118397,Alessandro Schöpf,FC Schalke 04,2018,True,exact,100,86,Alessandro Schöpf,Schalke 04
1878,118534,Michael Keane,Everton FC,2017,True,exact,100,82,Michael Keane,Everton
1879,118534,Michael Keane,Everton FC,2018,True,exact,100,82,Michael Keane,Everton
1880,118534,Michael Keane,Everton FC,2019,True,exact,100,82,Michael Keane,Everton
1881,118534,Michael Keane,Everton FC,2020,True,exact,100,82,Michael Keane,Everton
1882,118534,Michael Keane,Everton FC,2021,True,exact,100,82,Michael Keane,Everton
1883,118534,Michael Keane,Everton FC,2022,True,exact,100,82,Michael Keane,Everton
1884,118534,Michael Keane,Everton FC,2023,True,exact,100,82,Michael Keane,Everton
1885,118534,Michael Keane,Everton FC,2024,True,exact,100,82,Michael Keane,Everton
1886,118689,Leonardo Spinazzola,Atalanta BC,2017,True,exact,100,84,Leonardo Spinazzola,Atalanta
1887,118689,Leonardo Spinazzola,Juventus FC,2018,True,exact,100,84,Leonardo Spinazzola,Juventus
1888,118689,Leonardo Spinazzola,AS Roma,2019,True,exact,100,72,Leonardo Spinazzola,Roma
1889,118689,Leonardo Spinazzola,AS Roma,2020,True,exact,100,72,Leonardo Spinazzola,Roma
1890,118689,Leonardo Spinazzola,AS Roma,2021,True,exact,100,72,Leonardo Spinazzola,Roma
1891,118689,Leonardo Spinazzola,AS Roma,2022,True,exact,100,72,Leonardo Spinazzola,Roma
1892,118847,Dominik Kohr,Bayer 04 Leverkusen,2017,True,exact,100,68,Dominik Kohr,Leverkusen
1893,118847,Dominik Kohr,Eintracht Frankfurt,2019,True,exact,100,64,Dominik Kohr,Frankfurt
1894,118847,Dominik Kohr,1.FSV Mainz 05,2020,True,exact,100,72,Dominik Kohr,Mainz 05
1895,118847,Dominik Kohr,1.FSV Mainz 05,2021,True,exact,100,72,Dominik Kohr,Mainz 05
1896,118997,Aitor Fernández,Levante UD,2019,True,exact,100,82,Aitor Fernández,Levante
1897,118997,Aitor Fernández,Levante UD,2020,True,exact,100,82,Aitor Fernández,Levante
1898,119031,Kaan Ayhan,Fortuna Düsseldorf,2018,True,exact,100,71,Kaan Ayhan,Düsseldorf
1899,119031,Kaan Ayhan,Fortuna Düsseldorf,2019,True,exact,100,71,Kaan Ayhan,Düsseldorf
1900,119031,Kaan Ayhan,US Sassuolo,2020,True,exact,100,84,Kaan Ayhan,Sassuolo
1901,119031,Kaan Ayhan,US Sassuolo,2021,True,exact,100,84,Kaan Ayhan,Sassuolo
1902,119150,Mislav Orsic,Southampton FC,2022,True,exact,100,88,Mislav Oršić,Southampton
1903,119211,Mitchell Weiser,Hertha BSC,2017,True,exact,100,100,Mitchell Weiser,Hertha BSC
1904,119211,Mitchell Weiser,Bayer 04 Leverkusen,2018,True,exact,100,68,Mitchell Weiser,Leverkusen
1905,119211,Mitchell Weiser,Bayer 04 Leverkusen,2019,True,exact,100,68,Mitchell Weiser,Leverkusen
1906,119211,Mitchell Weiser,SV Werder Bremen,2022,True,exact,100,89,Mitchell Weiser,Werder Bremen
1907,119211,Mitchell Weiser,SV Werder Bremen,2023,True,exact,100,89,Mitchell Weiser,Werder Bremen
1908,119211,Mitchell Weiser,SV Werder Bremen,2024,True,exact,100,89,Mitchell Weiser,Werder Bremen
1909,119228,Luis Muriel,Sevilla FC,2017,True,exact,100,82,Luis Muriel,Sevilla
1910,119228,Luis Muriel,ACF Fiorentina,2018,True,exact,100,83,Luis Muriel,Fiorentina
1911,119228,Luis Muriel,Atalanta BC,2019,True,exact,100,84,Luis Muriel,Atalanta
1912,119228,Luis Muriel,Atalanta BC,2020,True,exact,100,84,Luis Muriel,Atalanta
1913,119228,Luis Muriel,Atalanta BC,2021,True,exact,100,84,Luis Muriel,Atalanta
1914,119228,Luis Muriel,Atalanta BC,2022,True,exact,100,84,Luis Muriel,Atalanta
1915,119235,Carlos Bacca,Villarreal CF,2017,True,exact,100,86,Carlos Bacca,Villarreal
1916,119235,Carlos Bacca,Villarreal CF,2018,True,exact,100,86,Carlos Bacca,Villarreal
1917,119269,Shane Duffy,Brighton & Hove Albion,2017,True,exact,100,57,Shane Duffy,Brighton
1918,119269,Shane Duffy,Brighton & Hove Albion,2018,True,exact,100,57,Shane Duffy,Brighton
1919,119269,Shane Duffy,Brighton & Hove Albion,2019,True,exact,100,57,Shane Duffy,Brighton
1920,119269,Shane Duffy,Brighton & Hove Albion,2020,False,none,0,0,,
1921,119269,Shane Duffy,Brighton & Hove Albion,2021,True,exact,100,57,Shane Duffy,Brighton
1922,119277,Yannick Gerhardt,VfL Wolfsburg,2017,True,exact,100,81,Yannick Gerhardt,Wolfsburg
1923,119277,Yannick Gerhardt,VfL Wolfsburg,2018,True,exact,100,81,Yannick Gerhardt,Wolfsburg
1924,119277,Yannick Gerhardt,VfL Wolfsburg,2019,True,exact,100,81,Yannick Gerhardt,Wolfsburg
1925,119277,Yannick Gerhardt,VfL Wolfsburg,2020,True,exact,100,81,Yannick Gerhardt,Wolfsburg
1926,119277,Yannick Gerhardt,VfL Wolfsburg,2021,True,exact,100,81,Yannick Gerhardt,Wolfsburg
1927,119277,Yannick Gerhardt,VfL Wolfsburg,2022,True,exact,100,81,Yannick Gerhardt,Wolfsburg
1928,119296,Emre Can,Liverpool FC,2017,True,exact,100,85,Emre Can,Liverpool
1929,119296,Emre Can,Juventus FC,2018,True,exact,100,84,Emre Can,Juventus
1930,119296,Emre Can,Juventus FC,2019,True,exact,100,84,Emre Can,Juventus
1931,119296,Emre Can,Borussia Dortmund,2020,True,exact,100,64,Emre Can,Dortmund
1932,119296,Emre Can,Borussia Dortmund,2021,True,exact,100,64,Emre Can,Dortmund
1933,119296,Emre Can,Borussia Dortmund,2022,True,exact,100,64,Emre Can,Dortmund
1934,119296,Emre Can,Borussia Dortmund,2023,True,exact,100,64,Emre Can,Dortmund
1935,119296,Emre Can,Borussia Dortmund,2024,True,exact,100,64,Emre Can,Dortmund
1936,119905,Hugo Mallo,Celta de Vigo,2017,True,exact,100,86,Hugo Mallo,Celta Vigo
1937,119905,Hugo Mallo,Celta de Vigo,2018,True,exact,100,86,Hugo Mallo,Celta Vigo
1938,119905,Hugo Mallo,Celta de Vigo,2019,True,exact,100,86,Hugo Mallo,Celta Vigo
1939,119905,Hugo Mallo,Celta de Vigo,2020,True,exact,100,86,Hugo Mallo,Celta Vigo
1940,120095,José Campaña,Levante UD,2017,True,exact,100,82,José Campaña,Levante
1941,120095,José Campaña,Levante UD,2018,True,exact,100,82,José Campaña,Levante
1942,120095,José Campaña,Levante UD,2019,True,exact,100,82,José Campaña,Levante
1943,120095,José Campaña,Levante UD,2020,True,exact,100,82,José Campaña,Levante
1944,120095,José Campaña,Levante UD,2021,True,exact,100,82,José Campaña,Levante
1945,120205,Michael Gregoritsch,FC Augsburg,2017,True,exact,100,84,Michael Gregoritsch,Augsburg
1946,120205,Michael Gregoritsch,FC Augsburg,2018,True,exact,100,84,Michael Gregoritsch,Augsburg
1947,120205,Michael Gregoritsch,FC Augsburg,2019,True,exact,100,84,Michael Gregoritsch,Augsburg
1948,120205,Michael Gregoritsch,SC Freiburg,2022,True,exact,100,84,Michael Gregoritsch,Freiburg
1949,120205,Michael Gregoritsch,SC Freiburg,2023,True,exact,100,84,Michael Gregoritsch,Freiburg
1950,120443,Santiago Arias,Atlético de Madrid,2018,True,exact,100,90,Santiago Arias,Atlético Madrid
1951,120443,Santiago Arias,Atlético de Madrid,2019,True,exact,100,90,Santiago Arias,Atlético Madrid
1952,120443,Santiago Arias,Bayer 04 Leverkusen,2020,True,exact,100,68,Santiago Arias,Leverkusen
1953,120565,Andre Gray,Watford FC,2017,True,exact,100,82,Andre Gray,Watford
1954,120565,Andre Gray,Watford FC,2018,True,exact,100,82,Andre Gray,Watford
1955,120565,Andre Gray,Watford FC,2019,True,exact,100,82,Andre Gray,Watford
1956,120610,Diafra Sakho,Stade Rennais FC,2017,True,exact,100,45,Diafra Sakho,Rennes
1957,120629,Alphonse Areola,Paris Saint-Germain,2017,True,exact,100,18,Alphonse Areola,PSG
1958,120629,Alphonse Areola,Paris Saint-Germain,2018,True,exact,100,18,Alphonse Areola,PSG
1959,120629,Alphonse Areola,Paris Saint-Germain,2019,True,exact,100,40,Alphonse Areola,Real Madrid
1960,120629,Alphonse Areola,Fulham FC,2020,True,exact,100,80,Alphonse Areola,Fulham
1961,120629,Alphonse Areola,West Ham United,2021,True,exact,100,69,Alphonse Areola,West Ham
1962,120629,Alphonse Areola,West Ham United,2022,True,exact,100,69,Alphonse Areola,West Ham
