league,season,team,player,nation,pos,age,born,standard_playing_time_mp,standard_playing_time_starts,standard_playing_time_min,standard_playing_time_90s,standard_performance_gls,standard_performance_ast,standard_performance_g_a,standard_performance_g_pk,standard_performance_pk,standard_performance_pkatt,standard_performance_crdy,standard_performance_crdr,standard_per_90_minutes_gls,standard_per_90_minutes_ast,standard_per_90_minutes_g_a,standard_per_90_minutes_g_pk,standard_per_90_minutes_g_a_pk,fbref_season_label,fbref_stat_type
ITA-Serie A,2022,Sampdoria,Martin Turk,SVN,GK,18,2003,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Sampdoria,Mehdi Léris,ALG,MF,24,1998,32,29,2460,27.3,1,1,2,1,0,0,13,0,0.04,0.04,0.07,0.04,0.07,2022-2023,standard
ITA-Serie A,2022,Sampdoria,Mickaël Cuisance,FRA,MF,22,1999,12,9,618,6.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Sampdoria,Mihailo Ivanović,SRB,FW,17,2004,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Sampdoria,Nicola Murru,ITA,DF,27,1994,20,5,784,8.7,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Sampdoria,Nicola Ravaglia,ITA,GK,33,1988,9,9,810,9.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Sampdoria,Omar Colley,GAM,DF,29,1992,16,15,1384,15.4,1,0,1,1,0,0,5,0,0.07,0.0,0.07,0.07,0.07,2022-2023,standard
ITA-Serie A,2022,Sampdoria,Ronaldo Vieira,GNB,MF,24,1998,16,8,815,9.1,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Sampdoria,Sam Lammers,NED,FW,25,1997,19,13,1100,12.2,1,1,2,1,0,0,1,0,0.08,0.08,0.16,0.08,0.16,2022-2023,standard
ITA-Serie A,2022,Sampdoria,Samuel Ntanda,COD,FW,17,2005,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Sampdoria,Telasco Segovia,VEN,MF,19,2003,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Sampdoria,Tommaso Augello,ITA,"MF,DF",27,1994,37,35,3061,34.0,2,5,7,2,0,0,3,0,0.06,0.15,0.21,0.06,0.21,2022-2023,standard
ITA-Serie A,2022,Sampdoria,Tomás Rincón,VEN,MF,34,1988,34,30,2555,28.4,0,2,2,0,0,0,7,1,0.0,0.07,0.07,0.0,0.07,2022-2023,standard
ITA-Serie A,2022,Sampdoria,Valerio Verre,ITA,MF,28,1994,18,6,677,7.5,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Sassuolo,Abdou Harroui,NED,MF,24,1998,23,5,647,7.2,2,0,2,2,0,0,2,0,0.28,0.0,0.28,0.28,0.28,2022-2023,standard
ITA-Serie A,2022,Sassuolo,Agustín Álvarez,URU,FW,21,2001,22,1,368,4.1,1,1,2,1,0,0,1,0,0.24,0.24,0.49,0.24,0.49,2022-2023,standard
ITA-Serie A,2022,Sassuolo,Alessandro Russo,ITA,GK,21,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Sassuolo,Andrea Consigli,ITA,GK,35,1987,35,35,3150,35.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Sassuolo,Andrea Pinamonti,ITA,FW,23,1999,32,25,2161,24.0,5,0,5,4,1,1,3,1,0.21,0.0,0.21,0.17,0.17,2022-2023,standard
ITA-Serie A,2022,Sassuolo,Armand Lauriente,FRA,"FW,MF",23,1998,28,27,2175,24.2,7,6,13,6,1,1,10,1,0.29,0.25,0.54,0.25,0.5,2022-2023,standard
ITA-Serie A,2022,Sassuolo,Davide Frattesi,ITA,MF,22,1999,36,35,2873,31.9,7,0,7,7,0,0,4,0,0.22,0.0,0.22,0.22,0.22,2022-2023,standard
ITA-Serie A,2022,Sassuolo,Domenico Berardi,ITA,"FW,MF",27,1994,26,22,1866,20.7,12,7,19,5,7,8,7,0,0.58,0.34,0.92,0.24,0.58,2022-2023,standard
ITA-Serie A,2022,Sassuolo,Emil Ceide,NOR,FW,20,2001,19,5,515,5.7,0,1,1,0,0,0,0,0,0.0,0.17,0.17,0.0,0.17,2022-2023,standard
ITA-Serie A,2022,Sassuolo,Filippo Romagna,ITA,DF,25,1997,2,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Sassuolo,Giacomo Raspadori,ITA,"FW,MF",22,2000,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Sassuolo,Gian Marco Ferrari,ITA,DF,30,1992,33,24,2223,24.7,1,0,1,1,0,0,5,0,0.04,0.0,0.04,0.04,0.04,2022-2023,standard
ITA-Serie A,2022,Sassuolo,Gianluca Pegolo,ITA,GK,41,1981,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Sassuolo,Giorgos Kyriakopoulos,GRE,"FW,DF",26,1996,12,9,766,8.5,1,1,2,1,0,0,3,0,0.12,0.12,0.23,0.12,0.23,2022-2023,standard
ITA-Serie A,2022,Sassuolo,Grégoire Defrel,MTQ,FW,31,1991,27,13,1167,13.0,2,1,3,2,0,0,3,0,0.15,0.08,0.23,0.15,0.23,2022-2023,standard
ITA-Serie A,2022,Sassuolo,Hamed Junior Traorè,CIV,"MF,FW",22,2000,11,6,591,6.6,0,3,3,0,0,0,1,0,0.0,0.46,0.46,0.0,0.46,2022-2023,standard
ITA-Serie A,2022,Sassuolo,Janis Antiste,FRA,"FW,MF",19,2002,2,0,52,0.6,1,0,1,1,0,0,0,0,1.73,0.0,1.73,1.73,1.73,2022-2023,standard
ITA-Serie A,2022,Sassuolo,Jeremy Toljan,GER,DF,27,1994,31,29,2672,29.7,0,1,1,0,0,0,3,0,0.0,0.03,0.03,0.0,0.03,2022-2023,standard
ITA-Serie A,2022,Sassuolo,Kaan Ayhan,TUR,DF,27,1994,10,5,545,6.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Sassuolo,Kristian Thorstvedt,NOR,MF,23,1999,31,13,1136,12.6,2,1,3,2,0,0,5,0,0.16,0.08,0.24,0.16,0.24,2022-2023,standard
ITA-Serie A,2022,Sassuolo,Luca D'Andrea,ITA,FW,17,2004,5,5,316,3.5,0,1,1,0,0,0,0,0,0.0,0.28,0.28,0.0,0.28,2022-2023,standard
ITA-Serie A,2022,Sassuolo,Martin Erlić,CRO,DF,24,1998,28,26,2330,25.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Sassuolo,Matheus Henrique,BRA,MF,24,1997,30,21,1947,21.6,4,1,5,4,0,0,4,0,0.18,0.05,0.23,0.18,0.23,2022-2023,standard
ITA-Serie A,2022,Sassuolo,Maxime Lopez,FRA,MF,24,1997,30,25,2296,25.5,0,0,0,0,0,0,11,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Sassuolo,Mert Müldür,TUR,DF,23,1999,2,1,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Sassuolo,Nadir Zortea,ITA,DF,23,1999,10,7,657,7.3,0,1,1,0,0,0,4,0,0.0,0.14,0.14,0.0,0.14,2022-2023,standard
ITA-Serie A,2022,Sassuolo,Nedim Bajrami,ALB,FW,23,1999,18,7,819,9.1,1,0,1,1,0,0,0,0,0.11,0.0,0.11,0.11,0.11,2022-2023,standard
ITA-Serie A,2022,Sassuolo,Pedro Obiang,EQG,MF,30,1992,17,11,876,9.7,0,1,1,0,0,0,2,0,0.0,0.1,0.1,0.0,0.1,2022-2023,standard
ITA-Serie A,2022,Sassuolo,Riccardo Marchizza,ITA,DF,24,1998,10,3,283,3.1,0,1,1,0,0,0,1,0,0.0,0.32,0.32,0.0,0.32,2022-2023,standard
ITA-Serie A,2022,Sassuolo,Rogério,BRA,DF,24,1998,36,34,2996,33.3,0,3,3,0,0,0,5,1,0.0,0.09,0.09,0.0,0.09,2022-2023,standard
ITA-Serie A,2022,Sassuolo,Ruan,BRA,DF,23,1999,23,21,1711,19.0,0,0,0,0,0,0,13,3,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Spezia,Albin Ekdal,SWE,MF,33,1989,31,18,1734,19.3,0,2,2,0,0,0,6,1,0.0,0.1,0.1,0.0,0.1,2022-2023,standard
ITA-Serie A,2022,Spezia,Arkadiusz Reca,POL,"MF,DF",27,1995,30,24,2173,24.1,1,1,2,1,0,0,5,0,0.04,0.04,0.08,0.04,0.08,2022-2023,standard
ITA-Serie A,2022,Spezia,Bartłomiej Drągowski,POL,GK,24,1997,34,34,2946,32.7,0,1,1,0,0,0,1,0,0.0,0.03,0.03,0.0,0.03,2022-2023,standard
ITA-Serie A,2022,Spezia,Daniel Maldini,ITA,"FW,MF",20,2001,18,4,628,7.0,2,0,2,2,0,0,1,0,0.29,0.0,0.29,0.29,0.29,2022-2023,standard
ITA-Serie A,2022,Spezia,Daniele Verde,ITA,"FW,MF",26,1996,25,11,998,11.1,3,0,3,2,1,1,1,0,0.27,0.0,0.27,0.18,0.18,2022-2023,standard
ITA-Serie A,2022,Spezia,Dimitris Nikolaou,GRE,DF,23,1998,36,34,2958,32.9,1,0,1,1,0,0,9,1,0.03,0.0,0.03,0.03,0.03,2022-2023,standard
ITA-Serie A,2022,Spezia,Dávid Strelec,SVK,FW,21,2001,7,1,169,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Spezia,Eldor Shomurodov,UZB,FW,27,1995,15,9,809,9.0,1,1,2,1,0,0,2,0,0.11,0.11,0.22,0.11,0.22,2022-2023,standard
ITA-Serie A,2022,Spezia,Emil Holm,SWE,MF,22,2000,20,17,1393,15.5,1,1,2,1,0,0,4,0,0.06,0.06,0.13,0.06,0.13,2022-2023,standard
ITA-Serie A,2022,Spezia,Emmanuel Gyasi,GHA,"FW,MF",28,1994,35,35,2810,31.2,2,0,2,2,0,0,10,0,0.06,0.0,0.06,0.06,0.06,2022-2023,standard
ITA-Serie A,2022,Spezia,Ethan Ampadu,WAL,"DF,MF",21,2000,31,31,2639,29.3,0,1,1,0,0,0,10,1,0.0,0.03,0.03,0.0,0.03,2022-2023,standard
ITA-Serie A,2022,Spezia,Federico Marchetti,ITA,GK,39,1983,1,0,66,0.7,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Spezia,Jacopo Sala,ITA,MF,30,1991,6,1,112,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Spezia,Jakub Kiwior,POL,"DF,MF",22,2000,17,17,1443,16.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Spezia,Jeroen Zoet,NED,GK,31,1991,5,4,334,3.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Spezia,João Moutinho,POR,DF,24,1998,4,0,58,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Spezia,Julius Beck,DEN,MF,17,2005,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Spezia,Kelvin Amian,FRA,"DF,MF",24,1998,30,26,2372,26.4,0,1,1,0,0,0,7,1,0.0,0.04,0.04,0.0,0.04,2022-2023,standard
ITA-Serie A,2022,Spezia,Kevin Agudelo,COL,"MF,FW",23,1998,34,23,2131,23.7,0,1,1,0,0,0,5,0,0.0,0.04,0.04,0.0,0.04,2022-2023,standard
ITA-Serie A,2022,Spezia,Leandro Sanca,GNB,MF,22,2000,4,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Spezia,M'Bala Nzola,ANG,FW,25,1996,31,29,2653,29.5,13,2,15,10,3,3,8,0,0.44,0.07,0.51,0.34,0.41,2022-2023,standard
ITA-Serie A,2022,Spezia,Mattia Caldara,ITA,DF,28,1994,20,13,1253,13.9,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Spezia,Mehdi Bourabia,MAR,MF,30,1991,37,36,2771,30.8,1,3,4,1,0,0,3,0,0.03,0.1,0.13,0.03,0.13,2022-2023,standard
ITA-Serie A,2022,Spezia,Mikael Ellertsson,ISL,MF,20,2002,11,1,171,1.9,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Spezia,Petar Zovko,BIH,GK,20,2002,1,0,74,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Spezia,Petko Hristov,BUL,DF,23,1999,9,4,365,4.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Spezia,Przemysław Wiśniewski,POL,DF,24,1998,14,11,1003,11.1,1,0,1,1,0,0,3,0,0.09,0.0,0.09,0.09,0.09,2022-2023,standard
ITA-Serie A,2022,Spezia,Raimonds Krollis,LVA,FW,20,2001,4,0,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Spezia,Salvador Ferrer,ESP,MF,24,1998,5,0,136,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Spezia,Salvatore Esposito,ITA,MF,21,2000,15,10,971,10.8,1,0,1,1,0,0,5,1,0.09,0.0,0.09,0.09,0.09,2022-2023,standard
ITA-Serie A,2022,Spezia,Simone Bastoni,ITA,"MF,DF",25,1996,19,15,1189,13.2,2,4,6,2,0,0,7,0,0.15,0.3,0.45,0.15,0.45,2022-2023,standard
ITA-Serie A,2022,Spezia,Szymon Żurkowski,POL,MF,24,1997,10,3,427,4.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Spezia,Tio Cipot,SVN,MF,19,2003,8,0,139,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Spezia,Viktor Kovalenko,UKR,MF,26,1996,18,7,548,6.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Torino,Aleksei Miranchuk,RUS,MF,26,1995,29,24,2089,23.2,4,5,9,4,0,0,0,0,0.17,0.22,0.39,0.17,0.39,2022-2023,standard
ITA-Serie A,2022,Torino,Alessandro Buongiorno,ITA,DF,23,1999,34,30,2721,30.2,1,2,3,1,0,0,8,0,0.03,0.07,0.1,0.03,0.1,2022-2023,standard
ITA-Serie A,2022,Torino,Andrew Gravillon,GLP,DF,24,1998,7,4,312,3.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Torino,Antonio Sanabria,PAR,FW,26,1996,33,28,2433,27.0,12,4,16,11,1,1,4,0,0.44,0.15,0.59,0.41,0.55,2022-2023,standard
ITA-Serie A,2022,Torino,Brian Bayeye,COD,MF,22,2000,2,1,64,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Torino,David Zima,CZE,DF,21,2000,9,4,406,4.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Torino,Demba Seck,SEN,"MF,FW",21,2001,19,6,519,5.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Torino,Emirhan İlkhan,TUR,MF,18,2004,4,1,87,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Torino,Gvidas Gineitis,LTU,MF,18,2004,3,2,136,1.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Torino,Ivan Ilić,SRB,MF,21,2001,14,13,1177,13.1,2,2,4,2,0,0,3,0,0.15,0.15,0.31,0.15,0.31,2022-2023,standard
ITA-Serie A,2022,Torino,Jacopo Segre,ITA,MF,25,1997,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Torino,Karol Linetty,POL,MF,27,1995,32,22,1886,21.0,1,0,1,1,0,0,8,0,0.05,0.0,0.05,0.05,0.05,2022-2023,standard
ITA-Serie A,2022,Torino,Koffi Djidji,CIV,DF,29,1992,34,26,2424,26.9,1,0,1,1,0,0,3,0,0.04,0.0,0.04,0.04,0.04,2022-2023,standard
ITA-Serie A,2022,Torino,Michel Ndary Adopo,FRA,"MF,DF",22,2000,9,3,264,2.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Torino,Mërgim Vojvoda,KVX,MF,27,1995,29,18,1719,19.1,0,5,5,0,0,0,3,0,0.0,0.26,0.26,0.0,0.26,2022-2023,standard
ITA-Serie A,2022,Torino,Nemanja Radonjić,SRB,"MF,FW",26,1996,28,16,1461,16.2,2,2,4,2,0,0,1,0,0.12,0.12,0.25,0.12,0.25,2022-2023,standard
ITA-Serie A,2022,Torino,Nikola Vlašić,CRO,"MF,FW",24,1997,34,29,2728,30.3,5,6,11,5,0,0,1,0,0.16,0.2,0.36,0.16,0.36,2022-2023,standard
ITA-Serie A,2022,Torino,Ola Aina,NGA,MF,25,1996,19,9,876,9.7,1,1,2,1,0,0,5,0,0.1,0.1,0.21,0.1,0.21,2022-2023,standard
ITA-Serie A,2022,Torino,Perr Schuurs,NED,DF,22,1999,30,28,2326,25.8,0,2,2,0,0,0,5,0,0.0,0.08,0.08,0.0,0.08,2022-2023,standard
ITA-Serie A,2022,Torino,Pietro Pellegri,ITA,FW,21,2001,18,4,465,5.2,2,0,2,2,0,0,3,0,0.39,0.0,0.39,0.39,0.39,2022-2023,standard
ITA-Serie A,2022,Torino,Ricardo Rodríguez,SUI,"DF,MF",29,1992,35,30,2670,29.7,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Torino,Ronaldo Vieira,GNB,MF,24,1998,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Torino,Samuele Ricci,ITA,MF,20,2001,28,23,2070,23.0,2,1,3,2,0,0,6,0,0.09,0.04,0.13,0.09,0.13,2022-2023,standard
ITA-Serie A,2022,Torino,Saša Lukić,SRB,MF,25,1996,16,13,1195,13.3,2,0,2,1,1,1,4,0,0.15,0.0,0.15,0.08,0.08,2022-2023,standard
ITA-Serie A,2022,Torino,Valentino Lazaro,AUT,MF,26,1996,23,15,1373,15.3,0,3,3,0,0,0,4,0,0.0,0.2,0.2,0.0,0.2,2022-2023,standard
ITA-Serie A,2022,Torino,Vanja Milinković-Savić,SRB,GK,25,1997,38,38,3420,38.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Torino,Wilfried Singo,CIV,MF,21,2000,31,24,2046,22.7,2,1,3,2,0,0,8,0,0.09,0.04,0.13,0.09,0.13,2022-2023,standard
ITA-Serie A,2022,Torino,Yann Karamoh,FRA,MF,24,1998,21,7,716,8.0,4,0,4,4,0,0,2,0,0.5,0.0,0.5,0.5,0.5,2022-2023,standard
ITA-Serie A,2022,Udinese,Adam Masina,MAR,"DF,MF",28,1994,14,8,789,8.8,2,0,2,2,0,0,2,0,0.23,0.0,0.23,0.23,0.23,2022-2023,standard
ITA-Serie A,2022,Udinese,Axel Guessand,FRA,DF,17,2004,1,1,79,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Udinese,Beto,GNB,FW,24,1998,33,23,2129,23.7,10,1,11,9,1,1,2,0,0.42,0.04,0.47,0.38,0.42,2022-2023,standard
ITA-Serie A,2022,Udinese,Bram Nuytinck,NED,DF,32,1990,6,3,385,4.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Udinese,Brandon Soppy,FRA,MF,20,2002,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Udinese,Destiny Udogie,ITA,MF,19,2002,33,31,2704,30.0,3,4,7,3,0,0,5,0,0.1,0.13,0.23,0.1,0.23,2022-2023,standard
ITA-Serie A,2022,Udinese,Enzo Ebosse,CMR,"DF,MF",23,1999,20,9,930,10.3,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Udinese,Festy Ebosele,IRL,MF,19,2002,17,4,411,4.6,0,1,1,0,0,0,4,0,0.0,0.22,0.22,0.0,0.22,2022-2023,standard
ITA-Serie A,2022,Udinese,Florian Thauvin,FRA,"FW,MF",29,1993,16,5,546,6.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Udinese,Gerard Deulofeu,ESP,FW,28,1994,16,15,1211,13.5,2,6,8,2,0,0,1,0,0.15,0.45,0.59,0.15,0.59,2022-2023,standard
ITA-Serie A,2022,Udinese,Ilija Nestorovski,MKD,FW,32,1990,21,5,638,7.1,2,1,3,2,0,0,3,0,0.28,0.14,0.42,0.28,0.42,2022-2023,standard
ITA-Serie A,2022,Udinese,Isaac Success,NGA,FW,26,1996,30,21,1815,20.2,1,6,7,1,0,0,4,0,0.05,0.3,0.35,0.05,0.35,2022-2023,standard
ITA-Serie A,2022,Udinese,Jaka Bijol,SVN,DF,23,1999,32,32,2728,30.3,3,2,5,3,0,0,10,0,0.1,0.07,0.16,0.1,0.16,2022-2023,standard
ITA-Serie A,2022,Udinese,James Abankwah,IRL,DF,18,2004,2,1,63,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Udinese,Jean-Victor Makengo,FRA,MF,24,1998,16,11,805,8.9,0,1,1,0,0,0,2,0,0.0,0.11,0.11,0.0,0.11,2022-2023,standard
ITA-Serie A,2022,Udinese,Kingsley Ehizibue,NED,MF,27,1995,27,16,1535,17.1,2,0,2,2,0,0,7,0,0.12,0.0,0.12,0.12,0.12,2022-2023,standard
ITA-Serie A,2022,Udinese,Lazar Samardzic,SRB,"MF,FW",20,2002,37,19,1848,20.5,5,4,9,5,0,0,1,0,0.24,0.19,0.44,0.24,0.44,2022-2023,standard
ITA-Serie A,2022,Udinese,Leonardo Buta,POR,DF,20,2002,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Udinese,Marco Silvestri,ITA,GK,31,1991,38,38,3420,38.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Udinese,Marvin Zeegelaar,NED,"MF,DF",31,1990,7,4,353,3.9,1,0,1,1,0,0,3,1,0.25,0.0,0.25,0.25,0.25,2022-2023,standard
ITA-Serie A,2022,Udinese,Mato Jajalo,BIH,MF,34,1988,3,0,63,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Udinese,Nehuén Pérez,ARG,DF,22,2000,34,33,2818,31.3,2,0,2,2,0,0,7,1,0.06,0.0,0.06,0.06,0.06,2022-2023,standard
ITA-Serie A,2022,Udinese,Nicolò Cocetta,ITA,DF,18,2003,1,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Udinese,Roberto Pereyra,ARG,"MF,FW",31,1991,34,33,2820,31.3,5,7,12,5,0,1,7,0,0.16,0.22,0.38,0.16,0.38,2022-2023,standard
ITA-Serie A,2022,Udinese,Rodrigo Becão,BRA,DF,26,1996,28,28,2484,27.6,2,1,3,2,0,0,11,1,0.07,0.04,0.11,0.07,0.11,2022-2023,standard
ITA-Serie A,2022,Udinese,Sandi Lovrić,SVN,MF,24,1998,37,28,2335,25.9,5,6,11,5,0,0,4,0,0.19,0.23,0.42,0.19,0.42,2022-2023,standard
ITA-Serie A,2022,Udinese,Simone Pafundi,ITA,FW,16,2006,8,0,85,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Udinese,Tolgay Arslan,GER,MF,31,1990,36,12,1211,13.5,1,0,1,1,0,0,3,0,0.07,0.0,0.07,0.07,0.07,2022-2023,standard
ITA-Serie A,2022,Udinese,Vivaldo Semedo,POR,FW,17,2005,5,0,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ITA-Serie A,2022,Udinese,Walace,BRA,MF,27,1995,37,37,3190,35.4,0,1,1,0,0,0,6,0,0.0,0.03,0.03,0.0,0.03,2022-2023,standard
,2022,Augsburg,Aaron Zehnter,GER,MF,17,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
,2022,Augsburg,André Hahn,GER,"MF,FW",31,1990,7,4,391,4.3,2,0,2,2,0,0,1,0,0.46,0.0,0.46,0.46,0.46,2022-2023,standard
,2022,Augsburg,Arne Engels,BEL,MF,18,2003,18,18,1440,16.0,0,3,3,0,0,0,5,0,0.0,0.19,0.19,0.0,0.19,2022-2023,standard
,2022,Augsburg,Arne Maier,GER,MF,23,1999,30,24,1960,21.8,5,1,6,5,0,0,3,0,0.23,0.05,0.28,0.23,0.28,2022-2023,standard
,2022,Augsburg,Carlos Gruezo,ECU,MF,27,1995,13,12,961,10.7,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
,2022,Augsburg,Daniel Caligiuri,ITA,MF,34,1988,13,2,290,3.2,1,0,1,1,0,0,1,0,0.31,0.0,0.31,0.31,0.31,2022-2023,standard
,2022,Augsburg,David Čolina,CRO,"DF,MF",22,2000,7,0,166,1.8,1,0,1,1,0,0,0,0,0.54,0.0,0.54,0.54,0.54,2022-2023,standard
,2022,Augsburg,Dion Drena Beljo,CRO,FW,20,2002,18,16,1128,12.5,3,2,5,3,0,0,2,0,0.24,0.16,0.4,0.24,0.4,2022-2023,standard
