league,season,team,player,nation,pos,age,born,standard_playing_time_mp,standard_playing_time_starts,standard_playing_time_min,standard_playing_time_90s,standard_performance_gls,standard_performance_ast,standard_performance_g_a,standard_performance_g_pk,standard_performance_pk,standard_performance_pkatt,standard_performance_crdy,standard_performance_crdr,standard_per_90_minutes_gls,standard_per_90_minutes_ast,standard_per_90_minutes_g_a,standard_per_90_minutes_g_pk,standard_per_90_minutes_g_a_pk,fbref_season_label,fbref_stat_type
,2021,Freiburg,Nicolas Höfler,GER,MF,31,1990,30,30,2600,28.9,2,4,6,2,0,0,5,0,0.07,0.14,0.21,0.07,0.21,2021-2022,standard
,2021,Freiburg,Nils Petersen,GER,FW,32,1988,22,3,580,6.4,5,1,6,5,0,0,0,0,0.78,0.16,0.93,0.78,0.93,2021-2022,standard
,2021,Freiburg,Noah Weißhaupt,GER,"FW,MF",19,2001,10,0,97,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Freiburg,Philipp Lienhart,AUT,DF,25,1996,32,32,2870,31.9,5,0,5,5,0,0,2,0,0.16,0.0,0.16,0.16,0.16,2021-2022,standard
,2021,Freiburg,Roland Sallai,HUN,"MF,FW",24,1997,31,18,1551,17.2,4,4,8,4,0,0,1,0,0.23,0.23,0.46,0.23,0.46,2021-2022,standard
,2021,Freiburg,Vincent Vermeij,NED,FW,26,1994,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Freiburg,Vincenzo Grifo,ITA,"MF,FW",28,1993,34,33,2775,30.8,9,7,16,4,5,6,0,0,0.29,0.23,0.52,0.13,0.36,2021-2022,standard
,2021,Freiburg,Yannik Keitel,GER,MF,21,2000,12,5,504,5.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Gladbach,Alassane Pléa,FRA,"MF,FW",28,1993,33,24,2070,23.0,10,6,16,7,3,3,4,0,0.43,0.26,0.7,0.3,0.57,2021-2022,standard
,2021,Gladbach,Breel Embolo,SUI,"FW,MF",24,1997,29,24,2166,24.1,9,3,12,9,0,0,3,0,0.37,0.12,0.5,0.37,0.5,2021-2022,standard
,2021,Gladbach,Christoph Kramer,GER,MF,30,1991,18,7,748,8.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Gladbach,Connor Noß,IRL,MF,20,2001,3,0,52,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Gladbach,Denis Zakaria,SUI,"MF,DF",24,1996,16,15,1395,15.5,2,1,3,2,0,0,4,0,0.13,0.06,0.19,0.13,0.19,2021-2022,standard
,2021,Gladbach,Florian Neuhaus,GER,MF,24,1997,29,24,2121,23.6,4,4,8,4,0,0,2,0,0.17,0.17,0.34,0.17,0.34,2021-2022,standard
,2021,Gladbach,Hannes Wolf,AUT,MF,22,1999,7,2,307,3.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Gladbach,Joe Scally,USA,"MF,DF",18,2002,30,20,1909,21.2,1,2,3,1,0,0,4,0,0.05,0.09,0.14,0.05,0.14,2021-2022,standard
,2021,Gladbach,Jonas Hofmann,GER,MF,29,1992,26,24,2078,23.1,12,5,17,12,0,0,1,0,0.52,0.22,0.74,0.52,0.74,2021-2022,standard
,2021,Gladbach,Jordan Beyer,GER,DF,21,2000,17,15,1384,15.4,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Gladbach,Keanan Bennetts,ENG,MF,22,1999,4,0,50,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Gladbach,Lars Stindl,GER,"MF,FW",32,1988,26,20,1629,18.1,4,5,9,4,0,2,10,0,0.22,0.28,0.5,0.22,0.5,2021-2022,standard
,2021,Gladbach,Luca Netz,GER,"MF,DF",18,2003,24,17,1396,15.5,0,4,4,0,0,0,1,0,0.0,0.26,0.26,0.0,0.26,2021-2022,standard
,2021,Gladbach,László Bénes,SVK,MF,23,1997,13,2,246,2.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Gladbach,Manu Koné,FRA,MF,20,2001,27,26,2183,24.3,2,0,2,2,0,0,10,0,0.08,0.0,0.08,0.08,0.08,2021-2022,standard
,2021,Gladbach,Marcus Thuram,FRA,"FW,MF",23,1997,21,9,979,10.9,3,0,3,3,0,0,2,0,0.28,0.0,0.28,0.28,0.28,2021-2022,standard
,2021,Gladbach,Marvin Friedrich,GER,DF,25,1995,8,7,600,6.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Gladbach,Matthias Ginter,GER,DF,27,1994,28,27,2355,26.2,1,0,1,1,0,0,2,0,0.04,0.0,0.04,0.04,0.04,2021-2022,standard
,2021,Gladbach,Nico Elvedi,SUI,DF,24,1996,28,28,2430,27.0,1,0,1,1,0,0,3,1,0.04,0.0,0.04,0.04,0.04,2021-2022,standard
,2021,Gladbach,Patrick Herrmann,GER,MF,30,1991,23,5,754,8.4,0,4,4,0,0,0,1,0,0.0,0.48,0.48,0.0,0.48,2021-2022,standard
,2021,Gladbach,Ramy Bensebaini,ALG,"DF,MF",26,1995,23,22,2020,22.4,4,1,5,2,2,2,6,0,0.18,0.04,0.22,0.09,0.13,2021-2022,standard
,2021,Gladbach,Stefan Lainer,AUT,"MF,DF",28,1992,21,19,1471,16.3,1,2,3,1,0,0,2,0,0.06,0.12,0.18,0.06,0.18,2021-2022,standard
,2021,Gladbach,Tobias Sippel,GER,GK,33,1988,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Gladbach,Tony Jantschke,GER,DF,31,1990,3,3,225,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Gladbach,Torben Müsel,GER,"FW,MF",22,1999,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Gladbach,Yann Sommer,SUI,GK,32,1988,33,33,2970,33.0,0,1,1,0,0,0,2,0,0.0,0.03,0.03,0.0,0.03,2021-2022,standard
,2021,Greuther Fürth,Abdourahmane Barry,GUI,DF,21,2000,8,1,210,2.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Greuther Fürth,Adrian Fein,GER,MF,22,1999,3,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Greuther Fürth,Afimico Pululu,COD,"FW,MF",22,1999,8,0,70,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Greuther Fürth,Andreas Linde,SWE,GK,28,1993,12,12,1080,12.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Greuther Fürth,Branimir Hrgota,SWE,"FW,MF",28,1993,34,33,2777,30.9,9,5,14,4,5,5,4,0,0.29,0.16,0.45,0.13,0.29,2021-2022,standard
,2021,Greuther Fürth,Cedric Itten,SUI,FW,24,1996,12,7,635,7.1,2,0,2,2,0,0,1,0,0.28,0.0,0.28,0.28,0.28,2021-2022,standard
,2021,Greuther Fürth,Dickson Abiama,NGA,FW,22,1998,24,5,726,8.1,0,1,1,0,0,0,3,0,0.0,0.12,0.12,0.0,0.12,2021-2022,standard
,2021,Greuther Fürth,Gian-Luca Itter,GER,"DF,MF",22,1999,24,16,1455,16.2,0,1,1,0,0,0,3,0,0.0,0.06,0.06,0.0,0.06,2021-2022,standard
,2021,Greuther Fürth,Gideon Jung,GER,DF,26,1994,5,1,142,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Greuther Fürth,Hans Nunoo Sarpei,GHA,DF,22,1998,8,7,643,7.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Greuther Fürth,Håvard Nielsen,NOR,"FW,MF",28,1993,26,14,1367,15.2,2,0,2,2,0,0,2,0,0.13,0.0,0.13,0.13,0.13,2021-2022,standard
,2021,Greuther Fürth,Jamie Leweling,GER,"FW,MF",20,2001,33,22,1959,21.8,5,1,6,5,0,0,3,0,0.23,0.05,0.28,0.23,0.28,2021-2022,standard
,2021,Greuther Fürth,Jeremy Dudziak,TUN,"MF,FW",25,1995,22,15,1134,12.6,2,0,2,2,0,0,1,0,0.16,0.0,0.16,0.16,0.16,2021-2022,standard
,2021,Greuther Fürth,Jessic Ngankam,GER,FW,21,2000,6,4,341,3.8,2,1,3,2,0,0,0,0,0.53,0.26,0.79,0.53,0.79,2021-2022,standard
,2021,Greuther Fürth,Jetro Willems,NED,"DF,MF",27,1994,24,20,1598,17.8,1,0,1,1,0,0,5,0,0.06,0.0,0.06,0.06,0.06,2021-2022,standard
,2021,Greuther Fürth,Julian Green,USA,"MF,FW",26,1995,24,12,1054,11.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Greuther Fürth,Justin Hoogma,NED,"MF,DF",23,1998,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Greuther Fürth,Marco Meyerhöfer,GER,"DF,MF",25,1995,26,25,2280,25.3,1,0,1,1,0,0,0,0,0.04,0.0,0.04,0.04,0.04,2021-2022,standard
,2021,Greuther Fürth,Marius Funk,GER,GK,25,1996,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Greuther Fürth,Max Christiansen,GER,MF,24,1996,27,22,2054,22.8,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Greuther Fürth,Maximilian Bauer,GER,DF,21,2000,26,18,1690,18.8,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Greuther Fürth,Nick Viergever,NED,DF,31,1989,24,24,2133,23.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Greuther Fürth,Nils Seufert,GER,MF,24,1997,4,1,99,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Greuther Fürth,Paul Seguin,GER,MF,26,1995,27,23,2108,23.4,0,3,3,0,0,0,9,0,0.0,0.13,0.13,0.0,0.13,2021-2022,standard
,2021,Greuther Fürth,Sascha Burchert,GER,GK,31,1989,14,14,1260,14.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Greuther Fürth,Sebastian Griesbeck,GER,"DF,MF",30,1990,29,28,2439,27.1,1,0,1,1,0,0,7,0,0.04,0.0,0.04,0.04,0.04,2021-2022,standard
,2021,Greuther Fürth,Simon Asta,GER,"MF,DF",20,2001,13,9,783,8.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Greuther Fürth,Timothy Tillman,USA,MF,22,1999,29,23,2004,22.3,1,2,3,1,0,0,3,0,0.04,0.09,0.13,0.04,0.13,2021-2022,standard
,2021,Greuther Fürth,Tobias Raschl,GER,MF,21,2000,10,7,597,6.6,0,1,1,0,0,0,0,0,0.0,0.15,0.15,0.0,0.15,2021-2022,standard
,2021,Hertha BSC,Alexander Schwolow,GER,GK,29,1992,25,25,2175,24.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Hertha BSC,Anton Kade,GER,MF,17,2004,4,0,77,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Hertha BSC,Cimo Röcker,GER,DF,27,1994,1,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Hertha BSC,Davie Selke,GER,FW,26,1995,25,10,1004,11.2,4,0,4,3,1,1,2,0,0.36,0.0,0.36,0.27,0.27,2021-2022,standard
,2021,Hertha BSC,Dedryck Boyata,BEL,DF,30,1990,23,22,1898,21.1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Hertha BSC,Dennis Jastrzembski,POL,MF,21,2000,8,1,225,2.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Hertha BSC,Deyovaisio Zeefuik,NED,"DF,MF",23,1998,11,6,565,6.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Hertha BSC,Dodi Lukebakio,BEL,MF,23,1997,3,2,176,2.0,1,0,1,0,1,1,0,0,0.51,0.0,0.51,0.0,0.0,2021-2022,standard
,2021,Hertha BSC,Fredrik André Bjørkan,NOR,DF,22,1998,9,2,353,3.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Hertha BSC,Ishak Belfodil,ALG,FW,29,1992,26,17,1636,18.2,5,2,7,4,1,1,1,0,0.28,0.11,0.39,0.22,0.33,2021-2022,standard
,2021,Hertha BSC,Javairô Dilrosun,NED,MF,23,1998,2,1,138,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Hertha BSC,Jordan Torunarigha,GER,DF,23,1997,7,6,483,5.4,0,1,1,0,0,0,1,0,0.0,0.19,0.19,0.0,0.19,2021-2022,standard
,2021,Hertha BSC,Julian Eitschberger,GER,DF,17,2004,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Hertha BSC,Jurgen Ekkelenkamp,NED,MF,21,2000,21,6,718,8.0,3,0,3,3,0,0,1,0,0.38,0.0,0.38,0.38,0.38,2021-2022,standard
,2021,Hertha BSC,Kevin-Prince Boateng,GHA,"MF,FW",34,1987,18,8,696,7.7,0,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Hertha BSC,Krzysztof Piątek,POL,FW,26,1995,9,4,347,3.9,1,0,1,1,0,0,0,0,0.26,0.0,0.26,0.26,0.26,2021-2022,standard
,2021,Hertha BSC,Lee Dongjun,KOR,FW,24,1997,4,1,118,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Hertha BSC,Linus Gechter,GER,"DF,MF",17,2004,13,6,716,8.0,1,0,1,1,0,0,0,0,0.13,0.0,0.13,0.13,0.13,2021-2022,standard
,2021,Hertha BSC,Luca Wollschläger,GER,FW,18,2003,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Hertha BSC,Lucas Tousart,FRA,MF,24,1997,30,22,1962,21.8,2,0,2,2,0,0,3,0,0.09,0.0,0.09,0.09,0.09,2021-2022,standard
,2021,Hertha BSC,Lukas Klünter,GER,"MF,DF",25,1996,5,2,194,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Hertha BSC,Marc-Oliver Kempf,GER,DF,26,1995,12,12,1051,11.7,0,1,1,0,0,0,1,1,0.0,0.09,0.09,0.0,0.09,2021-2022,standard
,2021,Hertha BSC,Marcel Lotka,POL,GK,20,2001,10,9,885,9.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Hertha BSC,Marco Richter,GER,"MF,FW",23,1997,30,19,1704,18.9,5,1,6,5,0,0,6,0,0.26,0.05,0.32,0.26,0.32,2021-2022,standard
,2021,Hertha BSC,Marten Winkler,GER,MF,18,2002,1,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Hertha BSC,Marvin Plattenhardt,GER,"DF,MF",29,1992,21,19,1637,18.2,0,3,3,0,0,0,3,0,0.0,0.16,0.16,0.0,0.16,2021-2022,standard
,2021,Hertha BSC,Matheus Cunha,BRA,FW,22,1999,1,1,64,0.7,0,1,1,0,0,0,0,0,0.0,1.41,1.41,0.0,1.41,2021-2022,standard
,2021,Hertha BSC,Maximilian Mittelstädt,GER,"DF,MF",24,1997,24,16,1493,16.6,0,5,5,0,0,0,3,0,0.0,0.3,0.3,0.0,0.3,2021-2022,standard
,2021,Hertha BSC,Myziane Maolida,COM,"MF,FW",22,1999,14,9,776,8.6,1,1,2,1,0,0,0,0,0.12,0.12,0.23,0.12,0.23,2021-2022,standard
,2021,Hertha BSC,Márton Dárdai,HUN,DF,19,2002,12,9,755,8.4,0,1,1,0,0,0,2,0,0.0,0.12,0.12,0.0,0.12,2021-2022,standard
,2021,Hertha BSC,Niklas Stark,GER,DF,26,1995,26,22,2031,22.6,1,0,1,1,0,0,3,0,0.04,0.0,0.04,0.04,0.04,2021-2022,standard
,2021,Hertha BSC,Peter Pekarík,SVK,DF,34,1986,27,26,2234,24.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Hertha BSC,Santiago Ascacíbar,ARG,MF,24,1997,28,27,2375,26.4,0,1,1,0,0,0,5,0,0.0,0.04,0.04,0.0,0.04,2021-2022,standard
,2021,Hertha BSC,Stevan Jovetić,MNE,"FW,MF",31,1989,18,13,1017,11.3,6,1,7,6,0,0,3,0,0.53,0.09,0.62,0.53,0.62,2021-2022,standard
,2021,Hertha BSC,Suat Serdar,GER,MF,24,1997,30,27,2218,24.6,3,0,3,3,0,0,6,0,0.12,0.0,0.12,0.12,0.12,2021-2022,standard
,2021,Hertha BSC,Vladimír Darida,CZE,MF,30,1990,25,23,1786,19.8,2,5,7,2,0,0,6,0,0.1,0.25,0.35,0.1,0.35,2021-2022,standard
,2021,Hoffenheim,Andrej Kramarić,CRO,"FW,MF",30,1991,32,30,2707,30.1,6,9,15,6,0,0,2,0,0.2,0.3,0.5,0.2,0.5,2021-2022,standard
,2021,Hoffenheim,Angelo Stiller,GER,MF,20,2001,26,18,1693,18.8,2,1,3,2,0,0,1,0,0.11,0.05,0.16,0.11,0.16,2021-2022,standard
,2021,Hoffenheim,Benjamin Hübner,GER,DF,32,1989,5,5,375,4.2,1,0,1,1,0,0,2,0,0.24,0.0,0.24,0.24,0.24,2021-2022,standard
,2021,Hoffenheim,Chris Richards,USA,DF,21,2000,19,13,1304,14.5,1,1,2,1,0,0,1,0,0.07,0.07,0.14,0.07,0.14,2021-2022,standard
,2021,Hoffenheim,Christoph Baumgartner,AUT,MF,21,1999,29,23,1888,21.0,7,2,9,7,0,0,5,0,0.33,0.1,0.43,0.33,0.43,2021-2022,standard
,2021,Hoffenheim,David Raum,GER,"MF,DF",23,1998,32,31,2757,30.6,3,11,14,3,0,0,5,0,0.1,0.36,0.46,0.1,0.46,2021-2022,standard
,2021,Hoffenheim,Dennis Geiger,GER,MF,23,1998,20,17,1377,15.3,2,2,4,2,0,0,6,0,0.13,0.13,0.26,0.13,0.26,2021-2022,standard
,2021,Hoffenheim,Diadie Samassékou,MLI,MF,25,1996,24,21,1655,18.4,2,0,2,2,0,0,7,0,0.11,0.0,0.11,0.11,0.11,2021-2022,standard
,2021,Hoffenheim,Ermin Bičakčić,BIH,DF,31,1990,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Hoffenheim,Fisnik Asllani,KVX,FW,18,2002,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Hoffenheim,Florian Grillitsch,AUT,"DF,MF",25,1995,18,16,1496,16.6,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Hoffenheim,Georginio Rutter,FRA,"FW,MF",19,2002,33,13,1611,17.9,8,2,10,8,0,0,2,0,0.45,0.11,0.56,0.45,0.56,2021-2022,standard
,2021,Hoffenheim,Håvard Nordtveit,NOR,DF,31,1990,11,1,304,3.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Hoffenheim,Ihlas Bebou,TOG,"FW,MF",27,1994,28,25,2091,23.2,7,2,9,7,0,0,0,0,0.3,0.09,0.39,0.3,0.39,2021-2022,standard
,2021,Hoffenheim,Jacob Bruun Larsen,DEN,"MF,FW",22,1998,25,9,812,9.0,4,0,4,4,0,0,1,0,0.44,0.0,0.44,0.44,0.44,2021-2022,standard
,2021,Hoffenheim,Justin Che,USA,DF,17,2003,2,0,41,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Hoffenheim,Kasim Nuhu,GHA,DF,26,1995,3,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Hoffenheim,Kevin Akpoguma,NGA,"DF,MF",26,1995,26,19,1527,17.0,2,2,4,2,0,0,5,0,0.12,0.12,0.24,0.12,0.24,2021-2022,standard
,2021,Hoffenheim,Kevin Vogt,GER,DF,29,1991,30,29,2569,28.5,0,2,2,0,0,0,7,0,0.0,0.07,0.07,0.0,0.07,2021-2022,standard
,2021,Hoffenheim,Marco John,GER,MF,19,2002,2,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Hoffenheim,Mijat Gaćinović,SRB,MF,26,1995,4,1,110,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Hoffenheim,Moanes Dabbur,ISR,"FW,MF",29,1992,27,17,1310,14.6,3,4,7,3,0,0,5,0,0.21,0.27,0.48,0.21,0.48,2021-2022,standard
,2021,Hoffenheim,Nick Proschwitz,GER,FW,34,1986,1,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Hoffenheim,Oliver Baumann,GER,GK,31,1990,33,33,2970,33.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Hoffenheim,Pavel Kadeřábek,CZE,"MF,DF",29,1992,19,14,1195,13.3,1,2,3,1,0,0,5,0,0.08,0.15,0.23,0.08,0.23,2021-2022,standard
,2021,Hoffenheim,Philipp Pentke,GER,GK,36,1985,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Hoffenheim,Robert Skov,DEN,MF,25,1996,12,3,368,4.1,0,1,1,0,0,0,1,0,0.0,0.24,0.24,0.0,0.24,2021-2022,standard
,2021,Hoffenheim,Sargis Adamyan,ARM,"MF,FW",28,1993,13,2,331,3.7,1,0,1,1,0,0,0,0,0.27,0.0,0.27,0.27,0.27,2021-2022,standard
,2021,Hoffenheim,Sebastian Rudy,GER,MF,31,1990,21,7,773,8.6,3,1,4,3,0,0,5,0,0.35,0.12,0.47,0.35,0.47,2021-2022,standard
,2021,Hoffenheim,Stefan Posch,AUT,DF,24,1997,28,26,2199,24.4,2,0,2,2,0,0,5,0,0.08,0.0,0.08,0.08,0.08,2021-2022,standard
,2021,Hoffenheim,Tom Bischof,GER,MF,16,2005,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Hoffenheim,Umut Tohumcu,GER,MF,16,2004,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Köln,Anthony Modeste,FRA,FW,33,1988,32,31,2606,29.0,20,4,24,19,1,1,4,0,0.69,0.14,0.83,0.66,0.79,2021-2022,standard
,2021,Köln,Benno Schmitz,GER,DF,26,1994,31,29,2421,26.9,0,5,5,0,0,0,5,0,0.0,0.19,0.19,0.0,0.19,2021-2022,standard
,2021,Köln,Dejan Ljubičić,AUT,MF,23,1997,30,22,1969,21.9,3,1,4,3,0,0,4,0,0.14,0.05,0.18,0.14,0.18,2021-2022,standard
,2021,Köln,Ellyes Skhiri,TUN,"MF,DF",26,1995,22,20,1820,20.2,4,1,5,4,0,0,3,0,0.2,0.05,0.25,0.2,0.25,2021-2022,standard
,2021,Köln,Florian Kainz,AUT,MF,28,1992,32,31,2320,25.8,4,4,8,4,0,0,3,1,0.16,0.16,0.31,0.16,0.31,2021-2022,standard
,2021,Köln,Jan Thielmann,GER,"MF,FW",19,2002,29,10,1192,13.2,3,3,6,3,0,0,6,0,0.23,0.23,0.45,0.23,0.45,2021-2022,standard
,2021,Köln,Jannes Horn,GER,DF,24,1997,11,3,478,5.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Köln,Jonas Hector,GER,DF,31,1990,30,30,2553,28.4,0,6,6,0,0,0,3,0,0.0,0.21,0.21,0.0,0.21,2021-2022,standard
,2021,Köln,Jorge Meré,ESP,DF,24,1997,8,5,490,5.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Köln,Julian Chabot,GER,DF,23,1998,4,2,209,2.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Köln,Kingsley Ehizibue,NED,DF,26,1995,16,6,681,7.6,0,1,1,0,0,0,2,0,0.0,0.13,0.13,0.0,0.13,2021-2022,standard
,2021,Köln,Kingsley Schindler,GHA,DF,28,1993,18,1,349,3.9,1,2,3,1,0,0,1,0,0.26,0.52,0.77,0.26,0.77,2021-2022,standard
,2021,Köln,Louis Schaub,AUT,MF,26,1994,28,6,654,7.3,1,2,3,1,0,0,0,0,0.14,0.28,0.41,0.14,0.41,2021-2022,standard
,2021,Köln,Luca Kilian,GER,DF,21,1999,30,25,2281,25.3,1,0,1,1,0,0,3,0,0.04,0.0,0.04,0.04,0.04,2021-2022,standard
,2021,Köln,Mark Uth,GER,"MF,FW",29,1991,30,24,2025,22.5,5,8,13,5,0,0,3,0,0.22,0.36,0.58,0.22,0.58,2021-2022,standard
,2021,Köln,Marvin Schwäbe,GER,GK,26,1995,21,21,1890,21.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Köln,Mathias Olesen,LUX,MF,20,2001,3,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Köln,Noah Katterbach,GER,"DF,MF",20,2001,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
,2021,Köln,Ondrej Duda,SVK,MF,26,1994,31,20,1611,17.9,2,0,2,2,0,0,5,0,0.11,0.0,0.11,0.11,0.11,2021-2022,standard
,2021,Köln,Rafael Czichos,GER,"DF,MF",31,1990,17,16,1402,15.6,0,1,1,0,0,0,4,0,0.0,0.06,0.06,0.0,0.06,2021-2022,standard
,2021,Köln,Salih Özcan,TUR,MF,23,1998,31,26,2312,25.7,2,0,2,2,0,0,5,0,0.08,0.0,0.08,0.08,0.08,2021-2022,standard
,2021,Köln,Sebastian Andersson,SWE,FW,30,1991,26,13,1257,14.0,3,1,4,3,0,0,3,0,0.21,0.07,0.29,0.21,0.29,2021-2022,standard
,2021,Köln,Tim Lemperle,GER,FW,19,2002,13,0,149,1.7,2,0,2,2,0,0,0,0,1.21,0.0,1.21,1.21,1.21,2021-2022,standard
,2021,Köln,Timo Horn,GER,GK,28,1993,13,13,1170,13.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
