league,season,team,player,nation,pos,age,born,misc_90s,misc_performance_crdy,misc_performance_crdr,misc_performance_2crdy,misc_performance_fls,misc_performance_fld,misc_performance_off,misc_performance_crs,misc_performance_int,misc_performance_tklw,misc_performance_pkwon,misc_performance_pkcon,misc_performance_og,fbref_season_label,fbref_stat_type
ENG-Premier League,2022,Crystal Palace,Malcolm Ebiowei,ENG,MF,18,2003,0.4,0,0,0,0,1,0,3,0,1,,,0,2022-2023,misc
ENG-Premier League,2022,Crystal Palace,Marc Guéhi,ENG,DF,22,2000,37.0,8,0,0,24,40,0,0,42,27,,,1,2022-2023,misc
ENG-Premier League,2022,Crystal Palace,Michael Olise,FRA,"MF,FW",20,2001,30.5,2,0,0,28,69,8,244,26,35,,,0,2022-2023,misc
ENG-Premier League,2022,Crystal Palace,Naouirou Ahamada,FRA,MF,20,2002,1.0,1,0,0,2,0,1,2,0,3,,,0,2022-2023,misc
ENG-Premier League,2022,Crystal Palace,Nathaniel Clyne,ENG,DF,31,1991,18.2,3,0,0,10,8,0,21,19,14,,,0,2022-2023,misc
ENG-Premier League,2022,Crystal Palace,Odsonne Édouard,FRA,FW,24,1998,20.0,3,0,0,28,17,13,4,1,11,,,0,2022-2023,misc
ENG-Premier League,2022,Crystal Palace,Sam Johnstone,ENG,GK,29,1993,9.0,1,0,0,1,0,0,0,0,0,,,0,2022-2023,misc
ENG-Premier League,2022,Crystal Palace,Tyrick Mitchell,ENG,DF,22,1999,32.1,5,1,0,33,10,2,70,38,48,,,0,2022-2023,misc
ENG-Premier League,2022,Crystal Palace,Vicente Guaita,ESP,GK,35,1987,27.0,1,0,0,1,3,0,0,0,0,,,0,2022-2023,misc
ENG-Premier League,2022,Crystal Palace,Wilfried Zaha,CIV,"FW,MF",29,1992,25.4,5,0,0,35,77,15,39,17,20,,,0,2022-2023,misc
ENG-Premier League,2022,Crystal Palace,Will Hughes,ENG,MF,27,1995,9.4,4,0,0,19,7,0,12,16,16,,,0,2022-2023,misc
ENG-Premier League,2022,Everton,Abdoulaye Doucouré,MLI,MF,29,1993,17.0,6,1,0,21,4,8,8,12,20,,,0,2022-2023,misc
ENG-Premier League,2022,Everton,Alex Iwobi,NGA,MF,26,1996,37.5,2,0,0,19,15,4,104,27,37,,,0,2022-2023,misc
ENG-Premier League,2022,Everton,Amadou Onana,BEL,MF,20,2001,27.6,9,0,0,44,49,2,5,38,44,,,0,2022-2023,misc
ENG-Premier League,2022,Everton,Anthony Gordon,ENG,"FW,MF",21,2001,12.2,6,0,0,20,15,3,26,5,21,,,0,2022-2023,misc
ENG-Premier League,2022,Everton,Asmir Begović,BIH,GK,35,1987,1.0,0,0,0,0,0,0,0,0,0,,,0,2022-2023,misc
ENG-Premier League,2022,Everton,Ben Godfrey,ENG,DF,24,1998,8.9,2,0,0,10,5,1,7,8,11,,,0,2022-2023,misc
ENG-Premier League,2022,Everton,Conor Coady,ENG,DF,29,1993,23.3,2,0,0,11,14,2,1,13,10,,,0,2022-2023,misc
ENG-Premier League,2022,Everton,Dele Alli,ENG,"FW,MF",26,1996,0.4,0,0,0,0,1,0,0,0,0,,,0,2022-2023,misc
ENG-Premier League,2022,Everton,Demarai Gray,JAM,"FW,MF",26,1996,27.9,3,0,0,24,51,13,173,12,24,,,0,2022-2023,misc
ENG-Premier League,2022,Everton,Dominic Calvert-Lewin,ENG,FW,25,1997,12.9,3,0,0,22,14,19,6,3,2,,,0,2022-2023,misc
ENG-Premier League,2022,Everton,Dwight McNeil,ENG,"MF,FW",22,1999,27.8,5,0,0,22,21,1,197,28,39,,,0,2022-2023,misc
ENG-Premier League,2022,Everton,Ellis Simms,ENG,FW,21,2001,2.5,0,0,0,0,1,1,1,0,0,,,0,2022-2023,misc
ENG-Premier League,2022,Everton,Idrissa Gueye,SEN,MF,32,1989,28.6,7,0,0,43,50,0,10,56,57,,,0,2022-2023,misc
ENG-Premier League,2022,Everton,Isaac Price,NIR,MF,18,2003,0.4,1,0,0,0,0,0,1,0,0,,,0,2022-2023,misc
ENG-Premier League,2022,Everton,James Garner,ENG,MF,21,2001,8.9,3,0,0,16,10,1,37,12,13,,,0,2022-2023,misc
ENG-Premier League,2022,Everton,James Tarkowski,ENG,DF,29,1992,38.0,6,0,0,40,23,2,0,49,29,,,0,2022-2023,misc
ENG-Premier League,2022,Everton,Jordan Pickford,ENG,GK,28,1994,37.0,6,0,0,1,5,0,0,4,0,,,0,2022-2023,misc
ENG-Premier League,2022,Everton,Mason Holgate,JAM,DF,25,1996,5.6,3,1,1,9,4,0,2,7,7,,,0,2022-2023,misc
ENG-Premier League,2022,Everton,Michael Keane,ENG,DF,29,1993,10.9,0,0,0,7,4,0,4,14,4,,,0,2022-2023,misc
ENG-Premier League,2022,Everton,Nathan Patterson,SCO,"DF,MF",20,2001,14.2,3,0,0,14,13,1,39,14,24,,,0,2022-2023,misc
ENG-Premier League,2022,Everton,Neal Maupay,FRA,FW,25,1996,12.4,4,0,0,13,21,1,3,6,6,,,0,2022-2023,misc
ENG-Premier League,2022,Everton,Rúben Vinagre,POR,"DF,MF",23,1999,0.3,0,0,0,0,3,0,2,0,2,,,0,2022-2023,misc
ENG-Premier League,2022,Everton,Salomón Rondón,VEN,FW,32,1989,1.2,0,0,0,4,0,2,0,0,0,,,0,2022-2023,misc
ENG-Premier League,2022,Everton,Séamus Coleman,IRL,"DF,MF",33,1988,18.4,1,0,0,10,21,2,21,22,26,,,0,2022-2023,misc
ENG-Premier League,2022,Everton,Tom Cannon,IRL,FW,19,2002,0.3,0,0,0,0,2,0,0,0,0,,,0,2022-2023,misc
ENG-Premier League,2022,Everton,Tom Davies,ENG,MF,24,1998,6.0,3,0,0,10,6,1,2,3,9,,,0,2022-2023,misc
ENG-Premier League,2022,Everton,Vitaliy Mykolenko,UKR,"DF,MF",23,1999,29.5,4,0,0,29,21,0,56,48,37,,,0,2022-2023,misc
ENG-Premier League,2022,Everton,Yerry Mina,COL,DF,27,1994,6.6,2,0,0,6,10,0,1,6,7,,,0,2022-2023,misc
ENG-Premier League,2022,Fulham,Aleksandar Mitrović,SRB,FW,27,1994,22.3,7,0,0,34,40,14,4,3,6,,,0,2022-2023,misc
ENG-Premier League,2022,Fulham,Andreas Pereira,BRA,MF,26,1996,29.9,8,0,0,41,31,2,196,6,8,,,0,2022-2023,misc
ENG-Premier League,2022,Fulham,Antonee Robinson,USA,DF,24,1997,34.3,8,0,0,33,23,3,137,52,41,,,0,2022-2023,misc
ENG-Premier League,2022,Fulham,Bernd Leno,GER,GK,30,1992,36.0,3,0,0,1,3,0,0,0,0,,,0,2022-2023,misc
ENG-Premier League,2022,Fulham,Bobby De Cordova-Reid,JAM,"MF,DF",29,1993,27.5,8,0,0,34,21,11,53,18,24,,,0,2022-2023,misc
ENG-Premier League,2022,Fulham,Carlos Vinícius,BRA,FW,27,1995,12.3,3,0,0,21,15,6,6,0,2,,,0,2022-2023,misc
ENG-Premier League,2022,Fulham,Cédric Soares,POR,DF,30,1991,2.2,0,0,0,1,2,0,24,1,5,,,0,2022-2023,misc
ENG-Premier League,2022,Fulham,Daniel James,WAL,"MF,FW",24,1997,6.9,0,0,0,2,14,2,26,1,5,,,0,2022-2023,misc
ENG-Premier League,2022,Fulham,Harrison Reed,ENG,MF,27,1995,31.8,5,0,0,38,22,4,55,19,26,,,1,2022-2023,misc
ENG-Premier League,2022,Fulham,Harry Wilson,WAL,MF,25,1997,12.2,1,0,0,11,32,2,22,7,13,,,0,2022-2023,misc
ENG-Premier League,2022,Fulham,Issa Diop,MAR,DF,25,1997,22.4,2,0,0,16,8,3,3,31,18,,,0,2022-2023,misc
ENG-Premier League,2022,Fulham,Jay Stansfield,ENG,MF,19,2002,1.0,0,0,0,1,1,0,3,1,0,,,0,2022-2023,misc
ENG-Premier League,2022,Fulham,Josh Onomah,ENG,"FW,MF",25,1997,0.2,0,0,0,0,0,0,0,0,0,,,0,2022-2023,misc
ENG-Premier League,2022,Fulham,João Palhinha,POR,MF,27,1995,34.5,14,0,0,49,50,2,3,43,82,,,1,2022-2023,misc
ENG-Premier League,2022,Fulham,Kenny Tete,NED,DF,26,1995,28.5,8,0,0,42,54,0,99,51,49,,,0,2022-2023,misc
ENG-Premier League,2022,Fulham,Kevin Mbabu,SUI,DF,27,1995,1.6,1,0,0,4,0,0,7,3,2,,,0,2022-2023,misc
ENG-Premier League,2022,Fulham,Layvin Kurzawa,FRA,DF,29,1992,1.5,1,0,0,1,0,0,2,2,2,,,0,2022-2023,misc
ENG-Premier League,2022,Fulham,Luke Harris,WAL,MF,17,2005,0.1,0,0,0,1,0,0,1,0,0,,,0,2022-2023,misc
ENG-Premier League,2022,Fulham,Manor Solomon,ISR,MF,23,1999,6.4,0,0,0,5,4,2,4,5,12,,,0,2022-2023,misc
ENG-Premier League,2022,Fulham,Marek Rodák,SVK,GK,25,1996,2.0,0,0,0,0,0,0,0,0,0,,,0,2022-2023,misc
ENG-Premier League,2022,Fulham,Nathaniel Chalobah,ENG,MF,27,1994,0.1,0,1,0,2,0,0,0,0,1,,,0,2022-2023,misc
ENG-Premier League,2022,Fulham,Neeskens Kebano,COD,MF,30,1992,8.5,0,0,0,8,15,2,24,1,9,,,0,2022-2023,misc
ENG-Premier League,2022,Fulham,Saša Lukić,SRB,MF,25,1996,4.6,1,0,0,13,10,0,2,5,3,,,0,2022-2023,misc
ENG-Premier League,2022,Fulham,Shane Duffy,IRL,"DF,MF",30,1992,0.2,0,0,0,0,1,0,0,0,0,,,0,2022-2023,misc
ENG-Premier League,2022,Fulham,Tim Ream,USA,DF,34,1987,32.2,2,0,0,18,7,1,4,42,19,,,0,2022-2023,misc
ENG-Premier League,2022,Fulham,Tom Cairney,SCO,MF,31,1991,11.0,2,0,0,8,22,0,36,4,7,,,0,2022-2023,misc
ENG-Premier League,2022,Fulham,Tosin Adarabioyo,ENG,DF,24,1997,23.2,4,0,0,15,5,3,2,25,14,,,0,2022-2023,misc
ENG-Premier League,2022,Fulham,Tyrese Francois,AUS,MF,22,2000,0.0,0,0,0,0,0,0,0,0,0,,,0,2022-2023,misc
ENG-Premier League,2022,Fulham,Willian,BRA,MF,33,1988,23.6,2,0,0,11,24,4,60,9,8,,,0,2022-2023,misc
ENG-Premier League,2022,Leeds United,Adam Forshaw,ENG,MF,30,1991,5.3,0,0,0,6,5,0,20,4,9,,,0,2022-2023,misc
ENG-Premier League,2022,Leeds United,Brenden Aaronson,USA,MF,21,2000,26.4,2,0,0,16,55,6,72,4,18,,,0,2022-2023,misc
ENG-Premier League,2022,Leeds United,Cody Drameh,ENG,DF,20,2001,0.8,0,0,0,1,0,0,1,1,4,,,0,2022-2023,misc
ENG-Premier League,2022,Leeds United,Crysencio Summerville,NED,"MF,FW",20,2001,15.8,4,0,0,21,41,8,14,13,21,,,0,2022-2023,misc
ENG-Premier League,2022,Leeds United,Daniel James,WAL,MF,24,1997,2.2,0,0,0,2,6,0,6,2,2,,,0,2022-2023,misc
ENG-Premier League,2022,Leeds United,Darko Gyabi,ENG,MF,18,2004,0.1,0,0,0,0,1,0,0,0,2,,,0,2022-2023,misc
ENG-Premier League,2022,Leeds United,Diego Llorente,ESP,DF,28,1993,7.2,1,0,0,6,2,0,1,16,10,,,0,2022-2023,misc
ENG-Premier League,2022,Leeds United,Georginio Rutter,FRA,FW,20,2002,3.0,0,0,0,5,6,1,0,3,10,,,0,2022-2023,misc
ENG-Premier League,2022,Leeds United,Illan Meslier,FRA,GK,22,2000,34.0,3,0,0,1,5,0,0,1,1,,,0,2022-2023,misc
ENG-Premier League,2022,Leeds United,Jack Harrison,ENG,MF,25,1996,30.1,2,0,0,37,35,3,185,22,15,,,1,2022-2023,misc
ENG-Premier League,2022,Leeds United,Joe Gelhardt,ENG,FW,20,2002,2.4,1,0,0,6,8,0,1,0,2,,,0,2022-2023,misc
ENG-Premier League,2022,Leeds United,Joel Robles,ESP,GK,32,1990,4.0,1,0,0,0,0,0,0,0,0,,,0,2022-2023,misc
ENG-Premier League,2022,Leeds United,Junior Firpo,DOM,DF,25,1996,15.2,6,1,0,24,8,0,12,24,23,,,0,2022-2023,misc
ENG-Premier League,2022,Leeds United,Liam Cooper,SCO,DF,30,1991,15.8,5,0,0,12,10,0,1,34,24,,,0,2022-2023,misc
ENG-Premier League,2022,Leeds United,Luis Sinisterra,COL,MF,23,1999,9.6,3,1,1,14,12,5,7,7,14,,,0,2022-2023,misc
ENG-Premier League,2022,Leeds United,Luke Ayling,ENG,DF,30,1991,22.8,3,0,0,16,35,1,63,25,38,,,0,2022-2023,misc
ENG-Premier League,2022,Leeds United,Marc Roca,ESP,MF,25,1996,25.7,7,0,0,40,29,0,77,24,40,,,0,2022-2023,misc
ENG-Premier League,2022,Leeds United,Mateo Joseph,ESP,FW,18,2003,0.3,0,0,0,0,0,0,0,0,0,,,0,2022-2023,misc
ENG-Premier League,2022,Leeds United,Mateusz Klich,POL,MF,32,1990,3.1,2,0,0,10,3,0,8,0,8,,,0,2022-2023,misc
ENG-Premier League,2022,Leeds United,Maximilian Wöber,AUT,DF,24,1998,14.1,3,0,0,15,1,1,7,26,17,,,0,2022-2023,misc
ENG-Premier League,2022,Leeds United,Pascal Struijk,NED,DF,22,1999,24.4,5,0,0,30,12,0,21,34,60,,,0,2022-2023,misc
ENG-Premier League,2022,Leeds United,Patrick Bamford,ENG,FW,28,1993,16.8,3,0,0,24,27,18,5,5,6,,,0,2022-2023,misc
ENG-Premier League,2022,Leeds United,Rasmus Kristensen,DEN,DF,25,1997,21.8,4,0,0,20,6,1,34,32,34,,,0,2022-2023,misc
ENG-Premier League,2022,Leeds United,Robin Koch,GER,DF,26,1996,35.3,7,0,0,35,17,1,1,42,30,,,1,2022-2023,misc
ENG-Premier League,2022,Leeds United,Rodrigo,ESP,"FW,MF",31,1991,21.5,6,0,0,29,11,10,21,6,9,,,0,2022-2023,misc
ENG-Premier League,2022,Leeds United,Sam Greenwood,ENG,MF,20,2002,4.7,1,0,0,11,3,0,44,1,7,,,0,2022-2023,misc
ENG-Premier League,2022,Leeds United,Tyler Adams,USA,MF,23,1999,24.0,6,1,1,37,21,1,2,32,44,,,0,2022-2023,misc
ENG-Premier League,2022,Leeds United,Weston McKennie,USA,MF,23,1998,16.0,7,0,0,20,5,1,9,22,14,,,0,2022-2023,misc
ENG-Premier League,2022,Leeds United,Wilfried Gnonto,ITA,"MF,FW",18,2003,15.0,7,0,0,28,39,3,42,4,16,,,0,2022-2023,misc
ENG-Premier League,2022,Leicester City,Ayoze Pérez,ESP,MF,29,1993,4.2,0,0,0,7,12,0,17,2,8,,,0,2022-2023,misc
ENG-Premier League,2022,Leicester City,Boubakary Soumaré,FRA,MF,23,1999,18.1,9,0,0,31,22,1,2,31,34,,,0,2022-2023,misc
ENG-Premier League,2022,Leicester City,Daniel Amartey,GHA,DF,27,1994,17.9,1,0,0,7,3,0,0,9,8,,,0,2022-2023,misc
ENG-Premier League,2022,Leicester City,Daniel Iversen,DEN,GK,25,1997,12.0,0,0,0,0,0,0,0,0,0,,,1,2022-2023,misc
ENG-Premier League,2022,Leicester City,Danny Ward,WAL,GK,29,1993,26.0,0,0,0,0,5,0,0,0,1,,,0,2022-2023,misc
ENG-Premier League,2022,Leicester City,Dennis Praet,BEL,MF,28,1994,7.2,1,0,0,9,8,1,15,5,8,,,0,2022-2023,misc
ENG-Premier League,2022,Leicester City,Harry Souttar,AUS,DF,23,1998,11.0,2,0,0,5,5,1,0,10,10,,,1,2022-2023,misc
ENG-Premier League,2022,Leicester City,Harvey Barnes,ENG,"MF,FW",24,1997,30.1,3,0,0,39,37,9,45,8,14,,,0,2022-2023,misc
ENG-Premier League,2022,Leicester City,James Justin,ENG,"DF,MF",24,1998,13.9,0,0,0,8,29,2,21,14,18,,,0,2022-2023,misc
ENG-Premier League,2022,Leicester City,James Maddison,ENG,"MF,FW",25,1996,27.6,10,0,0,31,80,6,123,12,25,,,0,2022-2023,misc
ENG-Premier League,2022,Leicester City,Jamie Vardy,ENG,FW,35,1987,20.6,1,0,0,22,6,29,7,2,5,,,0,2022-2023,misc
ENG-Premier League,2022,Leicester City,Jonny Evans,NIR,DF,34,1988,11.7,1,0,0,9,7,1,0,17,5,,,0,2022-2023,misc
ENG-Premier League,2022,Leicester City,Kelechi Iheanacho,NGA,FW,25,1996,12.5,0,0,0,18,5,12,5,0,2,,,0,2022-2023,misc
ENG-Premier League,2022,Leicester City,Kiernan Dewsbury-Hall,ENG,MF,23,1998,25.6,5,1,1,37,35,1,44,28,28,,,0,2022-2023,misc
ENG-Premier League,2022,Leicester City,Lewis Brunt,ENG,"DF,MF",21,2000,0.3,0,0,0,0,1,0,0,0,0,,,0,2022-2023,misc
ENG-Premier League,2022,Leicester City,Luke Thomas,ENG,DF,21,2001,11.9,3,0,0,11,7,0,8,27,18,,,1,2022-2023,misc
ENG-Premier League,2022,Leicester City,Marc Albrighton,ENG,MF,32,1989,2.6,0,0,0,2,2,1,28,1,1,,,0,2022-2023,misc
ENG-Premier League,2022,Leicester City,Nampalys Mendy,SEN,MF,30,1992,8.4,1,0,0,9,10,0,1,13,9,,,0,2022-2023,misc
ENG-Premier League,2022,Leicester City,Patson Daka,ZAM,FW,23,1998,13.2,2,0,0,23,15,7,8,7,9,,,0,2022-2023,misc
ENG-Premier League,2022,Leicester City,Ricardo Pereira,POR,"DF,MF",28,1993,5.0,2,0,0,4,4,0,16,4,8,,,0,2022-2023,misc
ENG-Premier League,2022,Leicester City,Tetê,BRA,"MF,FW",22,2000,8.2,0,0,0,3,17,4,19,2,8,,,0,2022-2023,misc
ENG-Premier League,2022,Leicester City,Timothy Castagne,BEL,"DF,MF",26,1995,36.2,3,0,0,25,15,6,60,43,42,,,0,2022-2023,misc
ENG-Premier League,2022,Leicester City,Victor Bernth Kristiansen,DEN,DF,19,2002,9.9,2,0,0,17,9,0,29,3,24,,,0,2022-2023,misc
ENG-Premier League,2022,Leicester City,Wesley Fofana,FRA,DF,21,2000,2.0,1,0,0,2,3,1,0,9,2,,,0,2022-2023,misc
ENG-Premier League,2022,Leicester City,Wilfred Ndidi,NGA,"MF,DF",25,1996,18.7,4,0,0,29,14,0,2,36,41,,,0,2022-2023,misc
ENG-Premier League,2022,Leicester City,Wout Faes,BEL,DF,24,1998,31.0,6,1,1,23,17,0,0,42,31,,,2,2022-2023,misc
ENG-Premier League,2022,Leicester City,Youri Tielemans,BEL,MF,25,1997,26.0,4,0,0,33,25,1,45,29,41,,,0,2022-2023,misc
ENG-Premier League,2022,Leicester City,Çağlar Söyüncü,TUR,DF,26,1996,5.9,2,0,0,7,4,0,0,7,9,,,0,2022-2023,misc
ENG-Premier League,2022,Liverpool,Alex Oxlade-Chamberlain,ENG,FW,28,1993,3.7,0,0,0,3,4,1,2,0,4,,,0,2022-2023,misc
ENG-Premier League,2022,Liverpool,Alisson,BRA,GK,29,1992,37.0,1,0,0,1,5,0,0,0,0,,,0,2022-2023,misc
ENG-Premier League,2022,Liverpool,Andy Robertson,SCO,DF,28,1994,28.7,3,0,0,22,10,7,196,16,21,,,0,2022-2023,misc
ENG-Premier League,2022,Liverpool,Ben Gannon-Doak,SCO,MF,16,2005,0.3,0,0,0,1,1,0,0,0,2,,,0,2022-2023,misc
ENG-Premier League,2022,Liverpool,Bobby Clark,ENG,MF,17,2005,0.1,0,0,0,1,0,0,0,0,0,,,0,2022-2023,misc
ENG-Premier League,2022,Liverpool,Caoimhín Kelleher,IRL,GK,23,1998,1.0,0,0,0,0,0,0,0,0,0,,,0,2022-2023,misc
ENG-Premier League,2022,Liverpool,Cody Gakpo,NED,FW,23,1999,16.2,0,0,0,26,33,8,19,4,15,,,0,2022-2023,misc
ENG-Premier League,2022,Liverpool,Curtis Jones,ENG,MF,21,2001,11.5,2,0,0,13,16,2,7,3,17,,,0,2022-2023,misc
ENG-Premier League,2022,Liverpool,Darwin Núñez,URU,FW,23,1999,18.8,1,1,0,25,17,17,19,2,5,,,0,2022-2023,misc
ENG-Premier League,2022,Liverpool,Diogo Jota,POR,"FW,MF",25,1996,12.6,2,0,0,19,15,4,8,3,14,,,0,2022-2023,misc
ENG-Premier League,2022,Liverpool,Fabinho,BRA,MF,28,1993,29.7,11,0,0,53,24,0,5,36,37,,,0,2022-2023,misc
ENG-Premier League,2022,Liverpool,Fabio Carvalho,POR,"MF,FW",19,2002,3.9,0,0,0,6,6,0,2,6,8,,,0,2022-2023,misc
ENG-Premier League,2022,Liverpool,Harvey Elliott,ENG,MF,19,2003,17.9,2,0,0,14,25,2,34,14,20,,,0,2022-2023,misc
ENG-Premier League,2022,Liverpool,Ibrahima Konaté,FRA,DF,23,1999,17.2,5,0,0,29,16,1,1,26,26,,,1,2022-2023,misc
ENG-Premier League,2022,Liverpool,James Milner,ENG,"MF,DF",36,1986,10.1,2,0,0,16,15,0,52,10,15,,,0,2022-2023,misc
ENG-Premier League,2022,Liverpool,Joe Gomez,ENG,DF,25,1997,16.3,3,0,0,13,4,1,4,22,21,,,0,2022-2023,misc
ENG-Premier League,2022,Liverpool,Jordan Henderson,ENG,MF,32,1990,23.0,2,0,0,19,9,3,47,21,23,,,0,2022-2023,misc
ENG-Premier League,2022,Liverpool,Joël Matip,CMR,DF,30,1991,12.1,3,0,0,10,5,1,1,17,8,,,1,2022-2023,misc
ENG-Premier League,2022,Liverpool,Kostas Tsimikas,GRE,DF,26,1996,8.6,3,0,0,13,9,0,87,11,9,,,0,2022-2023,misc
ENG-Premier League,2022,Liverpool,Luis Díaz,COL,FW,25,1997,11.1,2,0,0,20,23,3,8,5,11,,,0,2022-2023,misc
ENG-Premier League,2022,Liverpool,Mohamed Salah,EGY,FW,30,1992,36.6,2,0,0,20,33,22,38,6,12,,,0,2022-2023,misc
ENG-Premier League,2022,Liverpool,Naby Keïta,GUI,MF,27,1995,3.3,1,0,0,12,2,0,2,2,4,,,0,2022-2023,misc
ENG-Premier League,2022,Liverpool,Nathaniel Phillips,ENG,DF,25,1997,0.7,0,0,0,1,0,0,0,2,1,,,0,2022-2023,misc
ENG-Premier League,2022,Liverpool,Roberto Firmino,BRA,FW,30,1991,13.5,0,0,0,9,6,5,12,7,13,,,0,2022-2023,misc
ENG-Premier League,2022,Liverpool,Stefan Bajcetic,ESP,MF,17,2004,5.8,2,0,0,7,9,0,5,6,8,,,0,2022-2023,misc
ENG-Premier League,2022,Liverpool,Thiago Alcántara,ESP,MF,31,1991,13.9,2,0,0,18,26,0,4,20,27,,,0,2022-2023,misc
ENG-Premier League,2022,Liverpool,Trent Alexander-Arnold,ENG,DF,23,1998,32.5,5,0,0,22,5,4,254,40,38,,,0,2022-2023,misc
ENG-Premier League,2022,Liverpool,Virgil van Dijk,NED,DF,31,1991,31.5,3,0,0,12,3,3,1,26,14,,,0,2022-2023,misc
ENG-Premier League,2022,Manchester City,Aymeric Laporte,ESP,"DF,MF",28,1994,11.0,0,0,0,5,7,1,7,3,6,,,0,2022-2023,misc
ENG-Premier League,2022,Manchester City,Bernardo Silva,POR,"MF,FW",27,1994,24.5,5,0,0,31,15,2,77,14,25,,,0,2022-2023,misc
ENG-Premier League,2022,Manchester City,Cole Palmer,ENG,"MF,FW",20,2002,4.1,1,0,0,1,6,1,7,1,1,,,0,2022-2023,misc
ENG-Premier League,2022,Manchester City,Ederson Moraes,BRA,GK,28,1993,35.0,3,0,0,1,3,0,0,1,1,,,0,2022-2023,misc
ENG-Premier League,2022,Manchester City,Erling Haaland,NOR,"FW,MF",22,2000,30.8,5,0,0,31,24,8,13,3,2,,,0,2022-2023,misc
ENG-Premier League,2022,Manchester City,Jack Grealish,ENG,"FW,MF",26,1995,22.8,4,0,0,27,78,3,53,8,16,,,0,2022-2023,misc
ENG-Premier League,2022,Manchester City,John Stones,ENG,"DF,MF",28,1994,20.5,2,0,0,11,8,1,7,8,14,,,1,2022-2023,misc
ENG-Premier League,2022,Manchester City,João Cancelo,POR,DF,28,1994,14.2,3,1,0,13,18,4,46,19,18,,,0,2022-2023,misc
ENG-Premier League,2022,Manchester City,Julián Álvarez,ARG,"MF,FW",22,2000,16.3,0,0,0,21,14,3,26,2,16,,,0,2022-2023,misc
ENG-Premier League,2022,Manchester City,Kalvin Phillips,ENG,"MF,DF",26,1995,3.3,1,0,0,10,3,0,0,4,4,,,0,2022-2023,misc
ENG-Premier League,2022,Manchester City,Kevin De Bruyne,BEL,MF,31,1991,26.9,1,0,0,20,29,5,226,8,13,,,0,2022-2023,misc
ENG-Premier League,2022,Manchester City,Kyle Walker,ENG,"DF,MF",32,1990,21.8,3,0,0,15,10,0,27,19,9,,,0,2022-2023,misc
ENG-Premier League,2022,Manchester City,Manuel Akanji,SUI,"DF,MF",27,1995,25.4,2,0,0,24,12,0,6,15,24,,,0,2022-2023,misc
ENG-Premier League,2022,Manchester City,Máximo Perrone,ARG,MF,19,2003,0.2,0,0,0,0,0,0,0,0,0,,,0,2022-2023,misc
ENG-Premier League,2022,Manchester City,Nathan Aké,NED,DF,27,1995,20.8,2,0,0,12,14,1,15,19,12,,,0,2022-2023,misc
ENG-Premier League,2022,Manchester City,Phil Foden,ENG,"FW,MF",22,2000,20.5,1,0,0,10,29,6,90,5,10,,,0,2022-2023,misc
ENG-Premier League,2022,Manchester City,Rico Lewis,ENG,"DF,MF",17,2004,10.0,1,0,0,10,17,0,5,4,10,,,0,2022-2023,misc
ENG-Premier League,2022,Manchester City,Riyad Mahrez,ALG,"MF,FW",31,1991,21.3,2,0,0,17,41,7,96,9,13,,,0,2022-2023,misc
ENG-Premier League,2022,Manchester City,Rodri,ESP,"MF,DF",26,1996,32.3,5,0,0,46,20,3,7,31,41,,,0,2022-2023,misc
ENG-Premier League,2022,Manchester City,Rúben Dias,POR,"DF,MF",25,1997,22.2,3,0,0,18,7,0,1,18,14,,,0,2022-2023,misc
ENG-Premier League,2022,Manchester City,Sergio Gómez,ESP,"MF,FW",21,2000,3.9,0,0,0,2,2,0,8,2,4,,,0,2022-2023,misc
ENG-Premier League,2022,Manchester City,Shea Charles,NIR,"DF,MF",18,2003,0.3,0,0,0,0,0,0,0,1,0,,,0,2022-2023,misc
ENG-Premier League,2022,Manchester City,Stefan Ortega,GER,GK,29,1992,3.0,0,0,0,0,0,0,0,0,0,,,0,2022-2023,misc
ENG-Premier League,2022,Manchester City,İlkay Gündoğan,GER,MF,31,1990,26.1,0,0,0,22,25,6,30,20,19,,,0,2022-2023,misc
ENG-Premier League,2022,Manchester Utd,Aaron Wan-Bissaka,COD,DF,24,1997,15.9,2,0,0,11,2,0,14,20,23,,,0,2022-2023,misc
ENG-Premier League,2022,Manchester Utd,Alejandro Garnacho,ARG,MF,18,2004,6.3,3,0,0,8,8,3,3,4,2,,,0,2022-2023,misc
ENG-Premier League,2022,Manchester Utd,Anthony Elanga,SWE,MF,20,2002,4.7,0,0,0,3,7,3,7,2,0,,,0,2022-2023,misc
ENG-Premier League,2022,Manchester Utd,Anthony Martial,FRA,FW,26,1995,10.9,0,0,0,8,14,7,4,1,3,,,0,2022-2023,misc
ENG-Premier League,2022,Manchester Utd,Antony,BRA,MF,22,2000,20.0,5,0,0,15,25,2,32,11,9,,,0,2022-2023,misc
ENG-Premier League,2022,Manchester Utd,Bruno Fernandes,POR,MF,27,1994,36.8,6,0,0,41,39,15,141,25,42,,,0,2022-2023,misc
ENG-Premier League,2022,Manchester Utd,Casemiro,BRA,MF,30,1992,23.6,7,2,0,49,24,1,20,29,44,,,0,2022-2023,misc
ENG-Premier League,2022,Manchester Utd,Christian Eriksen,DEN,MF,30,1992,22.8,3,0,0,13,10,3,82,10,19,,,0,2022-2023,misc
