league,season,team,player,nation,pos,age,born,shooting_90s,shooting_standard_gls,shooting_standard_sh,shooting_standard_sot,shooting_standard_sotpct,shooting_standard_sh_90,shooting_standard_sot_90,shooting_standard_g_sh,shooting_standard_g_sot,shooting_standard_pk,shooting_standard_pkatt,fbref_season_label,fbref_stat_type
ITA-Serie A,2018,Juventus,Rodrigo Bentancur,URU,MF,21,1997,22.3,2,21,3,14.3,0.94,0.13,0.1,0.67,0,0,2018-2019,shooting
ITA-Serie A,2018,Juventus,Sami Khedira,GER,MF,31,1987,7.8,2,18,5,27.8,2.29,0.64,0.11,0.4,0,0,2018-2019,shooting
ITA-Serie A,2018,Juventus,Stephy Mavididi,ENG,"FW,MF",20,1998,0.2,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ITA-Serie A,2018,Juventus,Wojciech Szczęsny,POL,GK,28,1990,28.0,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ITA-Serie A,2018,Lazio,Adam Marušić,MNE,MF,25,1992,23.5,1,16,6,37.5,0.68,0.26,0.06,0.17,0,0,2018-2019,shooting
ITA-Serie A,2018,Lazio,Alessandro Murgia,ITA,MF,21,1996,0.1,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ITA-Serie A,2018,Lazio,Bastos,ANG,DF,27,1991,12.7,1,11,3,27.3,0.87,0.24,0.09,0.33,0,0,2018-2019,shooting
ITA-Serie A,2018,Lazio,Bruno Jordão,POR,MF,19,1998,1.0,0,1,0,0.0,1.02,0.0,0.0,,0,0,2018-2019,shooting
ITA-Serie A,2018,Lazio,Ciro Immobile,ITA,FW,28,1990,31.8,15,124,50,40.3,3.9,1.57,0.09,0.22,4,4,2018-2019,shooting
ITA-Serie A,2018,Lazio,Danilo Cataldi,ITA,"MF,FW",23,1994,6.4,2,13,4,30.8,2.02,0.62,0.15,0.5,0,0,2018-2019,shooting
ITA-Serie A,2018,Lazio,Felipe Caicedo,ECU,FW,29,1988,15.2,8,42,15,35.7,2.76,0.98,0.17,0.47,1,1,2018-2019,shooting
ITA-Serie A,2018,Lazio,Francesco Acerbi,ITA,DF,30,1988,36.8,3,20,9,45.0,0.54,0.24,0.15,0.33,0,0,2018-2019,shooting
ITA-Serie A,2018,Lazio,Guido Guerrieri,ITA,GK,22,1996,1.0,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ITA-Serie A,2018,Lazio,Joaquín Correa,ARG,FW,23,1994,21.4,5,70,30,42.9,3.27,1.4,0.07,0.17,0,0,2018-2019,shooting
ITA-Serie A,2018,Lazio,Jordan Lukaku,BEL,MF,24,1994,1.9,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ITA-Serie A,2018,Lazio,Luan Capanni,BRA,MF,18,2000,0.1,0,1,0,0.0,10.0,0.0,0.0,,0,0,2018-2019,shooting
ITA-Serie A,2018,Lazio,Lucas Leiva,BRA,MF,31,1987,22.1,0,16,1,6.3,0.72,0.05,0.0,0.0,0,0,2018-2019,shooting
ITA-Serie A,2018,Lazio,Luis Alberto,ESP,"MF,FW",25,1992,22.1,4,68,14,20.6,3.08,0.63,0.04,0.21,1,1,2018-2019,shooting
ITA-Serie A,2018,Lazio,Luiz Felipe,ITA,DF,21,1997,14.3,1,8,2,25.0,0.56,0.14,0.13,0.5,0,0,2018-2019,shooting
ITA-Serie A,2018,Lazio,Marco Parolo,ITA,MF,33,1985,28.5,4,58,16,27.6,2.04,0.56,0.07,0.25,0,0,2018-2019,shooting
ITA-Serie A,2018,Lazio,Martín Cáceres,URU,"DF,MF",31,1987,3.4,0,3,0,0.0,0.88,0.0,0.0,,0,0,2018-2019,shooting
ITA-Serie A,2018,Lazio,Milan Badelj,CRO,MF,29,1989,12.7,1,14,4,28.6,1.1,0.32,0.07,0.25,0,0,2018-2019,shooting
ITA-Serie A,2018,Lazio,Nicolò Armini,ITA,DF,17,2001,0.4,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ITA-Serie A,2018,Lazio,Patric,ESP,"DF,MF",25,1993,12.1,0,15,2,13.3,1.24,0.17,0.0,0.0,0,0,2018-2019,shooting
ITA-Serie A,2018,Lazio,Pedro Neto,POR,"FW,MF",18,2000,0.5,0,1,0,0.0,1.96,0.0,0.0,,0,0,2018-2019,shooting
ITA-Serie A,2018,Lazio,Riza Durmisi,DEN,MF,24,1994,3.6,0,4,2,50.0,1.1,0.55,0.0,0.0,0,0,2018-2019,shooting
ITA-Serie A,2018,Lazio,Rômulo,ITA,MF,31,1987,8.6,0,4,3,75.0,0.46,0.35,0.0,0.0,0,0,2018-2019,shooting
ITA-Serie A,2018,Lazio,Senad Lulić,BIH,MF,32,1986,32.5,4,27,8,29.6,0.83,0.25,0.15,0.5,0,0,2018-2019,shooting
ITA-Serie A,2018,Lazio,Sergej Milinković-Savić,SRB,MF,23,1995,26.6,5,77,23,29.9,2.89,0.86,0.06,0.22,0,0,2018-2019,shooting
ITA-Serie A,2018,Lazio,Silvio Proto,BEL,GK,35,1983,2.0,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ITA-Serie A,2018,Lazio,Thomas Strakosha,ALB,GK,23,1995,35.0,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ITA-Serie A,2018,Lazio,Valon Berisha,KVX,MF,25,1993,2.2,0,1,0,0.0,0.45,0.0,0.0,,0,0,2018-2019,shooting
ITA-Serie A,2018,Lazio,Wallace,BRA,DF,23,1994,13.7,0,10,3,30.0,0.73,0.22,0.0,0.0,0,0,2018-2019,shooting
ITA-Serie A,2018,Lazio,Ștefan Radu,ROU,DF,31,1986,24.9,0,10,0,0.0,0.4,0.0,0.0,,0,0,2018-2019,shooting
ITA-Serie A,2018,Milan,Alessio Romagnoli,ITA,DF,23,1995,31.6,2,11,4,36.4,0.35,0.13,0.18,0.5,0,0,2018-2019,shooting
ITA-Serie A,2018,Milan,Andrea Conti,ITA,DF,24,1994,5.6,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ITA-Serie A,2018,Milan,Cristián Zapata,COL,DF,31,1986,11.4,0,3,1,33.3,0.26,0.09,0.0,0.0,0,0,2018-2019,shooting
ITA-Serie A,2018,Milan,Davide Calabria,ITA,DF,21,1996,21.7,1,10,2,20.0,0.46,0.09,0.1,0.5,0,0,2018-2019,shooting
ITA-Serie A,2018,Milan,Diego Laxalt,URU,"MF,DF",25,1993,7.2,0,6,3,50.0,0.83,0.41,0.0,0.0,0,0,2018-2019,shooting
ITA-Serie A,2018,Milan,Fabio Borini,ITA,"FW,MF",27,1991,11.7,2,30,7,23.3,2.56,0.6,0.07,0.29,0,0,2018-2019,shooting
ITA-Serie A,2018,Milan,Franck Kessié,CIV,MF,21,1996,33.5,8,52,17,32.7,1.55,0.51,0.1,0.29,3,3,2018-2019,shooting
ITA-Serie A,2018,Milan,Giacomo Bonaventura,ITA,MF,28,1989,7.2,3,27,9,33.3,3.76,1.25,0.11,0.33,0,0,2018-2019,shooting
ITA-Serie A,2018,Milan,Gianluigi Donnarumma,ITA,GK,19,1999,34.3,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ITA-Serie A,2018,Milan,Gonzalo Higuaín,ARG,FW,30,1987,14.2,6,55,18,32.7,3.88,1.27,0.11,0.33,0,1,2018-2019,shooting
ITA-Serie A,2018,Milan,Hakan Çalhanoğlu,TUR,"MF,FW",24,1994,32.0,3,102,26,25.5,3.18,0.81,0.03,0.12,0,0,2018-2019,shooting
ITA-Serie A,2018,Milan,Ignazio Abate,ITA,DF,31,1986,14.5,0,1,1,100.0,0.07,0.07,0.0,0.0,0,0,2018-2019,shooting
ITA-Serie A,2018,Milan,José Mauri,ITA,MF,22,1996,2.3,0,4,0,0.0,1.73,0.0,0.0,,0,0,2018-2019,shooting
ITA-Serie A,2018,Milan,Krzysztof Piątek,POL,FW,23,1995,15.3,9,42,21,50.0,2.75,1.38,0.21,0.43,0,0,2018-2019,shooting
ITA-Serie A,2018,Milan,Lucas Biglia,ARG,MF,32,1986,12.4,1,7,3,42.9,0.57,0.24,0.14,0.33,0,0,2018-2019,shooting
ITA-Serie A,2018,Milan,Lucas Paquetá,BRA,MF,20,1997,9.4,1,14,7,50.0,1.5,0.75,0.07,0.14,0,0,2018-2019,shooting
ITA-Serie A,2018,Milan,Mateo Musacchio,ARG,DF,27,1990,29.0,1,13,4,30.8,0.45,0.14,0.08,0.25,0,0,2018-2019,shooting
ITA-Serie A,2018,Milan,Patrick Cutrone,ITA,FW,20,1998,16.2,3,34,14,41.2,2.1,0.86,0.09,0.21,0,0,2018-2019,shooting
ITA-Serie A,2018,Milan,Pepe Reina,ESP,GK,35,1982,3.7,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ITA-Serie A,2018,Milan,Ricardo Rodríguez,SUI,DF,25,1992,33.9,0,27,6,22.2,0.8,0.18,0.0,0.0,0,0,2018-2019,shooting
ITA-Serie A,2018,Milan,Samu Castillejo,ESP,FW,23,1995,11.4,4,30,13,43.3,2.64,1.14,0.13,0.31,0,0,2018-2019,shooting
ITA-Serie A,2018,Milan,Suso,ESP,"FW,MF",24,1993,33.5,7,95,40,42.1,2.83,1.19,0.07,0.18,0,0,2018-2019,shooting
ITA-Serie A,2018,Milan,Tiemoué Bakayoko,FRA,MF,23,1994,25.6,1,25,7,28.0,0.98,0.27,0.04,0.14,0,0,2018-2019,shooting
ITA-Serie A,2018,Napoli,Adam Ounas,ALG,"MF,FW",21,1996,6.0,3,21,8,38.1,3.51,1.34,0.14,0.38,0,0,2018-2019,shooting
ITA-Serie A,2018,Napoli,Alex Meret,ITA,GK,21,1997,12.8,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ITA-Serie A,2018,Napoli,Allan,BRA,MF,27,1991,29.1,1,24,2,8.3,0.83,0.07,0.04,0.5,0,0,2018-2019,shooting
ITA-Serie A,2018,Napoli,Amadou Diawara,GUI,MF,21,1997,7.3,0,9,1,11.1,1.23,0.14,0.0,0.0,0,0,2018-2019,shooting
ITA-Serie A,2018,Napoli,Amin Younes,GER,"MF,FW",24,1993,5.5,3,13,6,46.2,2.35,1.08,0.23,0.5,0,0,2018-2019,shooting
ITA-Serie A,2018,Napoli,Arkadiusz Milik,POL,FW,24,1994,26.6,17,111,52,46.8,4.17,1.95,0.15,0.33,0,0,2018-2019,shooting
ITA-Serie A,2018,Napoli,David Ospina,COL,GK,29,1988,16.2,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ITA-Serie A,2018,Napoli,Dries Mertens,BEL,FW,31,1987,25.0,16,89,39,43.8,3.56,1.56,0.17,0.38,1,1,2018-2019,shooting
ITA-Serie A,2018,Napoli,Elseid Hysaj,ALB,DF,24,1994,23.4,0,12,1,8.3,0.51,0.04,0.0,0.0,0,0,2018-2019,shooting
ITA-Serie A,2018,Napoli,Fabián Ruiz Peña,ESP,MF,22,1996,22.1,5,51,15,29.4,2.3,0.68,0.1,0.33,0,0,2018-2019,shooting
ITA-Serie A,2018,Napoli,Faouzi Ghoulam,ALG,DF,27,1991,12.8,1,9,3,33.3,0.7,0.23,0.11,0.33,0,0,2018-2019,shooting
ITA-Serie A,2018,Napoli,Gianluca Gaetano,ITA,MF,18,2000,0.1,0,1,0,0.0,11.25,0.0,0.0,,0,0,2018-2019,shooting
ITA-Serie A,2018,Napoli,José Callejón,ESP,"MF,FW",31,1987,29.4,3,62,18,29.0,2.11,0.61,0.05,0.17,0,0,2018-2019,shooting
ITA-Serie A,2018,Napoli,Kalidou Koulibaly,SEN,DF,27,1991,34.8,2,19,7,36.8,0.55,0.2,0.11,0.29,0,0,2018-2019,shooting
ITA-Serie A,2018,Napoli,Kévin Malcuit,MAR,DF,27,1991,20.1,0,12,3,25.0,0.6,0.15,0.0,0.0,0,0,2018-2019,shooting
ITA-Serie A,2018,Napoli,Lorenzo Insigne,ITA,"FW,MF",27,1991,23.0,10,119,36,30.3,5.17,1.56,0.08,0.25,1,2,2018-2019,shooting
ITA-Serie A,2018,Napoli,Marek Hamšík,SVK,MF,31,1987,10.2,0,15,3,20.0,1.47,0.29,0.0,0.0,0,0,2018-2019,shooting
ITA-Serie A,2018,Napoli,Marko Rog,CRO,MF,23,1995,3.7,1,6,2,33.3,1.62,0.54,0.17,0.5,0,0,2018-2019,shooting
ITA-Serie A,2018,Napoli,Mário Rui,POR,DF,27,1991,15.7,1,21,4,19.0,1.33,0.25,0.05,0.25,0,0,2018-2019,shooting
ITA-Serie A,2018,Napoli,Nikola Maksimović,SRB,DF,26,1991,15.3,0,2,1,50.0,0.13,0.07,0.0,0.0,0,0,2018-2019,shooting
ITA-Serie A,2018,Napoli,Orestis Karnezis,GRE,GK,33,1985,9.0,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ITA-Serie A,2018,Napoli,Piotr Zieliński,POL,MF,24,1994,31.9,6,81,28,34.6,2.54,0.88,0.07,0.21,0,0,2018-2019,shooting
ITA-Serie A,2018,Napoli,Raúl Albiol,ESP,DF,32,1985,19.0,1,6,2,33.3,0.32,0.11,0.17,0.5,0,0,2018-2019,shooting
ITA-Serie A,2018,Napoli,Sebastiano Luperto,ITA,DF,21,1996,8.1,0,2,0,0.0,0.25,0.0,0.0,,0,0,2018-2019,shooting
ITA-Serie A,2018,Napoli,Simone Verdi,ITA,"MF,FW",26,1992,7.8,3,20,8,40.0,2.56,1.02,0.1,0.25,1,1,2018-2019,shooting
ITA-Serie A,2018,Napoli,Vlad Chiricheș,ROU,DF,28,1989,1.6,0,1,0,0.0,0.61,0.0,0.0,,0,0,2018-2019,shooting
ITA-Serie A,2018,Parma,Abdou Lahat Diakhate,SEN,MF,19,1998,0.0,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ITA-Serie A,2018,Parma,Alberto Grassi,ITA,MF,23,1995,5.1,0,6,1,16.7,1.17,0.19,0.0,0.0,0,0,2018-2019,shooting
ITA-Serie A,2018,Parma,Alessandro Bastoni,ITA,DF,19,1999,18.8,1,4,2,50.0,0.21,0.11,0.25,0.5,0,0,2018-2019,shooting
ITA-Serie A,2018,Parma,Alessandro Deiola,ITA,MF,22,1995,6.1,0,7,1,14.3,1.16,0.17,0.0,0.0,0,0,2018-2019,shooting
ITA-Serie A,2018,Parma,Alessio da Cruz,CPV,FW,21,1997,1.6,0,1,0,0.0,0.62,0.0,0.0,,0,0,2018-2019,shooting
ITA-Serie A,2018,Parma,Amato Ciciretti,ITA,FW,24,1993,1.5,0,1,0,0.0,0.65,0.0,0.0,,0,0,2018-2019,shooting
ITA-Serie A,2018,Parma,Antonino Barillà,ITA,MF,30,1988,29.1,3,19,8,42.1,0.65,0.28,0.16,0.38,0,0,2018-2019,shooting
ITA-Serie A,2018,Parma,Antonio Di Gaudio,ITA,FW,28,1989,7.8,0,12,3,25.0,1.55,0.39,0.0,0.0,0,0,2018-2019,shooting
ITA-Serie A,2018,Parma,Bruno Alves,POR,DF,36,1981,32.5,4,16,5,31.3,0.49,0.15,0.25,0.8,0,0,2018-2019,shooting
ITA-Serie A,2018,Parma,Fabio Ceravolo,ITA,FW,31,1987,13.2,2,20,10,50.0,1.52,0.76,0.05,0.1,1,2,2018-2019,shooting
ITA-Serie A,2018,Parma,Federico Dimarco,ITA,"DF,MF",20,1997,9.9,1,14,3,21.4,1.41,0.3,0.07,0.33,0,0,2018-2019,shooting
ITA-Serie A,2018,Parma,Francisco Sierralta,CHI,DF,21,1997,3.0,0,2,0,0.0,0.67,0.0,0.0,,0,0,2018-2019,shooting
ITA-Serie A,2018,Parma,Gervinho,CIV,FW,31,1987,25.6,11,44,19,43.2,1.72,0.74,0.25,0.58,0,0,2018-2019,shooting
ITA-Serie A,2018,Parma,Gianni Munari,ITA,MF,35,1983,0.0,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ITA-Serie A,2018,Parma,Jacopo Dezi,ITA,MF,26,1992,1.0,0,2,1,50.0,2.0,1.0,0.0,0.0,0,0,2018-2019,shooting
ITA-Serie A,2018,Parma,Jonathan Biabiany,FRA,FW,30,1988,11.9,0,4,2,50.0,0.34,0.17,0.0,0.0,0,0,2018-2019,shooting
ITA-Serie A,2018,Parma,Juraj Kucka,SVK,MF,31,1987,17.1,4,26,11,42.3,1.52,0.64,0.12,0.27,1,1,2018-2019,shooting
ITA-Serie A,2018,Parma,Leo Štulac,SVN,MF,23,1994,16.1,0,22,4,18.2,1.36,0.25,0.0,0.0,0,0,2018-2019,shooting
ITA-Serie A,2018,Parma,Luca Rigoni,ITA,MF,33,1984,19.6,2,16,5,31.3,0.82,0.26,0.13,0.4,0,0,2018-2019,shooting
ITA-Serie A,2018,Parma,Luca Siligardi,ITA,FW,30,1988,18.2,1,37,7,18.9,2.03,0.38,0.03,0.14,0,0,2018-2019,shooting
ITA-Serie A,2018,Parma,Luigi Sepe,ITA,GK,27,1991,37.0,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ITA-Serie A,2018,Parma,Marcello Gazzola,ITA,"MF,DF",33,1985,10.2,1,2,1,50.0,0.2,0.1,0.5,1.0,0,0,2018-2019,shooting
ITA-Serie A,2018,Parma,Massimo Gobbi,ITA,DF,37,1980,13.1,0,3,0,0.0,0.23,0.0,0.0,,0,0,2018-2019,shooting
ITA-Serie A,2018,Parma,Matteo Scozzarella,ITA,MF,30,1988,16.2,0,8,1,12.5,0.49,0.06,0.0,0.0,0,0,2018-2019,shooting
ITA-Serie A,2018,Parma,Mattia Sprocati,ITA,"FW,MF",25,1993,7.2,1,10,4,40.0,1.4,0.56,0.1,0.25,0,0,2018-2019,shooting
ITA-Serie A,2018,Parma,Nicolás Schiappacasse,URU,FW,19,1999,0.9,0,1,0,0.0,1.11,0.0,0.0,,0,0,2018-2019,shooting
ITA-Serie A,2018,Parma,Pepín,EQG,MF,21,1996,0.9,0,2,0,0.0,2.34,0.0,0.0,,0,0,2018-2019,shooting
ITA-Serie A,2018,Parma,Pierluigi Frattali,ITA,GK,32,1985,1.0,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ITA-Serie A,2018,Parma,Riccardo Gagliolo,SWE,DF,28,1990,33.8,0,21,3,14.3,0.62,0.09,0.0,0.0,0,0,2018-2019,shooting
ITA-Serie A,2018,Parma,Roberto Inglese,ITA,FW,26,1991,21.8,9,47,21,44.7,2.15,0.96,0.15,0.33,2,2,2018-2019,shooting
ITA-Serie A,2018,Parma,Simone Iacoponi,ITA,DF,31,1987,37.2,0,11,1,9.1,0.3,0.03,0.0,0.0,0,0,2018-2019,shooting
ITA-Serie A,2018,Roma,Aleksandar Kolarov,SRB,DF,32,1985,32.3,8,42,15,35.7,1.3,0.46,0.12,0.33,3,3,2018-2019,shooting
ITA-Serie A,2018,Roma,Alessandro Florenzi,ITA,"DF,MF",27,1991,24.2,3,34,9,26.5,1.4,0.37,0.09,0.33,0,0,2018-2019,shooting
ITA-Serie A,2018,Roma,Ante Ćorić,CRO,MF,21,1997,0.3,0,1,0,0.0,3.75,0.0,0.0,,0,0,2018-2019,shooting
ITA-Serie A,2018,Roma,Antonio Mirante,ITA,GK,35,1983,11.0,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ITA-Serie A,2018,Roma,Bryan Cristante,ITA,MF,23,1995,26.9,4,43,10,23.3,1.6,0.37,0.09,0.4,0,0,2018-2019,shooting
ITA-Serie A,2018,Roma,Cengiz Ünder,TUR,"MF,FW",21,1997,15.3,3,40,13,32.5,2.62,0.85,0.08,0.23,0,0,2018-2019,shooting
ITA-Serie A,2018,Roma,Daniele De Rossi,ITA,MF,35,1983,14.1,1,5,1,20.0,0.35,0.07,0.2,1.0,0,0,2018-2019,shooting
ITA-Serie A,2018,Roma,Davide Santon,ITA,DF,27,1991,11.2,0,3,1,33.3,0.27,0.09,0.0,0.0,0,0,2018-2019,shooting
ITA-Serie A,2018,Roma,Diego Perotti,ARG,"MF,FW",30,1988,7.4,5,16,9,56.3,2.16,1.21,0.13,0.22,3,3,2018-2019,shooting
ITA-Serie A,2018,Roma,Edin Džeko,BIH,FW,32,1986,28.7,9,131,51,38.9,4.57,1.78,0.07,0.18,0,0,2018-2019,shooting
ITA-Serie A,2018,Roma,Federico Fazio,ARG,DF,31,1987,31.2,5,31,15,48.4,0.99,0.48,0.16,0.33,0,0,2018-2019,shooting
ITA-Serie A,2018,Roma,Iván Marcano,ESP,DF,31,1987,9.0,0,3,1,33.3,0.33,0.11,0.0,0.0,0,0,2018-2019,shooting
ITA-Serie A,2018,Roma,Javier Pastore,ARG,"MF,FW",29,1989,6.6,3,19,5,26.3,2.86,0.75,0.16,0.6,0,0,2018-2019,shooting
ITA-Serie A,2018,Roma,Juan Jesus,BRA,DF,27,1991,15.6,1,1,1,100.0,0.06,0.06,1.0,1.0,0,0,2018-2019,shooting
ITA-Serie A,2018,Roma,Justin Kluivert,NED,"MF,FW",19,1999,14.9,1,21,7,33.3,1.41,0.47,0.05,0.14,0,0,2018-2019,shooting
ITA-Serie A,2018,Roma,Kevin Strootman,NED,MF,28,1990,1.0,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ITA-Serie A,2018,Roma,Kostas Manolas,GRE,DF,27,1991,25.8,1,14,1,7.1,0.54,0.04,0.07,1.0,0,0,2018-2019,shooting
ITA-Serie A,2018,Roma,Lorenzo Pellegrini,ITA,MF,22,1996,20.2,3,45,14,31.1,2.22,0.69,0.07,0.21,0,0,2018-2019,shooting
ITA-Serie A,2018,Roma,Luca Pellegrini,ITA,DF,19,1999,1.8,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ITA-Serie A,2018,Roma,Nicolò Zaniolo,ITA,"MF,FW",19,1999,19.6,4,47,17,36.2,2.4,0.87,0.09,0.24,0,0,2018-2019,shooting
ITA-Serie A,2018,Roma,Patrik Schick,CZE,"FW,MF",22,1996,14.6,3,34,14,41.2,2.33,0.96,0.09,0.21,0,0,2018-2019,shooting
ITA-Serie A,2018,Roma,Rick Karsdorp,NED,"DF,MF",23,1995,6.6,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ITA-Serie A,2018,Roma,Robin Olsen,SWE,GK,28,1990,27.0,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ITA-Serie A,2018,Roma,Stephan El Shaarawy,ITA,"MF,FW",25,1992,23.4,11,70,30,42.9,2.99,1.28,0.16,0.37,0,0,2018-2019,shooting
ITA-Serie A,2018,Roma,Steven Nzonzi,FRA,MF,29,1988,29.1,1,23,4,17.4,0.79,0.14,0.04,0.25,0,0,2018-2019,shooting
ITA-Serie A,2018,Roma,Žan Celar,SVN,FW,19,1999,0.1,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ITA-Serie A,2018,SPAL,Alberto Paloschi,ITA,FW,28,1990,9.6,2,11,4,36.4,1.15,0.42,0.18,0.5,0,0,2018-2019,shooting
ITA-Serie A,2018,SPAL,Alessandro Murgia,ITA,MF,21,1996,11.9,0,13,3,23.1,1.09,0.25,0.0,0.0,0,0,2018-2019,shooting
ITA-Serie A,2018,SPAL,Alfred Gomis,SEN,GK,24,1993,19.2,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ITA-Serie A,2018,SPAL,Andrea Petagna,ITA,FW,23,1995,33.7,16,89,42,47.2,2.64,1.25,0.11,0.24,6,6,2018-2019,shooting
ITA-Serie A,2018,SPAL,Emiliano Viviano,ITA,GK,32,1985,16.9,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ITA-Serie A,2018,SPAL,Everton Luiz,BRA,MF,30,1988,3.5,0,2,0,0.0,0.57,0.0,0.0,,0,0,2018-2019,shooting
ITA-Serie A,2018,SPAL,Felipe dal Belo,BRA,DF,34,1984,26.2,3,14,8,57.1,0.53,0.3,0.21,0.38,0,0,2018-2019,shooting
ITA-Serie A,2018,SPAL,Filippo Costa,ITA,MF,23,1995,6.3,0,6,0,0.0,0.96,0.0,0.0,,0,0,2018-2019,shooting
ITA-Serie A,2018,SPAL,Francesco Vicari,ITA,DF,23,1994,25.9,2,8,4,50.0,0.31,0.15,0.25,0.5,0,0,2018-2019,shooting
ITA-Serie A,2018,SPAL,Gabriele Moncini,ITA,FW,22,1996,0.1,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ITA-Serie A,2018,SPAL,Giacomo Poluzzi,ITA,GK,30,1988,0.1,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ITA-Serie A,2018,SPAL,Jasmin Kurtić,SVN,MF,29,1989,28.4,6,64,13,20.3,2.25,0.46,0.09,0.46,0,0,2018-2019,shooting
ITA-Serie A,2018,SPAL,Johan Djourou,SUI,DF,31,1987,3.1,0,1,1,100.0,0.32,0.32,0.0,0.0,0,0,2018-2019,shooting
ITA-Serie A,2018,SPAL,Kevin Bonifazi,ITA,DF,22,1996,25.6,2,12,4,33.3,0.47,0.16,0.17,0.5,0,0,2018-2019,shooting
ITA-Serie A,2018,SPAL,Lorenco Šimić,CRO,DF,22,1996,2.6,0,5,0,0.0,1.89,0.0,0.0,,0,0,2018-2019,shooting
ITA-Serie A,2018,SPAL,Lorenzo Dickmann,ITA,MF,21,1996,1.9,0,1,0,0.0,0.51,0.0,0.0,,0,0,2018-2019,shooting
ITA-Serie A,2018,SPAL,Manuel Lazzari,ITA,MF,24,1993,31.5,0,34,5,14.7,1.08,0.16,0.0,0.0,0,0,2018-2019,shooting
ITA-Serie A,2018,SPAL,Marko Janković,MNE,MF,23,1995,0.6,0,1,1,100.0,1.67,1.67,0.0,0.0,0,0,2018-2019,shooting
ITA-Serie A,2018,SPAL,Mattia Valoti,ITA,MF,24,1993,13.6,2,20,4,20.0,1.47,0.29,0.1,0.5,0,0,2018-2019,shooting
ITA-Serie A,2018,SPAL,Mirco Antenucci,ITA,FW,33,1984,23.7,5,50,19,38.0,2.11,0.8,0.08,0.21,1,2,2018-2019,shooting
ITA-Serie A,2018,SPAL,Mirko Valdifiori,ITA,MF,32,1986,7.4,0,7,2,28.6,0.94,0.27,0.0,0.0,0,0,2018-2019,shooting
ITA-Serie A,2018,SPAL,Mohamed Fares,ALG,"MF,DF",22,1996,32.8,3,57,17,29.8,1.74,0.52,0.05,0.18,0,0,2018-2019,shooting
ITA-Serie A,2018,SPAL,Pasquale Schiattarella,ITA,MF,31,1987,20.5,0,14,4,28.6,0.68,0.2,0.0,0.0,0,0,2018-2019,shooting
ITA-Serie A,2018,SPAL,Sergio Floccari,ITA,FW,36,1981,10.8,3,25,9,36.0,2.31,0.83,0.12,0.33,0,0,2018-2019,shooting
ITA-Serie A,2018,SPAL,Simone Missiroli,ITA,MF,32,1986,30.5,0,15,1,6.7,0.49,0.03,0.0,0.0,0,0,2018-2019,shooting
ITA-Serie A,2018,SPAL,Thiago Cionek,POL,DF,32,1986,28.2,0,16,1,6.3,0.57,0.04,0.0,0.0,0,0,2018-2019,shooting
ITA-Serie A,2018,SPAL,Vanja Milinković-Savić,SRB,GK,21,1997,1.8,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ITA-Serie A,2018,SPAL,Vasco Regini,ITA,DF,27,1990,0.9,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ITA-Serie A,2018,Sampdoria,Albin Ekdal,SWE,MF,29,1989,29.4,0,15,1,6.7,0.51,0.03,0.0,0.0,0,0,2018-2019,shooting
ITA-Serie A,2018,Sampdoria,Alex Ferrari,ITA,DF,24,1994,6.0,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ITA-Serie A,2018,Sampdoria,Bartosz Bereszyński,POL,DF,26,1992,24.4,0,9,2,22.2,0.37,0.08,0.0,0.0,0,0,2018-2019,shooting
