league,season,team,player,nation,pos,age,born,shooting_90s,shooting_standard_gls,shooting_standard_sh,shooting_standard_sot,shooting_standard_sotpct,shooting_standard_sh_90,shooting_standard_sot_90,shooting_standard_g_sh,shooting_standard_g_sot,shooting_standard_pk,shooting_standard_pkatt,fbref_season_label,fbref_stat_type
ITA-Serie A,2019,Lecce,Nehuén Paz,ARG,DF,26,1993,9.4,0,2,0,0.0,0.21,0.0,0.0,,0,0,2019-2020,shooting
ITA-Serie A,2019,Lecce,Panagiotis Tachtsidis,GRE,MF,28,1991,22.3,0,27,7,25.9,1.21,0.31,0.0,0.0,0,0,2019-2020,shooting
ITA-Serie A,2019,Lecce,Riccardo Saponara,ITA,"MF,FW",27,1991,10.5,2,26,9,34.6,2.47,0.86,0.08,0.22,0,0,2019-2020,shooting
ITA-Serie A,2019,Lecce,Romario Benzar,ROU,DF,27,1992,1.1,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
ITA-Serie A,2019,Lecce,Yevhen Shakhov,UKR,"MF,FW",28,1990,12.1,1,14,6,42.9,1.16,0.5,0.07,0.17,0,0,2019-2020,shooting
ITA-Serie A,2019,Lecce,Žan Majer,SVN,MF,27,1992,18.5,1,21,9,42.9,1.14,0.49,0.05,0.11,0,0,2019-2020,shooting
ITA-Serie A,2019,Milan,Alessio Romagnoli,ITA,DF,24,1995,34.3,1,15,3,20.0,0.44,0.09,0.07,0.33,0,0,2019-2020,shooting
ITA-Serie A,2019,Milan,Alexis Saelemaekers,BEL,MF,20,1999,7.6,1,9,2,22.2,1.18,0.26,0.11,0.5,0,0,2019-2020,shooting
ITA-Serie A,2019,Milan,Andrea Conti,ITA,DF,25,1994,19.2,0,1,0,0.0,0.05,0.0,0.0,,0,0,2019-2020,shooting
ITA-Serie A,2019,Milan,André Silva,POR,FW,23,1995,0.7,0,2,0,0.0,3.0,0.0,0.0,,0,0,2019-2020,shooting
ITA-Serie A,2019,Milan,Ante Rebić,CRO,"MF,FW",25,1993,15.5,11,42,20,47.6,2.71,1.29,0.26,0.55,0,0,2019-2020,shooting
ITA-Serie A,2019,Milan,Asmir Begović,BIH,GK,32,1987,1.4,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
ITA-Serie A,2019,Milan,Daniel Maldini,ITA,"FW,MF",17,2001,0.3,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
ITA-Serie A,2019,Milan,Davide Calabria,ITA,DF,22,1996,18.0,1,13,2,15.4,0.72,0.11,0.08,0.5,0,0,2019-2020,shooting
ITA-Serie A,2019,Milan,Diego Laxalt,URU,DF,26,1993,1.9,0,1,1,100.0,0.52,0.52,0.0,0.0,0,0,2019-2020,shooting
ITA-Serie A,2019,Milan,Fabio Borini,ITA,MF,28,1991,0.8,0,2,0,0.0,2.57,0.0,0.0,,0,0,2019-2020,shooting
ITA-Serie A,2019,Milan,Franck Kessié,CIV,MF,22,1996,32.3,4,40,13,32.5,1.24,0.4,0.05,0.15,2,2,2019-2020,shooting
ITA-Serie A,2019,Milan,Giacomo Bonaventura,ITA,"MF,FW",29,1989,14.9,3,44,14,31.8,2.96,0.94,0.07,0.21,0,0,2019-2020,shooting
ITA-Serie A,2019,Milan,Gianluigi Donnarumma,ITA,GK,20,1999,35.6,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
ITA-Serie A,2019,Milan,Hakan Çalhanoğlu,TUR,"MF,FW",25,1994,30.0,9,101,35,34.7,3.36,1.16,0.08,0.23,1,1,2019-2020,shooting
ITA-Serie A,2019,Milan,Ismaël Bennacer,ALG,MF,21,1997,27.6,1,15,2,13.3,0.54,0.07,0.07,0.5,0,0,2019-2020,shooting
ITA-Serie A,2019,Milan,Krzysztof Piątek,POL,FW,24,1995,13.1,4,48,15,31.3,3.65,1.14,0.02,0.07,3,3,2019-2020,shooting
ITA-Serie A,2019,Milan,Lorenzo Colombo,ITA,FW,17,2002,0.1,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
ITA-Serie A,2019,Milan,Lucas Biglia,ARG,MF,33,1986,7.6,0,6,1,16.7,0.79,0.13,0.0,0.0,0,0,2019-2020,shooting
ITA-Serie A,2019,Milan,Lucas Paquetá,BRA,MF,21,1997,12.3,0,33,12,36.4,2.69,0.98,0.0,0.0,0,0,2019-2020,shooting
ITA-Serie A,2019,Milan,Léo Duarte,BRA,DF,23,1996,4.5,0,3,0,0.0,0.67,0.0,0.0,,0,0,2019-2020,shooting
ITA-Serie A,2019,Milan,Marco Brescianini,ITA,MF,19,2000,0.3,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
ITA-Serie A,2019,Milan,Mateo Musacchio,ARG,DF,28,1990,16.3,0,5,0,0.0,0.31,0.0,0.0,,0,0,2019-2020,shooting
ITA-Serie A,2019,Milan,Matteo Gabbia,ITA,DF,19,1999,7.6,0,4,2,50.0,0.53,0.26,0.0,0.0,0,0,2019-2020,shooting
ITA-Serie A,2019,Milan,Pepe Reina,ESP,GK,36,1982,1.0,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
ITA-Serie A,2019,Milan,Rade Krunić,BIH,MF,25,1993,6.0,0,6,2,33.3,1.01,0.34,0.0,0.0,0,0,2019-2020,shooting
ITA-Serie A,2019,Milan,Rafael Leão,POR,"FW,MF",20,1999,15.6,6,44,16,36.4,2.82,1.03,0.14,0.38,0,0,2019-2020,shooting
ITA-Serie A,2019,Milan,Ricardo Rodríguez,SUI,DF,26,1992,4.3,0,1,0,0.0,0.23,0.0,0.0,,0,0,2019-2020,shooting
ITA-Serie A,2019,Milan,Samu Castillejo,ESP,"MF,FW",24,1995,13.4,2,31,8,25.8,2.31,0.6,0.06,0.25,0,0,2019-2020,shooting
ITA-Serie A,2019,Milan,Simon Kjær,DEN,DF,30,1989,13.8,0,6,1,16.7,0.44,0.07,0.0,0.0,0,0,2019-2020,shooting
ITA-Serie A,2019,Milan,Suso,ESP,"FW,MF",25,1993,15.1,1,31,12,38.7,2.05,0.79,0.03,0.08,0,0,2019-2020,shooting
ITA-Serie A,2019,Milan,Theo Hernández,FRA,DF,21,1997,31.3,6,50,17,34.0,1.6,0.54,0.12,0.35,0,0,2019-2020,shooting
ITA-Serie A,2019,Milan,Zlatan Ibrahimović,SWE,FW,37,1981,15.1,10,66,21,31.8,4.36,1.39,0.12,0.38,2,3,2019-2020,shooting
ITA-Serie A,2019,Napoli,Alex Meret,ITA,GK,22,1997,21.7,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
ITA-Serie A,2019,Napoli,Allan,BRA,MF,28,1991,14.2,2,12,7,58.3,0.84,0.49,0.17,0.29,0,0,2019-2020,shooting
ITA-Serie A,2019,Napoli,Amin Younes,GER,MF,25,1993,2.0,1,7,1,14.3,3.58,0.51,0.14,1.0,0,0,2019-2020,shooting
ITA-Serie A,2019,Napoli,Arkadiusz Milik,POL,FW,25,1994,19.4,11,68,29,42.6,3.5,1.49,0.16,0.38,0,0,2019-2020,shooting
ITA-Serie A,2019,Napoli,David Ospina,COL,GK,30,1988,16.3,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
ITA-Serie A,2019,Napoli,Diego Demme,GER,MF,27,1991,10.0,1,4,1,25.0,0.4,0.1,0.25,1.0,0,0,2019-2020,shooting
ITA-Serie A,2019,Napoli,Dries Mertens,BEL,FW,32,1987,18.8,9,75,23,30.7,4.0,1.23,0.12,0.39,0,0,2019-2020,shooting
ITA-Serie A,2019,Napoli,Elif Elmas,MKD,MF,19,1999,12.6,1,23,8,34.8,1.83,0.63,0.04,0.13,0,0,2019-2020,shooting
ITA-Serie A,2019,Napoli,Elseid Hysaj,ALB,DF,25,1994,16.5,1,5,3,60.0,0.3,0.18,0.2,0.33,0,0,2019-2020,shooting
ITA-Serie A,2019,Napoli,Fabián Ruiz Peña,ESP,MF,23,1996,29.8,3,71,19,26.8,2.38,0.64,0.04,0.16,0,0,2019-2020,shooting
ITA-Serie A,2019,Napoli,Faouzi Ghoulam,ALG,DF,28,1991,4.2,0,4,2,50.0,0.96,0.48,0.0,0.0,0,0,2019-2020,shooting
ITA-Serie A,2019,Napoli,Fernando Llorente,ESP,FW,34,1985,5.6,3,33,11,33.3,5.93,1.98,0.09,0.27,0,0,2019-2020,shooting
ITA-Serie A,2019,Napoli,Giovanni Di Lorenzo,ITA,DF,25,1993,33.0,3,20,7,35.0,0.61,0.21,0.15,0.43,0,0,2019-2020,shooting
ITA-Serie A,2019,Napoli,Hirving Lozano,MEX,"FW,MF",24,1995,11.4,4,34,13,38.2,2.99,1.14,0.12,0.31,0,0,2019-2020,shooting
ITA-Serie A,2019,Napoli,José Callejón,ESP,"FW,MF",32,1987,24.1,4,42,14,33.3,1.74,0.58,0.1,0.29,0,0,2019-2020,shooting
ITA-Serie A,2019,Napoli,Kalidou Koulibaly,SEN,DF,28,1991,23.4,0,14,4,28.6,0.6,0.17,0.0,0.0,0,0,2019-2020,shooting
ITA-Serie A,2019,Napoli,Kostas Manolas,GRE,DF,28,1991,24.2,4,17,7,41.2,0.7,0.29,0.24,0.57,0,0,2019-2020,shooting
ITA-Serie A,2019,Napoli,Kévin Malcuit,MAR,DF,28,1991,2.8,0,2,0,0.0,0.7,0.0,0.0,,0,0,2019-2020,shooting
ITA-Serie A,2019,Napoli,Lorenzo Insigne,ITA,"FW,MF",28,1991,31.2,8,120,44,36.7,3.84,1.41,0.03,0.07,5,5,2019-2020,shooting
ITA-Serie A,2019,Napoli,Matteo Politano,ITA,FW,25,1993,8.3,2,19,8,42.1,2.3,0.97,0.11,0.25,0,0,2019-2020,shooting
ITA-Serie A,2019,Napoli,Mário Rui,POR,DF,28,1991,21.8,0,31,9,29.0,1.42,0.41,0.0,0.0,0,0,2019-2020,shooting
ITA-Serie A,2019,Napoli,Nikola Maksimović,SRB,DF,27,1991,20.0,1,4,1,25.0,0.2,0.05,0.25,1.0,0,0,2019-2020,shooting
ITA-Serie A,2019,Napoli,Piotr Zieliński,POL,MF,25,1994,32.5,2,78,22,28.2,2.4,0.68,0.03,0.09,0,0,2019-2020,shooting
ITA-Serie A,2019,Napoli,Sebastiano Luperto,ITA,DF,22,1996,5.9,0,1,0,0.0,0.17,0.0,0.0,,0,0,2019-2020,shooting
ITA-Serie A,2019,Napoli,Stanislav Lobotka,SVK,MF,24,1994,8.4,0,2,0,0.0,0.24,0.0,0.0,,0,0,2019-2020,shooting
ITA-Serie A,2019,Parma,Alberto Grassi,ITA,MF,24,1995,7.1,1,8,2,25.0,1.12,0.28,0.13,0.5,0,0,2019-2020,shooting
ITA-Serie A,2019,Parma,Andreas Cornelius,DEN,FW,26,1993,16.6,12,46,20,43.5,2.77,1.2,0.26,0.6,0,0,2019-2020,shooting
ITA-Serie A,2019,Parma,Antonino Barillà,ITA,MF,31,1988,18.8,1,17,3,17.6,0.91,0.16,0.06,0.33,0,0,2019-2020,shooting
ITA-Serie A,2019,Parma,Bruno Alves,POR,DF,37,1981,29.7,0,24,1,4.2,0.81,0.03,0.0,0.0,0,0,2019-2020,shooting
ITA-Serie A,2019,Parma,Dejan Kulusevski,SWE,"FW,MF",19,2000,32.6,10,62,26,41.9,1.9,0.8,0.15,0.35,1,1,2019-2020,shooting
ITA-Serie A,2019,Parma,Gastón Brugman,URU,MF,26,1992,16.2,0,10,1,10.0,0.62,0.06,0.0,0.0,0,0,2019-2020,shooting
ITA-Serie A,2019,Parma,Gervinho,CIV,FW,32,1987,25.2,7,57,23,40.4,2.26,0.91,0.12,0.3,0,1,2019-2020,shooting
ITA-Serie A,2019,Parma,Gianluca Caprari,ITA,"FW,MF",26,1993,6.5,2,16,8,50.0,2.44,1.22,0.06,0.13,1,1,2019-2020,shooting
ITA-Serie A,2019,Parma,Giuseppe Pezzella,ITA,DF,21,1997,10.5,0,2,1,50.0,0.19,0.09,0.0,0.0,0,0,2019-2020,shooting
ITA-Serie A,2019,Parma,Hernani,BRA,MF,25,1994,26.9,0,35,8,22.9,1.3,0.3,0.0,0.0,0,0,2019-2020,shooting
ITA-Serie A,2019,Parma,Jasmin Kurtić,SVN,"MF,FW",30,1989,18.5,2,23,7,30.4,1.24,0.38,0.09,0.29,0,0,2019-2020,shooting
ITA-Serie A,2019,Parma,Juraj Kucka,SVK,"MF,FW",32,1987,21.5,6,48,12,25.0,2.24,0.56,0.08,0.33,2,2,2019-2020,shooting
ITA-Serie A,2019,Parma,Kastriot Dermaku,ALB,DF,27,1992,11.4,0,3,3,100.0,0.26,0.26,0.0,0.0,0,0,2019-2020,shooting
ITA-Serie A,2019,Parma,Luca Siligardi,ITA,"MF,FW",31,1988,3.7,0,11,3,27.3,2.94,0.8,0.0,0.0,0,0,2019-2020,shooting
ITA-Serie A,2019,Parma,Luigi Sepe,ITA,GK,28,1991,34.0,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
ITA-Serie A,2019,Parma,Matteo Darmian,ITA,"DF,MF",29,1989,29.8,1,8,2,25.0,0.27,0.07,0.13,0.5,0,0,2019-2020,shooting
ITA-Serie A,2019,Parma,Matteo Scozzarella,ITA,MF,31,1988,10.2,0,4,1,25.0,0.39,0.1,0.0,0.0,0,0,2019-2020,shooting
ITA-Serie A,2019,Parma,Mattia Sprocati,ITA,FW,26,1993,6.6,1,14,7,50.0,2.14,1.07,0.07,0.14,0,0,2019-2020,shooting
ITA-Serie A,2019,Parma,Riccardo Gagliolo,SWE,DF,29,1990,28.9,3,30,8,26.7,1.04,0.28,0.1,0.38,0,0,2019-2020,shooting
ITA-Serie A,2019,Parma,Roberto Inglese,ITA,FW,27,1991,8.5,4,24,12,50.0,2.82,1.41,0.17,0.33,0,1,2019-2020,shooting
ITA-Serie A,2019,Parma,Simone Colombi,ITA,GK,28,1991,4.0,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
ITA-Serie A,2019,Parma,Simone Iacoponi,ITA,DF,32,1987,33.9,2,9,2,22.2,0.27,0.06,0.22,1.0,0,0,2019-2020,shooting
ITA-Serie A,2019,Parma,Vasco Regini,ITA,DF,28,1990,0.6,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
ITA-Serie A,2019,Parma,Vincent Laurini,FRA,DF,30,1989,9.8,0,1,0,0.0,0.1,0.0,0.0,,0,0,2019-2020,shooting
ITA-Serie A,2019,Parma,Yann Karamoh,FRA,"FW,MF",21,1998,6.4,1,11,4,36.4,1.73,0.63,0.09,0.25,0,0,2019-2020,shooting
ITA-Serie A,2019,Roma,Aleksandar Kolarov,SRB,DF,33,1985,30.4,7,72,21,29.2,2.37,0.69,0.07,0.24,2,4,2019-2020,shooting
ITA-Serie A,2019,Roma,Alessandro Florenzi,ITA,"DF,MF",28,1991,11.1,0,14,2,14.3,1.26,0.18,0.0,0.0,0,0,2019-2020,shooting
ITA-Serie A,2019,Roma,Amadou Diawara,GUI,MF,22,1997,16.9,1,10,4,40.0,0.59,0.24,0.0,0.0,1,1,2019-2020,shooting
ITA-Serie A,2019,Roma,Antonio Mirante,ITA,GK,36,1983,5.0,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
ITA-Serie A,2019,Roma,Bruno Peres,BRA,"MF,DF",29,1990,11.7,2,14,5,35.7,1.19,0.43,0.14,0.4,0,0,2019-2020,shooting
ITA-Serie A,2019,Roma,Bryan Cristante,ITA,MF,24,1995,18.0,1,29,10,34.5,1.62,0.56,0.03,0.1,0,0,2019-2020,shooting
ITA-Serie A,2019,Roma,Carles Pérez,ESP,MF,21,1998,6.3,1,21,8,38.1,3.34,1.27,0.05,0.13,0,0,2019-2020,shooting
ITA-Serie A,2019,Roma,Cengiz Ünder,TUR,MF,22,1997,9.7,3,27,9,33.3,2.78,0.93,0.11,0.33,0,0,2019-2020,shooting
ITA-Serie A,2019,Roma,Chris Smalling,ENG,DF,29,1989,28.5,3,19,5,26.3,0.67,0.18,0.16,0.6,0,0,2019-2020,shooting
ITA-Serie A,2019,Roma,Daniel Fuzato,BRA,GK,22,1997,1.0,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
ITA-Serie A,2019,Roma,Davide Santon,ITA,DF,28,1991,6.9,0,2,1,50.0,0.29,0.15,0.0,0.0,0,0,2019-2020,shooting
ITA-Serie A,2019,Roma,Davide Zappacosta,ITA,"DF,MF",27,1992,5.0,0,4,0,0.0,0.8,0.0,0.0,,0,0,2019-2020,shooting
ITA-Serie A,2019,Roma,Diego Perotti,ARG,MF,31,1988,9.7,5,15,7,46.7,1.54,0.72,0.07,0.14,4,4,2019-2020,shooting
ITA-Serie A,2019,Roma,Edin Džeko,BIH,FW,33,1986,31.7,16,122,47,38.5,3.85,1.48,0.13,0.34,0,0,2019-2020,shooting
ITA-Serie A,2019,Roma,Federico Fazio,ARG,DF,32,1987,13.5,1,4,1,25.0,0.3,0.07,0.25,1.0,0,0,2019-2020,shooting
ITA-Serie A,2019,Roma,Gianluca Mancini,ITA,"DF,MF",23,1996,30.4,1,21,5,23.8,0.69,0.16,0.05,0.2,0,0,2019-2020,shooting
ITA-Serie A,2019,Roma,Gonzalo Villar,ESP,MF,21,1998,3.3,0,2,2,100.0,0.6,0.6,0.0,0.0,0,0,2019-2020,shooting
ITA-Serie A,2019,Roma,Henrikh Mkhitaryan,ARM,MF,30,1989,17.0,9,43,18,41.9,2.53,1.06,0.21,0.5,0,0,2019-2020,shooting
ITA-Serie A,2019,Roma,Javier Pastore,ARG,MF,30,1989,5.7,0,16,3,18.8,2.8,0.53,0.0,0.0,0,0,2019-2020,shooting
ITA-Serie A,2019,Roma,Jordan Veretout,FRA,MF,26,1993,29.2,6,29,13,44.8,0.99,0.45,0.03,0.08,5,5,2019-2020,shooting
ITA-Serie A,2019,Roma,Juan Jesus,BRA,DF,28,1991,1.5,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
ITA-Serie A,2019,Roma,Justin Kluivert,NED,MF,20,1999,16.8,4,34,11,32.4,2.02,0.65,0.12,0.36,0,0,2019-2020,shooting
ITA-Serie A,2019,Roma,Leonardo Spinazzola,ITA,"DF,MF",26,1993,17.2,1,14,4,28.6,0.81,0.23,0.07,0.25,0,0,2019-2020,shooting
ITA-Serie A,2019,Roma,Lorenzo Pellegrini,ITA,MF,23,1996,23.3,1,58,11,19.0,2.49,0.47,0.02,0.09,0,0,2019-2020,shooting
ITA-Serie A,2019,Roma,Mirko Antonucci,ITA,"FW,MF",20,1999,0.9,0,3,0,0.0,3.29,0.0,0.0,,0,0,2019-2020,shooting
ITA-Serie A,2019,Roma,Nicolò Zaniolo,ITA,MF,20,1999,16.7,6,47,22,46.8,2.81,1.32,0.13,0.27,0,0,2019-2020,shooting
ITA-Serie A,2019,Roma,Nikola Kalinić,CRO,FW,31,1988,6.3,5,19,8,42.1,2.99,1.26,0.26,0.63,0,0,2019-2020,shooting
ITA-Serie A,2019,Roma,Pau López,ESP,GK,24,1994,32.0,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
ITA-Serie A,2019,Roma,Riccardo Calafiori,ITA,MF,17,2002,0.7,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
ITA-Serie A,2019,Roma,Roger Ibanez,BRA,DF,20,1998,6.8,0,3,0,0.0,0.44,0.0,0.0,,0,0,2019-2020,shooting
ITA-Serie A,2019,Roma,Yıldırım Mert Çetin,TUR,DF,22,1997,2.9,0,3,0,0.0,1.05,0.0,0.0,,0,0,2019-2020,shooting
ITA-Serie A,2019,SPAL,Alberto Cerri,ITA,FW,23,1996,4.7,1,11,5,45.5,2.36,1.07,0.09,0.2,0,0,2019-2020,shooting
ITA-Serie A,2019,SPAL,Alberto Paloschi,ITA,FW,29,1990,4.9,0,10,1,10.0,2.05,0.21,0.0,0.0,0,0,2019-2020,shooting
ITA-Serie A,2019,SPAL,Alessandro Murgia,ITA,MF,22,1996,19.4,0,24,6,25.0,1.23,0.31,0.0,0.0,0,0,2019-2020,shooting
ITA-Serie A,2019,SPAL,Andrea Petagna,ITA,FW,24,1995,33.7,12,110,34,30.9,3.27,1.01,0.06,0.21,5,7,2019-2020,shooting
ITA-Serie A,2019,SPAL,Arkadiusz Reca,POL,"MF,DF",24,1995,21.4,0,19,5,26.3,0.89,0.23,0.0,0.0,0,0,2019-2020,shooting
ITA-Serie A,2019,SPAL,Bartosz Salamon,POL,DF,28,1991,3.8,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
ITA-Serie A,2019,SPAL,Bryan Dabo,BFA,MF,27,1992,12.5,1,8,3,37.5,0.64,0.24,0.13,0.33,0,0,2019-2020,shooting
ITA-Serie A,2019,SPAL,Demba Thiam,SEN,GK,21,1998,2.0,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
ITA-Serie A,2019,SPAL,Ervin Zukanović,BIH,DF,32,1987,2.3,0,2,0,0.0,0.88,0.0,0.0,,0,0,2019-2020,shooting
ITA-Serie A,2019,SPAL,Etrit Berisha,ALB,GK,30,1989,26.0,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
ITA-Serie A,2019,SPAL,Federico Di Francesco,ITA,FW,25,1994,12.0,2,25,9,36.0,2.08,0.75,0.08,0.22,0,0,2019-2020,shooting
ITA-Serie A,2019,SPAL,Felipe dal Belo,BRA,DF,35,1984,11.1,0,6,2,33.3,0.54,0.18,0.0,0.0,0,0,2019-2020,shooting
ITA-Serie A,2019,SPAL,Francesco Vicari,ITA,DF,24,1994,32.2,0,8,2,25.0,0.25,0.06,0.0,0.0,0,0,2019-2020,shooting
ITA-Serie A,2019,SPAL,Gabriel Strefezza,BRA,MF,22,1997,23.4,1,53,11,20.8,2.26,0.47,0.02,0.09,0,0,2019-2020,shooting
ITA-Serie A,2019,SPAL,Gabriele Moncini,ITA,FW,23,1996,1.7,0,3,0,0.0,1.75,0.0,0.0,,0,0,2019-2020,shooting
ITA-Serie A,2019,SPAL,Georgi Tunjov,EST,MF,18,2001,3.2,0,6,0,0.0,1.9,0.0,0.0,,0,0,2019-2020,shooting
ITA-Serie A,2019,SPAL,Igor,BRA,"DF,MF",21,1998,14.9,0,4,1,25.0,0.27,0.07,0.0,0.0,0,0,2019-2020,shooting
ITA-Serie A,2019,SPAL,Jacopo Sala,ITA,"DF,MF",27,1991,9.5,0,15,2,13.3,1.58,0.21,0.0,0.0,0,0,2019-2020,shooting
ITA-Serie A,2019,SPAL,Jakub Iskra,POL,MF,16,2002,0.9,0,1,0,0.0,1.15,0.0,0.0,,0,0,2019-2020,shooting
ITA-Serie A,2019,SPAL,Jasmin Kurtić,SVN,MF,30,1989,15.7,2,47,11,23.4,3.0,0.7,0.04,0.18,0,0,2019-2020,shooting
ITA-Serie A,2019,SPAL,Jaume Cuéllar,BOL,FW,17,2001,0.8,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
ITA-Serie A,2019,SPAL,Karlo Letica,CRO,GK,22,1997,10.0,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
ITA-Serie A,2019,SPAL,Kevin Bonifazi,ITA,DF,23,1996,13.2,1,5,1,20.0,0.38,0.08,0.2,1.0,0,0,2019-2020,shooting
ITA-Serie A,2019,SPAL,Krisztofer Horváth,HUN,MF,17,2002,0.5,0,1,0,0.0,2.05,0.0,0.0,,0,0,2019-2020,shooting
ITA-Serie A,2019,SPAL,Lucas Castro,ARG,MF,30,1989,4.7,0,10,2,20.0,2.12,0.42,0.0,0.0,0,0,2019-2020,shooting
ITA-Serie A,2019,SPAL,Marco D'Alessandro,ITA,"MF,FW",28,1991,8.7,2,6,3,50.0,0.69,0.35,0.33,0.67,0,0,2019-2020,shooting
ITA-Serie A,2019,SPAL,Marko Janković,MNE,MF,24,1995,1.3,0,1,0,0.0,0.78,0.0,0.0,,0,0,2019-2020,shooting
ITA-Serie A,2019,SPAL,Mattia Valoti,ITA,"MF,FW",25,1993,17.0,3,31,11,35.5,1.83,0.65,0.1,0.27,0,0,2019-2020,shooting
ITA-Serie A,2019,SPAL,Mirko Valdifiori,ITA,MF,33,1986,15.6,0,4,2,50.0,0.26,0.13,0.0,0.0,0,0,2019-2020,shooting
ITA-Serie A,2019,SPAL,Mohamed Fares,ALG,"MF,DF",23,1996,4.7,0,7,2,28.6,1.5,0.43,0.0,0.0,0,0,2019-2020,shooting
ITA-Serie A,2019,SPAL,Nenad Tomović,SRB,DF,31,1987,19.5,0,10,3,30.0,0.51,0.15,0.0,0.0,0,0,2019-2020,shooting
ITA-Serie A,2019,SPAL,Sergio Floccari,ITA,FW,37,1981,10.5,1,18,6,33.3,1.72,0.57,0.06,0.17,0,0,2019-2020,shooting
ITA-Serie A,2019,SPAL,Simone Missiroli,ITA,MF,33,1986,31.1,1,12,2,16.7,0.39,0.06,0.08,0.5,0,0,2019-2020,shooting
ITA-Serie A,2019,SPAL,Thiago Cionek,POL,"DF,MF",33,1986,24.1,0,11,2,18.2,0.46,0.08,0.0,0.0,0,0,2019-2020,shooting
ITA-Serie A,2019,Sampdoria,Albin Ekdal,SWE,MF,30,1989,26.5,0,16,2,12.5,0.6,0.08,0.0,0.0,0,0,2019-2020,shooting
ITA-Serie A,2019,Sampdoria,Alex Ferrari,ITA,DF,25,1994,11.2,0,4,1,25.0,0.36,0.09,0.0,0.0,0,0,2019-2020,shooting
ITA-Serie A,2019,Sampdoria,Andrea Bertolacci,ITA,MF,28,1991,5.9,0,4,2,50.0,0.67,0.34,0.0,0.0,0,0,2019-2020,shooting
ITA-Serie A,2019,Sampdoria,Antonino La Gumina,ITA,FW,23,1996,2.1,0,4,2,50.0,1.94,0.97,0.0,0.0,0,0,2019-2020,shooting
ITA-Serie A,2019,Sampdoria,Bartosz Bereszyński,POL,DF,27,1992,26.7,0,16,1,6.3,0.6,0.04,0.0,0.0,0,0,2019-2020,shooting
ITA-Serie A,2019,Sampdoria,Emil Audero,IDN,GK,22,1997,36.0,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
ITA-Serie A,2019,Sampdoria,Emiliano Rigoni,ARG,"MF,FW",26,1993,4.8,0,7,2,28.6,1.46,0.42,0.0,0.0,0,0,2019-2020,shooting
ITA-Serie A,2019,Sampdoria,Fabio Depaoli,ITA,"MF,DF",22,1997,20.6,0,26,4,15.4,1.26,0.19,0.0,0.0,0,0,2019-2020,shooting
ITA-Serie A,2019,Sampdoria,Fabio Quagliarella,ITA,FW,36,1983,25.3,11,101,36,35.6,4.0,1.42,0.06,0.17,5,7,2019-2020,shooting
ITA-Serie A,2019,Sampdoria,Federico Bonazzoli,ITA,FW,22,1997,8.3,6,43,15,34.9,5.2,1.81,0.14,0.4,0,0,2019-2020,shooting
ITA-Serie A,2019,Sampdoria,Felice D'Amico,ITA,FW,18,2000,0.0,0,1,0,0.0,30.0,0.0,0.0,,0,0,2019-2020,shooting
ITA-Serie A,2019,Sampdoria,Gastón Ramírez,URU,"MF,FW",28,1990,15.5,7,40,18,45.0,2.59,1.16,0.1,0.22,3,3,2019-2020,shooting
ITA-Serie A,2019,Sampdoria,Gianluca Caprari,ITA,"FW,MF",26,1993,7.4,3,23,8,34.8,3.1,1.08,0.13,0.38,0,0,2019-2020,shooting
ITA-Serie A,2019,Sampdoria,Gonzalo Maroni,ARG,MF,20,1999,2.0,0,5,2,40.0,2.49,0.99,0.0,0.0,0,1,2019-2020,shooting
ITA-Serie A,2019,Sampdoria,Jakub Jankto,CZE,MF,23,1996,23.3,2,42,10,23.8,1.8,0.43,0.05,0.2,0,0,2019-2020,shooting
ITA-Serie A,2019,Sampdoria,Jeison Murillo,COL,DF,27,1992,7.4,0,3,0,0.0,0.41,0.0,0.0,,0,0,2019-2020,shooting
ITA-Serie A,2019,Sampdoria,Julian Chabot,GER,DF,21,1998,6.3,1,1,1,100.0,0.16,0.16,1.0,1.0,0,0,2019-2020,shooting
