league,season,team,player,nation,pos,age,born,misc_90s,misc_performance_crdy,misc_performance_crdr,misc_performance_2crdy,misc_performance_fls,misc_performance_fld,misc_performance_off,misc_performance_crs,misc_performance_int,misc_performance_tklw,misc_performance_pkwon,misc_performance_pkcon,misc_performance_og,fbref_season_label,fbref_stat_type
ENG-Premier League,2020,Everton,Theo Walcott,ENG,"FW,MF",31,1989,0.1,0,0,0,0,0,0,0,0,0,,,0,2020-2021,misc
ENG-Premier League,2020,Everton,Tom Davies,ENG,MF,22,1998,15.8,3,0,0,28,26,0,5,30,15,,,0,2020-2021,misc
ENG-Premier League,2020,Everton,Yerry Mina,COL,DF,25,1994,21.5,2,0,0,22,11,0,0,24,15,,,0,2020-2021,misc
ENG-Premier League,2020,Fulham,Aboubakar Kamara,MTN,"MF,FW",25,1995,3.5,1,1,0,9,3,0,13,2,2,,,0,2020-2021,misc
ENG-Premier League,2020,Fulham,Ademola Lookman,NGA,"MF,FW",22,1997,30.5,5,0,0,46,59,12,133,22,12,,,0,2020-2021,misc
ENG-Premier League,2020,Fulham,Aleksandar Mitrović,SRB,FW,25,1994,15.6,3,0,0,23,23,3,4,3,5,,,0,2020-2021,misc
ENG-Premier League,2020,Fulham,Alphonse Areola,FRA,GK,27,1993,36.0,2,0,0,0,5,0,0,0,0,,,0,2020-2021,misc
ENG-Premier League,2020,Fulham,Andre-Frank Zambo Anguissa,CMR,MF,24,1995,28.7,6,0,0,44,28,0,13,51,39,,,0,2020-2021,misc
ENG-Premier League,2020,Fulham,Antonee Robinson,USA,"DF,MF",22,1997,24.0,4,1,0,20,8,1,101,39,23,,,0,2020-2021,misc
ENG-Premier League,2020,Fulham,Bobby De Cordova-Reid,JAM,"MF,FW",27,1993,26.4,7,0,0,37,22,4,39,22,14,,,0,2020-2021,misc
ENG-Premier League,2020,Fulham,Denis Odoi,GHA,DF,32,1988,3.0,1,0,0,7,4,1,5,5,3,,,0,2020-2021,misc
ENG-Premier League,2020,Fulham,Fabio Carvalho,POR,"FW,MF",17,2002,2.8,0,0,0,4,2,0,3,1,3,,,0,2020-2021,misc
ENG-Premier League,2020,Fulham,Harrison Reed,ENG,MF,25,1995,25.0,5,0,0,40,25,1,27,51,40,,,0,2020-2021,misc
ENG-Premier League,2020,Fulham,Ivan Cavaleiro,POR,"FW,MF",26,1993,27.5,2,0,0,30,28,9,120,21,15,,,0,2020-2021,misc
ENG-Premier League,2020,Fulham,Joachim Andersen,DEN,DF,24,1996,30.3,7,1,0,39,15,1,12,46,20,,,0,2020-2021,misc
ENG-Premier League,2020,Fulham,Joe Bryan,ENG,"MF,DF",26,1993,7.4,2,0,0,10,7,0,49,11,10,,,0,2020-2021,misc
ENG-Premier League,2020,Fulham,Josh Maja,NGA,FW,21,1998,9.0,0,0,0,8,7,2,1,4,5,,,0,2020-2021,misc
ENG-Premier League,2020,Fulham,Josh Onomah,ENG,MF,23,1997,4.2,1,0,0,12,0,0,2,2,7,,,0,2020-2021,misc
ENG-Premier League,2020,Fulham,Kenny Tete,NED,"DF,MF",24,1995,16.5,3,0,0,29,18,2,72,30,31,,,0,2020-2021,misc
ENG-Premier League,2020,Fulham,Marek Rodák,SVK,GK,23,1996,2.0,0,0,0,0,0,0,0,0,0,,,0,2020-2021,misc
ENG-Premier League,2020,Fulham,Mario Lemina,GAB,MF,26,1993,18.9,5,0,0,32,15,0,5,31,36,,,0,2020-2021,misc
ENG-Premier League,2020,Fulham,Maxime Le Marchand,FRA,DF,30,1989,1.4,2,0,0,3,1,0,0,0,2,,,0,2020-2021,misc
ENG-Premier League,2020,Fulham,Michael Hector,JAM,DF,28,1992,2.9,2,0,0,5,3,0,0,0,2,,,0,2020-2021,misc
ENG-Premier League,2020,Fulham,Neeskens Kebano,COD,MF,28,1992,1.3,0,0,0,3,1,1,7,0,0,,,0,2020-2021,misc
ENG-Premier League,2020,Fulham,Ola Aina,NGA,DF,23,1996,29.6,3,0,0,31,26,2,52,46,21,,,0,2020-2021,misc
ENG-Premier League,2020,Fulham,Ruben Loftus-Cheek,ENG,"MF,FW",24,1996,21.2,3,0,0,29,51,3,9,6,15,,,0,2020-2021,misc
ENG-Premier League,2020,Fulham,Terence Kongolo,NED,DF,26,1994,1.0,0,0,0,1,1,0,1,2,2,,,0,2020-2021,misc
ENG-Premier League,2020,Fulham,Tim Ream,USA,DF,32,1987,7.0,0,0,0,3,0,0,0,6,6,,,0,2020-2021,misc
ENG-Premier League,2020,Fulham,Tom Cairney,SCO,MF,29,1991,8.4,2,0,0,4,18,1,37,0,3,,,0,2020-2021,misc
ENG-Premier League,2020,Fulham,Tosin Adarabioyo,ENG,DF,22,1997,32.8,1,0,0,16,6,2,2,40,17,,,1,2020-2021,misc
ENG-Premier League,2020,Fulham,Tyrese Francois,AUS,MF,20,2000,0.2,0,0,0,0,0,0,0,0,0,,,0,2020-2021,misc
ENG-Premier League,2020,Leeds United,Diego Llorente,ESP,DF,26,1993,13.4,1,0,0,15,9,0,2,25,21,,,0,2020-2021,misc
ENG-Premier League,2020,Leeds United,Ezgjan Alioski,MKD,"DF,MF",28,1992,27.3,7,0,0,39,42,6,63,21,34,,,0,2020-2021,misc
ENG-Premier League,2020,Leeds United,Gaetano Berardi,SUI,DF,31,1988,1.3,0,0,0,1,0,0,1,1,2,,,0,2020-2021,misc
ENG-Premier League,2020,Leeds United,Hélder Costa,ANG,MF,26,1994,12.8,0,0,0,20,18,3,21,4,12,,,1,2020-2021,misc
ENG-Premier League,2020,Leeds United,Ian Poveda,ENG,"FW,MF",20,2000,3.9,0,0,0,5,6,2,9,1,5,,,0,2020-2021,misc
ENG-Premier League,2020,Leeds United,Illan Meslier,FRA,GK,20,2000,35.0,0,0,0,1,8,0,0,0,1,,,1,2020-2021,misc
ENG-Premier League,2020,Leeds United,Jack Harrison,ENG,MF,23,1996,31.6,2,0,0,28,23,12,169,21,35,,,0,2020-2021,misc
ENG-Premier League,2020,Leeds United,Jamie Shackleton,ENG,"MF,DF",20,1999,5.1,0,0,0,3,2,1,2,9,6,,,0,2020-2021,misc
ENG-Premier League,2020,Leeds United,Kalvin Phillips,ENG,MF,24,1995,27.0,10,0,0,47,32,0,76,45,38,,,0,2020-2021,misc
ENG-Premier League,2020,Leeds United,Kiko Casilla,ESP,GK,33,1986,3.0,0,0,0,0,0,0,0,0,0,,,0,2020-2021,misc
ENG-Premier League,2020,Leeds United,Leif Davis,ENG,"DF,MF",20,1999,0.4,0,0,0,1,0,0,0,1,0,,,0,2020-2021,misc
ENG-Premier League,2020,Leeds United,Liam Cooper,SCO,DF,28,1991,24.3,4,1,0,23,28,1,0,60,47,,,0,2020-2021,misc
ENG-Premier League,2020,Leeds United,Luke Ayling,ENG,DF,28,1991,37.8,7,0,0,29,53,2,84,41,62,,,0,2020-2021,misc
ENG-Premier League,2020,Leeds United,Mateusz Klich,POL,MF,30,1990,26.6,6,0,0,45,19,5,62,13,20,,,0,2020-2021,misc
ENG-Premier League,2020,Leeds United,Niall Huggins,WAL,DF,19,2000,0.4,0,0,0,0,0,0,1,0,0,,,0,2020-2021,misc
ENG-Premier League,2020,Leeds United,Pablo Hernández,ESP,MF,35,1985,4.7,1,0,0,1,6,0,13,0,3,,,0,2020-2021,misc
ENG-Premier League,2020,Leeds United,Pascal Struijk,NED,"DF,MF",20,1999,23.1,3,0,0,26,7,0,1,46,33,,,0,2020-2021,misc
ENG-Premier League,2020,Leeds United,Patrick Bamford,ENG,FW,26,1993,33.9,3,0,0,36,23,18,3,10,9,,,0,2020-2021,misc
ENG-Premier League,2020,Leeds United,Raphinha,BRA,MF,23,1996,26.2,3,0,0,13,31,15,165,29,18,,,0,2020-2021,misc
ENG-Premier League,2020,Leeds United,Robin Koch,GER,"DF,MF",24,1996,12.6,1,0,0,17,8,0,1,26,16,,,0,2020-2021,misc
ENG-Premier League,2020,Leeds United,Rodrigo,ESP,MF,29,1991,14.3,3,0,0,20,9,3,22,5,9,,,0,2020-2021,misc
ENG-Premier League,2020,Leeds United,Stuart Dallas,NIR,"MF,DF",29,1991,37.9,7,0,0,41,51,0,80,46,47,,,0,2020-2021,misc
ENG-Premier League,2020,Leeds United,Tyler Roberts,WAL,MF,21,1999,14.9,3,0,0,23,33,9,12,11,13,,,0,2020-2021,misc
ENG-Premier League,2020,Leicester City,Ayoze Pérez,ESP,"MF,FW",27,1993,14.8,2,0,0,31,23,7,21,10,15,,,0,2020-2021,misc
ENG-Premier League,2020,Leicester City,Cengiz Ünder,TUR,MF,23,1997,3.1,0,0,0,1,3,2,16,2,1,,,0,2020-2021,misc
ENG-Premier League,2020,Leicester City,Christian Fuchs,AUT,DF,34,1986,7.8,4,0,0,14,5,0,10,14,8,,,0,2020-2021,misc
ENG-Premier League,2020,Leicester City,Daniel Amartey,GHA,DF,25,1994,8.0,3,0,0,3,1,0,1,12,6,,,0,2020-2021,misc
ENG-Premier League,2020,Leicester City,Demarai Gray,JAM,"FW,MF",24,1996,0.2,0,0,0,0,0,0,2,0,1,,,0,2020-2021,misc
ENG-Premier League,2020,Leicester City,Dennis Praet,BEL,MF,26,1994,8.0,0,0,0,12,2,0,19,8,8,,,0,2020-2021,misc
ENG-Premier League,2020,Leicester City,Hamza Choudhury,BAN,MF,22,1997,3.5,1,0,0,6,2,0,1,6,7,,,0,2020-2021,misc
ENG-Premier League,2020,Leicester City,Harvey Barnes,ENG,MF,22,1997,21.6,0,0,0,16,33,1,27,11,10,,,0,2020-2021,misc
ENG-Premier League,2020,Leicester City,Islam Slimani,ALG,FW,32,1988,0.2,0,0,0,0,0,0,0,0,0,,,0,2020-2021,misc
ENG-Premier League,2020,Leicester City,James Justin,ENG,"DF,MF",22,1998,23.0,4,0,0,16,39,3,60,29,37,,,0,2020-2021,misc
ENG-Premier League,2020,Leicester City,James Maddison,ENG,MF,23,1996,23.3,4,0,0,19,57,5,106,10,16,,,0,2020-2021,misc
ENG-Premier League,2020,Leicester City,Jamie Vardy,ENG,FW,33,1987,31.6,1,0,0,26,25,36,20,4,12,,,0,2020-2021,misc
ENG-Premier League,2020,Leicester City,Jonny Evans,NIR,DF,32,1988,27.5,7,0,0,18,12,1,0,45,12,,,1,2020-2021,misc
ENG-Premier League,2020,Leicester City,Kasper Schmeichel,DEN,GK,33,1986,38.0,0,0,0,0,4,0,0,0,0,,,1,2020-2021,misc
ENG-Premier League,2020,Leicester City,Kelechi Iheanacho,NGA,FW,23,1996,16.2,1,0,0,26,13,9,13,1,5,,,0,2020-2021,misc
ENG-Premier League,2020,Leicester City,Khanya Leshabela,RSA,MF,20,1999,0.1,0,0,0,0,0,0,1,0,0,,,0,2020-2021,misc
ENG-Premier League,2020,Leicester City,Luke Thomas,ENG,"MF,DF",19,2001,10.8,2,0,0,10,16,0,17,14,15,,,0,2020-2021,misc
ENG-Premier League,2020,Leicester City,Marc Albrighton,ENG,MF,30,1989,19.4,2,0,0,9,20,4,120,16,19,,,0,2020-2021,misc
ENG-Premier League,2020,Leicester City,Nampalys Mendy,SEN,MF,28,1992,16.2,5,0,0,21,29,0,1,13,18,,,0,2020-2021,misc
ENG-Premier League,2020,Leicester City,Ricardo Pereira,POR,"MF,DF",26,1993,10.7,3,0,0,18,8,1,15,14,22,,,0,2020-2021,misc
ENG-Premier League,2020,Leicester City,Sidnei Tavares,,MF,18,2001,0.9,0,0,0,1,3,0,0,0,1,,,0,2020-2021,misc
ENG-Premier League,2020,Leicester City,Timothy Castagne,BEL,"DF,MF",24,1995,26.1,1,0,0,20,13,2,46,30,31,,,0,2020-2021,misc
ENG-Premier League,2020,Leicester City,Wes Morgan,JAM,DF,36,1984,0.2,0,0,0,0,0,0,0,0,0,,,0,2020-2021,misc
ENG-Premier League,2020,Leicester City,Wesley Fofana,FRA,DF,19,2000,25.1,7,0,0,37,29,2,2,61,37,,,0,2020-2021,misc
ENG-Premier League,2020,Leicester City,Wilfred Ndidi,NGA,"MF,DF",23,1996,24.2,6,0,0,53,16,0,5,60,62,,,0,2020-2021,misc
ENG-Premier League,2020,Leicester City,Youri Tielemans,BEL,MF,23,1997,37.3,6,0,0,37,55,0,137,49,44,,,0,2020-2021,misc
ENG-Premier League,2020,Leicester City,Çağlar Söyüncü,TUR,DF,24,1996,20.2,2,0,0,18,15,0,10,24,17,,,0,2020-2021,misc
ENG-Premier League,2020,Liverpool,Adrián,ESP,GK,33,1987,3.0,0,0,0,0,0,0,0,0,0,,,0,2020-2021,misc
ENG-Premier League,2020,Liverpool,Alex Oxlade-Chamberlain,ENG,"MF,FW",26,1993,2.8,0,0,0,3,1,0,8,2,0,,,0,2020-2021,misc
ENG-Premier League,2020,Liverpool,Alisson,BRA,GK,27,1992,33.0,1,0,0,1,5,0,0,2,2,,,0,2020-2021,misc
ENG-Premier League,2020,Liverpool,Andy Robertson,SCO,DF,26,1994,37.6,2,0,0,23,10,8,291,20,32,,,0,2020-2021,misc
ENG-Premier League,2020,Liverpool,Caoimhín Kelleher,IRL,GK,21,1998,2.0,0,0,0,0,0,0,0,0,0,,,0,2020-2021,misc
ENG-Premier League,2020,Liverpool,Curtis Jones,ENG,MF,19,2001,13.1,2,0,0,18,13,1,7,18,7,,,0,2020-2021,misc
ENG-Premier League,2020,Liverpool,Diogo Jota,POR,"FW,MF",23,1996,12.4,2,0,0,25,20,1,16,5,7,,,0,2020-2021,misc
ENG-Premier League,2020,Liverpool,Divock Origi,BEL,FW,25,1995,2.1,0,0,0,0,1,0,3,2,3,,,0,2020-2021,misc
ENG-Premier League,2020,Liverpool,Fabinho,BRA,"DF,MF",26,1993,28.5,6,0,0,29,27,0,2,41,35,,,0,2020-2021,misc
ENG-Premier League,2020,Liverpool,Georginio Wijnaldum,NED,MF,29,1990,32.7,1,0,0,17,25,0,7,25,8,,,0,2020-2021,misc
ENG-Premier League,2020,Liverpool,James Milner,ENG,MF,34,1986,11.9,3,0,0,19,11,0,34,13,19,,,0,2020-2021,misc
ENG-Premier League,2020,Liverpool,Joe Gomez,ENG,DF,23,1997,6.6,0,0,0,6,6,0,0,4,2,,,0,2020-2021,misc
ENG-Premier League,2020,Liverpool,Jordan Henderson,ENG,"MF,DF",30,1990,18.9,0,0,0,8,12,0,29,35,15,,,0,2020-2021,misc
ENG-Premier League,2020,Liverpool,Joël Matip,CMR,DF,28,1991,7.7,2,0,0,10,4,0,0,7,7,,,0,2020-2021,misc
ENG-Premier League,2020,Liverpool,Kostas Tsimikas,GRE,DF,24,1996,0.1,0,0,0,1,0,0,2,0,0,,,0,2020-2021,misc
ENG-Premier League,2020,Liverpool,Mohamed Salah,EGY,FW,28,1992,34.2,0,0,0,22,22,13,28,1,8,,,0,2020-2021,misc
ENG-Premier League,2020,Liverpool,Naby Keïta,GUI,MF,25,1995,5.8,1,0,0,13,2,0,3,9,4,,,0,2020-2021,misc
ENG-Premier League,2020,Liverpool,Nathaniel Phillips,ENG,DF,23,1997,16.2,2,0,0,20,9,0,1,19,15,,,0,2020-2021,misc
ENG-Premier League,2020,Liverpool,Neco Williams,WAL,DF,19,2001,2.8,1,0,0,3,6,0,24,6,5,,,0,2020-2021,misc
ENG-Premier League,2020,Liverpool,Ozan Kabak,TUR,DF,20,2000,8.9,3,0,0,12,3,0,0,14,11,,,0,2020-2021,misc
ENG-Premier League,2020,Liverpool,Rhys Williams,ENG,DF,19,2001,7.3,0,0,0,4,2,0,0,5,5,,,0,2020-2021,misc
ENG-Premier League,2020,Liverpool,Roberto Firmino,BRA,FW,28,1991,31.5,2,0,0,22,17,4,14,12,17,,,0,2020-2021,misc
ENG-Premier League,2020,Liverpool,Sadio Mané,SEN,FW,28,1992,31.2,3,0,0,54,78,31,60,13,29,,,0,2020-2021,misc
ENG-Premier League,2020,Liverpool,Takumi Minamino,JPN,"MF,FW",25,1995,3.3,0,0,0,4,2,1,3,2,2,,,0,2020-2021,misc
ENG-Premier League,2020,Liverpool,Thiago Alcántara,ESP,MF,29,1991,20.6,4,0,0,49,25,0,7,29,38,,,0,2020-2021,misc
ENG-Premier League,2020,Liverpool,Trent Alexander-Arnold,ENG,DF,21,1998,33.7,2,0,0,21,9,5,301,46,34,,,0,2020-2021,misc
ENG-Premier League,2020,Liverpool,Virgil van Dijk,NED,DF,29,1991,4.1,1,0,0,4,2,1,0,6,3,,,0,2020-2021,misc
ENG-Premier League,2020,Liverpool,Xherdan Shaqiri,SUI,"MF,FW",28,1991,6.2,2,0,0,11,6,0,22,2,4,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester City,Aymeric Laporte,ESP,DF,26,1994,14.9,1,0,0,9,10,2,1,11,7,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester City,Benjamin Mendy,FRA,"DF,MF",26,1994,10.6,2,0,0,14,0,1,31,4,9,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester City,Bernardo Silva,POR,"MF,FW",25,1994,22.9,5,0,0,17,18,3,32,16,15,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester City,Ederson Moraes,BRA,GK,26,1993,36.0,3,0,0,1,4,0,0,0,1,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester City,Eric García,ESP,DF,19,2001,4.3,0,0,0,4,2,0,0,4,6,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester City,Fernandinho,BRA,MF,35,1985,13.2,6,0,0,22,10,0,6,23,16,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester City,Ferrán Torres,ESP,"FW,MF",20,2000,14.5,1,0,0,16,17,5,33,4,5,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester City,Gabriel Jesus,BRA,FW,23,1997,22.9,2,0,0,29,46,17,10,14,5,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester City,John Stones,ENG,DF,26,1994,21.5,0,1,0,7,10,1,1,17,12,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester City,João Cancelo,POR,"DF,MF",26,1994,25.5,5,1,0,36,19,2,74,43,38,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester City,Kevin De Bruyne,BEL,MF,29,1991,22.2,1,0,0,27,32,1,145,10,25,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester City,Kyle Walker,ENG,DF,30,1990,21.6,1,0,0,26,11,1,38,15,19,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester City,Liam Delap,ENG,FW,17,2003,0.4,0,0,0,1,0,0,0,0,0,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester City,Nathan Aké,NED,DF,25,1995,8.9,4,0,0,8,5,0,1,8,5,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester City,Oleksandr Zinchenko,UKR,DF,23,1996,16.4,0,0,0,9,4,1,41,27,15,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester City,Phil Foden,ENG,"FW,MF",20,2000,18.0,0,0,0,13,34,3,74,11,11,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester City,Raheem Sterling,ENG,"FW,MF",25,1994,28.2,4,0,0,36,41,9,20,14,12,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester City,Riyad Mahrez,ALG,"FW,MF",29,1991,21.7,0,0,0,13,30,7,81,7,4,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester City,Rodri,ESP,MF,24,1996,30.5,6,0,0,44,30,3,14,34,39,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester City,Rúben Dias,POR,DF,23,1997,31.6,4,0,0,21,20,1,2,36,13,,,1,2020-2021,misc
ENG-Premier League,2020,Manchester City,Scott Carson,ENG,GK,34,1985,1.0,0,0,0,0,0,0,0,0,0,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester City,Sergio Agüero,ARG,"FW,MF",32,1988,6.2,0,0,0,2,7,1,1,2,1,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester City,Zack Steffen,USA,GK,25,1995,1.0,0,0,0,1,0,0,0,0,0,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester City,İlkay Gündoğan,GER,MF,29,1990,22.5,1,0,0,9,26,1,30,19,15,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester Utd,Aaron Wan-Bissaka,COD,DF,22,1997,34.0,3,0,0,31,14,1,62,61,52,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester Utd,Alex Telles,BRA,DF,27,1992,7.7,0,0,0,4,4,1,56,16,8,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester Utd,Amad Diallo,CIV,MF,18,2002,1.8,0,0,0,2,4,0,0,0,3,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester Utd,Anthony Elanga,SWE,"MF,FW",18,2002,1.7,0,0,0,2,4,1,2,1,2,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester Utd,Anthony Martial,FRA,"FW,MF",24,1995,16.4,0,1,0,15,27,15,9,2,2,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester Utd,Axel Tuanzebe,COD,DF,22,1997,4.5,2,0,0,6,3,0,0,3,8,,,1,2020-2021,misc
ENG-Premier League,2020,Manchester Utd,Brandon Williams,ENG,DF,19,2000,2.1,0,0,0,2,3,0,1,1,0,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester Utd,Bruno Fernandes,POR,MF,25,1994,34.4,6,0,0,43,53,3,168,27,31,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester Utd,Daniel James,WAL,MF,22,1997,10.1,3,0,0,14,14,4,19,1,8,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester Utd,David de Gea,ESP,GK,29,1990,25.5,0,0,0,0,3,0,0,0,0,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester Utd,Dean Henderson,ENG,GK,23,1997,12.5,3,0,0,0,0,0,0,0,1,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester Utd,Donny van de Beek,NED,MF,23,1997,5.8,1,0,0,5,6,0,0,5,10,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester Utd,Edinson Cavani,URU,FW,33,1987,15.3,4,0,0,21,13,6,5,6,8,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester Utd,Eric Bailly,CIV,DF,26,1994,10.2,3,0,0,11,4,0,0,13,5,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester Utd,Fred,BRA,MF,27,1993,26.6,5,0,0,46,30,1,9,46,42,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester Utd,Hannibal Mejbri,TUN,MF,17,2003,0.1,0,0,0,0,1,0,0,0,0,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester Utd,Harry Maguire,ENG,DF,27,1993,33.9,11,0,0,40,30,1,3,59,17,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester Utd,Juan Mata,ESP,MF,32,1988,5.7,0,0,0,1,4,2,11,3,0,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester Utd,Luke Shaw,ENG,DF,25,1995,29.5,8,0,0,42,29,3,190,21,28,,,1,2020-2021,misc
ENG-Premier League,2020,Manchester Utd,Marcus Rashford,ENG,"MF,FW",22,1997,32.4,4,0,0,25,42,27,37,8,9,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester Utd,Mason Greenwood,ENG,"MF,FW",18,2001,20.2,2,0,0,17,20,4,31,4,10,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester Utd,Nemanja Matić,SRB,MF,31,1988,12.3,2,0,0,14,7,0,4,22,13,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester Utd,Odion Ighalo,NGA,FW,31,1989,0.1,0,0,0,0,0,0,0,0,0,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester Utd,Paul Pogba,FRA,MF,27,1993,21.1,3,0,0,41,37,4,22,26,24,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester Utd,Scott McTominay,SCO,MF,23,1996,23.7,3,0,0,47,41,1,13,31,27,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester Utd,Shola Shoretire,ENG,"FW,MF",16,2004,0.1,0,0,0,0,0,0,0,0,0,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester Utd,Timothy Fosu-Mensah,NED,DF,22,1998,0.9,1,0,0,1,0,1,5,3,0,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester Utd,Victor Lindelöf,SWE,DF,26,1994,28.7,0,0,0,24,8,1,2,33,11,,,0,2020-2021,misc
ENG-Premier League,2020,Manchester Utd,Will Fish,ENG,DF,17,2003,0.0,0,0,0,0,0,0,0,0,0,,,0,2020-2021,misc
ENG-Premier League,2020,Newcastle,Allan Saint-Maximin,FRA,"FW,MF",23,1997,17.3,0,0,0,11,45,5,21,4,9,,,0,2020-2021,misc
ENG-Premier League,2020,Newcastle,Andy Carroll,ENG,FW,31,1989,4.4,1,0,0,12,10,4,0,0,1,,,0,2020-2021,misc
ENG-Premier League,2020,Newcastle,Callum Wilson,ENG,FW,28,1992,23.2,2,0,0,40,41,23,13,6,8,,,0,2020-2021,misc
ENG-Premier League,2020,Newcastle,Ciaran Clark,IRL,DF,30,1989,21.0,3,0,0,16,11,1,0,30,14,,,1,2020-2021,misc
ENG-Premier League,2020,Newcastle,DeAndre Yedlin,USA,DF,27,1993,4.8,0,0,0,4,4,1,13,7,6,,,0,2020-2021,misc
ENG-Premier League,2020,Newcastle,Dwight Gayle,ENG,FW,29,1990,5.7,0,0,0,6,6,3,5,1,1,,,0,2020-2021,misc
ENG-Premier League,2020,Newcastle,Elliot Anderson,ENG,MF,17,2002,0.0,0,0,0,0,0,0,0,0,0,,,0,2020-2021,misc
ENG-Premier League,2020,Newcastle,Emil Krafth,SWE,DF,25,1994,14.3,4,0,0,12,9,1,19,18,10,,,0,2020-2021,misc
ENG-Premier League,2020,Newcastle,Fabian Schär,SUI,DF,28,1991,13.8,4,1,0,22,15,1,6,28,5,,,0,2020-2021,misc
ENG-Premier League,2020,Newcastle,Federico Fernández,ARG,DF,31,1989,23.1,4,0,0,15,14,0,12,17,22,,,1,2020-2021,misc
ENG-Premier League,2020,Newcastle,Isaac Hayden,JAM,"MF,DF",25,1995,21.6,8,0,0,38,16,1,18,41,27,,,0,2020-2021,misc
ENG-Premier League,2020,Newcastle,Jacob Murphy,ENG,"DF,MF",25,1995,18.1,3,0,0,23,23,2,59,15,22,,,0,2020-2021,misc
ENG-Premier League,2020,Newcastle,Jamaal Lascelles,ENG,DF,26,1993,18.1,4,0,0,17,9,0,3,14,9,,,0,2020-2021,misc
ENG-Premier League,2020,Newcastle,Jamal Lewis,NIR,DF,22,1998,20.4,4,0,0,18,18,1,45,14,22,,,0,2020-2021,misc
ENG-Premier League,2020,Newcastle,Javier Manquillo,ESP,DF,26,1994,9.2,1,0,0,7,8,0,30,8,16,,,0,2020-2021,misc
ENG-Premier League,2020,Newcastle,Jeff Hendrick,IRL,MF,28,1992,15.8,3,1,1,15,12,3,6,21,7,,,0,2020-2021,misc
ENG-Premier League,2020,Newcastle,Joe Willock,ENG,MF,20,1999,10.9,0,0,0,9,16,0,13,18,12,,,0,2020-2021,misc
ENG-Premier League,2020,Newcastle,Joelinton,BRA,"FW,MF",23,1996,22.0,3,0,0,23,36,6,13,10,19,,,0,2020-2021,misc
ENG-Premier League,2020,Newcastle,Jonjo Shelvey,ENG,MF,28,1992,29.1,7,0,0,31,10,0,93,39,17,,,0,2020-2021,misc
ENG-Premier League,2020,Newcastle,Karl Darlow,WAL,GK,29,1990,25.0,3,0,0,0,3,0,0,0,1,,,0,2020-2021,misc
ENG-Premier League,2020,Newcastle,Martin Dúbravka,SVK,GK,31,1989,13.0,0,0,0,0,5,0,0,0,0,,,0,2020-2021,misc
ENG-Premier League,2020,Newcastle,Matt Ritchie,SCO,"DF,MF",30,1989,15.0,2,0,0,12,19,1,106,11,4,,,1,2020-2021,misc
