league,season,team,player,nation,pos,age,born,shooting_90s,shooting_standard_gls,shooting_standard_sh,shooting_standard_sot,shooting_standard_sotpct,shooting_standard_sh_90,shooting_standard_sot_90,shooting_standard_g_sh,shooting_standard_g_sot,shooting_standard_pk,shooting_standard_pkatt,fbref_season_label,fbref_stat_type
ITA-Serie A,2021,Spezia,Emmanuel Gyasi,GHA,"MF,FW",27,1994,33.7,6,38,13,34.2,1.13,0.39,0.16,0.46,0,0,2021-2022,shooting
ITA-Serie A,2021,Spezia,Giulio Maggiore,ITA,MF,23,1998,31.3,2,42,8,19.0,1.34,0.26,0.05,0.25,0,0,2021-2022,shooting
ITA-Serie A,2021,Spezia,Ivan Provedel,ITA,GK,27,1994,30.7,0,1,1,100.0,0.03,0.03,0.0,0.0,0,0,2021-2022,shooting
ITA-Serie A,2021,Spezia,Jacopo Sala,ITA,MF,29,1991,9.8,1,4,2,50.0,0.41,0.2,0.25,0.5,0,0,2021-2022,shooting
ITA-Serie A,2021,Spezia,Jakub Kiwior,POL,MF,21,2000,21.8,0,8,4,50.0,0.37,0.18,0.0,0.0,0,0,2021-2022,shooting
ITA-Serie A,2021,Spezia,Janis Antiste,FRA,"FW,MF",18,2002,8.8,1,11,3,27.3,1.24,0.34,0.09,0.33,0,0,2021-2022,shooting
ITA-Serie A,2021,Spezia,Jeroen Zoet,NED,GK,30,1991,7.0,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
ITA-Serie A,2021,Spezia,Kelvin Amian,FRA,DF,23,1998,29.4,1,26,9,34.6,0.88,0.31,0.04,0.11,0,0,2021-2022,shooting
ITA-Serie A,2021,Spezia,Kevin Agudelo,COL,"MF,FW",22,1998,13.7,3,21,11,52.4,1.53,0.8,0.14,0.27,0,0,2021-2022,shooting
ITA-Serie A,2021,Spezia,Luca Vignali,ITA,MF,25,1996,0.9,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
ITA-Serie A,2021,Spezia,M'Bala Nzola,ANG,FW,24,1996,11.9,2,22,13,59.1,1.85,1.1,0.09,0.15,0,0,2021-2022,shooting
ITA-Serie A,2021,Spezia,Martin Erlić,CRO,DF,23,1998,28.6,2,15,3,20.0,0.52,0.1,0.13,0.67,0,0,2021-2022,shooting
ITA-Serie A,2021,Spezia,Mehdi Bourabia,MAR,MF,29,1991,3.1,1,1,1,100.0,0.32,0.32,1.0,1.0,0,0,2021-2022,shooting
ITA-Serie A,2021,Spezia,Nicolò Bertola,ITA,DF,18,2003,0.4,0,1,1,100.0,2.57,2.57,0.0,0.0,0,0,2021-2022,shooting
ITA-Serie A,2021,Spezia,Petar Zovko,BIH,GK,19,2002,0.3,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
ITA-Serie A,2021,Spezia,Petko Hristov,BUL,DF,22,1999,13.9,1,2,1,50.0,0.14,0.07,0.5,1.0,0,0,2021-2022,shooting
ITA-Serie A,2021,Spezia,Rey Manaj,ALB,FW,24,1997,19.6,5,53,16,30.2,2.7,0.81,0.06,0.19,2,3,2021-2022,shooting
ITA-Serie A,2021,Spezia,Salvador Ferrer,ESP,"DF,MF",23,1998,16.6,0,6,1,16.7,0.36,0.06,0.0,0.0,0,0,2021-2022,shooting
ITA-Serie A,2021,Spezia,Samuel Mráz,SVK,FW,24,1997,0.6,0,1,0,0.0,1.67,0.0,0.0,,0,0,2021-2022,shooting
ITA-Serie A,2021,Spezia,Simone Bastoni,ITA,"MF,DF",24,1996,25.4,3,28,6,21.4,1.1,0.24,0.11,0.5,0,0,2021-2022,shooting
ITA-Serie A,2021,Spezia,Suf Podgoreanu,ISR,MF,19,2002,1.3,0,1,0,0.0,0.8,0.0,0.0,,0,0,2021-2022,shooting
ITA-Serie A,2021,Spezia,Viktor Kovalenko,UKR,MF,25,1996,14.7,1,9,2,22.2,0.61,0.14,0.11,0.5,0,0,2021-2022,shooting
ITA-Serie A,2021,Torino,Alessandro Buongiorno,ITA,DF,22,1999,13.1,0,6,1,16.7,0.46,0.08,0.0,0.0,0,0,2021-2022,shooting
ITA-Serie A,2021,Torino,Andrea Belotti,ITA,FW,27,1993,15.2,8,58,20,34.5,3.81,1.31,0.09,0.25,3,3,2021-2022,shooting
ITA-Serie A,2021,Torino,Antonio Sanabria,PAR,FW,25,1996,20.0,6,49,21,42.9,2.45,1.05,0.12,0.29,0,0,2021-2022,shooting
ITA-Serie A,2021,Torino,Armando Izzo,ITA,DF,29,1992,5.8,0,5,4,80.0,0.86,0.68,0.0,0.0,0,0,2021-2022,shooting
ITA-Serie A,2021,Torino,Ben Lhassine Kone,CIV,MF,21,2000,0.9,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
ITA-Serie A,2021,Torino,Cristian Ansaldi,ARG,MF,34,1986,7.7,0,7,1,14.3,0.91,0.13,0.0,0.0,0,0,2021-2022,shooting
ITA-Serie A,2021,Torino,Daniele Baselli,ITA,MF,29,1992,1.7,0,1,0,0.0,0.6,0.0,0.0,,0,0,2021-2022,shooting
ITA-Serie A,2021,Torino,David Zima,CZE,DF,20,2000,14.6,0,5,3,60.0,0.34,0.21,0.0,0.0,0,0,2021-2022,shooting
ITA-Serie A,2021,Torino,Demba Seck,SEN,MF,20,2001,1.6,0,4,3,75.0,2.47,1.85,0.0,0.0,0,0,2021-2022,shooting
ITA-Serie A,2021,Torino,Dennis Praet,BEL,MF,27,1994,17.1,2,23,9,39.1,1.35,0.53,0.09,0.22,0,0,2021-2022,shooting
ITA-Serie A,2021,Torino,Etrit Berisha,ALB,GK,32,1989,10.0,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
ITA-Serie A,2021,Torino,Gleison Bremer,BRA,DF,24,1997,32.1,3,27,12,44.4,0.84,0.37,0.11,0.25,0,0,2021-2022,shooting
ITA-Serie A,2021,Torino,Josip Brekalo,CRO,MF,23,1998,25.4,7,44,17,38.6,1.73,0.67,0.16,0.41,0,0,2021-2022,shooting
ITA-Serie A,2021,Torino,Karol Linetty,POL,MF,26,1995,10.0,0,13,2,15.4,1.31,0.2,0.0,0.0,0,0,2021-2022,shooting
ITA-Serie A,2021,Torino,Koffi Djidji,CIV,DF,28,1992,19.3,0,10,3,30.0,0.52,0.16,0.0,0.0,0,0,2021-2022,shooting
ITA-Serie A,2021,Torino,Luca Gemello,ITA,GK,21,2000,1.0,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
ITA-Serie A,2021,Torino,Magnus Warming,DEN,FW,21,2000,0.6,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
ITA-Serie A,2021,Torino,Marko Pjaca,CRO,MF,26,1995,12.8,3,21,11,52.4,1.64,0.86,0.14,0.27,0,0,2021-2022,shooting
ITA-Serie A,2021,Torino,Mërgim Vojvoda,KVX,MF,26,1995,22.0,0,18,6,33.3,0.82,0.27,0.0,0.0,0,0,2021-2022,shooting
ITA-Serie A,2021,Torino,Ola Aina,NGA,MF,24,1996,16.0,0,10,4,40.0,0.63,0.25,0.0,0.0,0,0,2021-2022,shooting
ITA-Serie A,2021,Torino,Pietro Pellegri,ITA,FW,20,2001,2.4,1,5,2,40.0,2.08,0.83,0.2,0.5,0,0,2021-2022,shooting
ITA-Serie A,2021,Torino,Ricardo Rodríguez,SUI,DF,28,1992,27.5,0,9,0,0.0,0.33,0.0,0.0,,0,0,2021-2022,shooting
ITA-Serie A,2021,Torino,Rolando Mandragora,ITA,MF,24,1997,14.7,0,23,5,21.7,1.57,0.34,0.0,0.0,0,0,2021-2022,shooting
ITA-Serie A,2021,Torino,Samuele Ricci,ITA,MF,19,2001,8.0,0,4,1,25.0,0.5,0.12,0.0,0.0,0,0,2021-2022,shooting
ITA-Serie A,2021,Torino,Saša Lukić,SRB,MF,24,1996,33.1,5,32,10,31.3,0.97,0.3,0.06,0.2,3,3,2021-2022,shooting
ITA-Serie A,2021,Torino,Simone Verdi,ITA,"FW,MF",29,1992,0.5,1,2,1,50.0,3.91,1.96,0.5,1.0,0,0,2021-2022,shooting
ITA-Serie A,2021,Torino,Simone Zaza,ITA,FW,30,1991,1.4,0,8,3,37.5,5.58,2.09,0.0,0.0,0,0,2021-2022,shooting
ITA-Serie A,2021,Torino,Tommaso Pobega,ITA,MF,22,1999,24.9,4,48,8,16.7,1.93,0.32,0.08,0.5,0,0,2021-2022,shooting
ITA-Serie A,2021,Torino,Tomás Rincón,VEN,MF,33,1988,1.8,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
ITA-Serie A,2021,Torino,Vanja Milinković-Savić,SRB,GK,24,1997,27.0,0,1,0,0.0,0.04,0.0,0.0,,0,0,2021-2022,shooting
ITA-Serie A,2021,Torino,Wilfried Singo,CIV,MF,20,2000,29.0,3,41,7,17.1,1.42,0.24,0.07,0.43,0,0,2021-2022,shooting
ITA-Serie A,2021,Udinese,Beto,GNB,FW,23,1998,24.1,11,64,26,40.6,2.65,1.08,0.17,0.42,0,0,2021-2022,shooting
ITA-Serie A,2021,Udinese,Bram Nuytinck,NED,DF,31,1990,22.6,1,10,3,30.0,0.44,0.13,0.1,0.33,0,0,2021-2022,shooting
ITA-Serie A,2021,Udinese,Brandon Soppy,FRA,MF,19,2002,8.6,0,6,2,33.3,0.69,0.23,0.0,0.0,0,0,2021-2022,shooting
ITA-Serie A,2021,Udinese,Daniele Padelli,ITA,GK,35,1985,3.0,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
ITA-Serie A,2021,Udinese,Destiny Udogie,ITA,"MF,DF",18,2002,27.5,5,27,12,44.4,0.98,0.44,0.19,0.42,0,0,2021-2022,shooting
ITA-Serie A,2021,Udinese,Fernando Forestieri,ITA,"FW,MF",31,1990,0.6,2,3,2,66.7,4.66,3.1,0.67,1.0,0,0,2021-2022,shooting
ITA-Serie A,2021,Udinese,Filip Benković,CRO,DF,24,1997,0.1,0,1,1,100.0,11.25,11.25,0.0,0.0,0,0,2021-2022,shooting
ITA-Serie A,2021,Udinese,Gerard Deulofeu,ESP,"FW,MF",27,1994,29.1,13,78,35,44.9,2.68,1.2,0.15,0.34,1,1,2021-2022,shooting
ITA-Serie A,2021,Udinese,Ignacio Pussetto,ARG,"FW,MF",25,1995,13.4,4,32,14,43.8,2.39,1.05,0.09,0.21,1,1,2021-2022,shooting
ITA-Serie A,2021,Udinese,Ilija Nestorovski,MKD,FW,31,1990,2.1,1,5,1,20.0,2.39,0.48,0.2,1.0,0,0,2021-2022,shooting
ITA-Serie A,2021,Udinese,Isaac Success,NGA,FW,25,1996,10.1,2,25,13,52.0,2.47,1.28,0.08,0.15,0,0,2021-2022,shooting
ITA-Serie A,2021,Udinese,Jean-Victor Makengo,FRA,MF,23,1998,26.1,1,32,10,31.3,1.23,0.38,0.03,0.1,0,0,2021-2022,shooting
ITA-Serie A,2021,Udinese,Jens Stryger Larsen,DEN,"MF,DF",30,1991,7.6,0,9,4,44.4,1.18,0.53,0.0,0.0,0,0,2021-2022,shooting
ITA-Serie A,2021,Udinese,Lazar Samardzic,SRB,MF,19,2002,5.4,2,17,6,35.3,3.12,1.1,0.12,0.33,0,0,2021-2022,shooting
ITA-Serie A,2021,Udinese,Marco Silvestri,ITA,GK,30,1991,35.0,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
ITA-Serie A,2021,Udinese,Marvin Zeegelaar,NED,"DF,MF",30,1990,7.1,0,3,0,0.0,0.42,0.0,0.0,,0,0,2021-2022,shooting
ITA-Serie A,2021,Udinese,Mato Jajalo,BIH,MF,33,1988,7.0,0,5,0,0.0,0.72,0.0,0.0,,0,0,2021-2022,shooting
ITA-Serie A,2021,Udinese,Nahuel Molina,ARG,MF,23,1998,29.3,7,44,16,36.4,1.5,0.55,0.16,0.44,0,0,2021-2022,shooting
ITA-Serie A,2021,Udinese,Nehuén Pérez,ARG,DF,21,2000,18.8,0,10,1,10.0,0.53,0.05,0.0,0.0,0,0,2021-2022,shooting
ITA-Serie A,2021,Udinese,Pablo Marí,ESP,DF,27,1993,14.9,2,10,5,50.0,0.67,0.34,0.2,0.4,0,0,2021-2022,shooting
ITA-Serie A,2021,Udinese,Riccardo Pinzi,ITA,MF,17,2003,0.0,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
ITA-Serie A,2021,Udinese,Roberto Pereyra,ARG,"MF,FW",30,1991,19.9,3,30,8,26.7,1.51,0.4,0.07,0.25,1,2,2021-2022,shooting
ITA-Serie A,2021,Udinese,Rodrigo Becão,BRA,DF,25,1996,34.8,2,19,5,26.3,0.55,0.14,0.11,0.4,0,0,2021-2022,shooting
ITA-Serie A,2021,Udinese,Samir Santos,BRA,DF,26,1994,15.8,0,7,3,42.9,0.44,0.19,0.0,0.0,0,0,2021-2022,shooting
ITA-Serie A,2021,Udinese,Sebastien De Maio,FRA,DF,34,1987,2.0,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
ITA-Serie A,2021,Udinese,Simone Pafundi,ITA,FW,15,2006,0.3,0,1,1,100.0,3.91,3.91,0.0,0.0,0,0,2021-2022,shooting
ITA-Serie A,2021,Udinese,Stefano Okaka,ITA,FW,31,1989,0.2,0,1,0,0.0,4.09,0.0,0.0,,0,0,2021-2022,shooting
ITA-Serie A,2021,Udinese,Tolgay Arslan,GER,MF,30,1990,18.4,1,23,9,39.1,1.25,0.49,0.04,0.11,0,0,2021-2022,shooting
ITA-Serie A,2021,Udinese,Walace,BRA,MF,26,1995,33.0,1,47,11,23.4,1.42,0.33,0.02,0.09,0,0,2021-2022,shooting
ITA-Serie A,2021,Venezia,Aleš Matějů,CZE,"DF,MF",25,1996,8.1,0,2,2,100.0,0.25,0.25,0.0,0.0,0,0,2021-2022,shooting
ITA-Serie A,2021,Venezia,Antonio Vacca,ITA,MF,31,1990,11.8,0,1,0,0.0,0.08,0.0,0.0,,0,0,2021-2022,shooting
ITA-Serie A,2021,Venezia,Arnór Sigurðsson,ISL,"FW,MF",22,1999,2.0,0,1,0,0.0,0.49,0.0,0.0,,0,0,2021-2022,shooting
ITA-Serie A,2021,Venezia,Bjarki Bjarkason,ISL,MF,21,2000,0.0,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
ITA-Serie A,2021,Venezia,Cristian Molinaro,ITA,DF,38,1983,6.1,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
ITA-Serie A,2021,Venezia,Daan Heymans,BEL,MF,22,1999,2.8,0,3,1,33.3,1.05,0.35,0.0,0.0,0,0,2021-2022,shooting
ITA-Serie A,2021,Venezia,David Okereke,NGA,"FW,MF",23,1997,22.8,7,40,20,50.0,1.75,0.88,0.18,0.35,0,0,2021-2022,shooting
ITA-Serie A,2021,Venezia,David Schnegg,AUT,DF,22,1998,1.6,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
ITA-Serie A,2021,Venezia,Dennis Johnsen,NOR,"FW,MF",23,1998,16.1,1,14,5,35.7,0.87,0.31,0.07,0.2,0,0,2021-2022,shooting
ITA-Serie A,2021,Venezia,Domen Črnigoj,SVN,MF,25,1995,20.9,3,31,12,38.7,1.48,0.57,0.1,0.25,0,0,2021-2022,shooting
ITA-Serie A,2021,Venezia,Dor Peretz,ISR,MF,26,1995,6.5,0,5,0,0.0,0.77,0.0,0.0,,0,0,2021-2022,shooting
ITA-Serie A,2021,Venezia,Ethan Ampadu,WAL,"MF,DF",20,2000,25.4,0,7,1,14.3,0.28,0.04,0.0,0.0,0,0,2021-2022,shooting
ITA-Serie A,2021,Venezia,Francesco Di Mariano,ITA,FW,25,1996,0.7,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
ITA-Serie A,2021,Venezia,Francesco Forte,ITA,FW,28,1993,4.7,1,11,2,18.2,2.35,0.43,0.09,0.5,0,0,2021-2022,shooting
ITA-Serie A,2021,Venezia,Gianluca Busio,USA,MF,19,2002,21.7,1,14,5,35.7,0.65,0.23,0.07,0.2,0,0,2021-2022,shooting
ITA-Serie A,2021,Venezia,Hilmir Mikaelsson,ISL,FW,17,2004,0.2,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
ITA-Serie A,2021,Venezia,Issa Bah,LUX,FW,19,2002,0.1,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
ITA-Serie A,2021,Venezia,Jacopo Dezi,ITA,MF,29,1992,0.2,0,1,0,0.0,5.63,0.0,0.0,,0,0,2021-2022,shooting
ITA-Serie A,2021,Venezia,Jean-Pierre Nsame,CMR,FW,28,1993,2.7,0,5,0,0.0,1.84,0.0,0.0,,0,0,2021-2022,shooting
ITA-Serie A,2021,Venezia,Luca Fiordilino,ITA,MF,25,1996,7.3,0,3,1,33.3,0.41,0.14,0.0,0.0,0,0,2021-2022,shooting
ITA-Serie A,2021,Venezia,Luca Lezzerini,ITA,GK,26,1995,5.5,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
ITA-Serie A,2021,Venezia,Marco Modolo,ITA,DF,32,1989,4.4,0,1,1,100.0,0.23,0.23,0.0,0.0,0,0,2021-2022,shooting
ITA-Serie A,2021,Venezia,Mattia Aramu,ITA,"MF,FW",26,1995,23.3,7,59,19,32.2,2.53,0.81,0.07,0.21,3,4,2021-2022,shooting
ITA-Serie A,2021,Venezia,Mattia Caldara,ITA,DF,27,1994,30.0,1,16,7,43.8,0.53,0.23,0.06,0.14,0,0,2021-2022,shooting
ITA-Serie A,2021,Venezia,Maximilian Ullmann,AUT,"MF,DF",25,1996,2.7,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
ITA-Serie A,2021,Venezia,Michael Svoboda,AUT,DF,22,1998,13.7,0,7,0,0.0,0.51,0.0,0.0,,0,0,2021-2022,shooting
ITA-Serie A,2021,Venezia,Mickaël Cuisance,FRA,MF,21,1999,10.2,0,6,1,16.7,0.59,0.1,0.0,0.0,0,0,2021-2022,shooting
ITA-Serie A,2021,Venezia,Nani,POR,"MF,FW",34,1986,3.2,0,3,0,0.0,0.94,0.0,0.0,,0,0,2021-2022,shooting
ITA-Serie A,2021,Venezia,Nicolas Galazzi,ITA,MF,20,2000,0.2,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
ITA-Serie A,2021,Venezia,Niki Mäenpää,FIN,GK,36,1985,16.5,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
ITA-Serie A,2021,Venezia,Pasquale Mazzocchi,ITA,DF,26,1995,13.8,0,6,0,0.0,0.43,0.0,0.0,,0,0,2021-2022,shooting
ITA-Serie A,2021,Venezia,Patrick Leal,USA,MF,18,2003,0.0,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
ITA-Serie A,2021,Venezia,Pietro Ceccaroni,ITA,DF,25,1995,34.7,2,19,7,36.8,0.55,0.2,0.11,0.29,0,0,2021-2022,shooting
ITA-Serie A,2021,Venezia,Ridgeciano Haps,SUR,"DF,MF",28,1993,22.8,1,12,2,16.7,0.53,0.09,0.08,0.5,0,0,2021-2022,shooting
ITA-Serie A,2021,Venezia,Sergio Romero,ARG,GK,34,1987,16.0,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
ITA-Serie A,2021,Venezia,Sofian Kiyine,MAR,"MF,FW",23,1997,13.8,1,20,6,30.0,1.45,0.44,0.05,0.17,0,1,2021-2022,shooting
ITA-Serie A,2021,Venezia,Tanner Tessmann,USA,MF,19,2001,7.6,0,8,3,37.5,1.06,0.4,0.0,0.0,0,0,2021-2022,shooting
ITA-Serie A,2021,Venezia,Thomas Henry,FRA,FW,26,1994,23.5,9,51,24,47.1,2.17,1.02,0.18,0.38,0,0,2021-2022,shooting
ITA-Serie A,2021,Venezia,Tyronne Ebuehi,NGA,DF,25,1995,12.6,0,7,1,14.3,0.55,0.08,0.0,0.0,0,0,2021-2022,shooting
,2021,Arminia,Alessandro Schöpf,AUT,"MF,FW",27,1994,26.6,1,35,9,25.7,1.31,0.34,0.03,0.11,0,0,2021-2022,shooting
,2021,Arminia,Amos Pieper,GER,DF,23,1998,26.4,0,14,2,14.3,0.53,0.08,0.0,0.0,0,0,2021-2022,shooting
,2021,Arminia,Andrés Andrade Cedeño,PAN,DF,22,1998,11.6,0,7,3,42.9,0.6,0.26,0.0,0.0,0,0,2021-2022,shooting
,2021,Arminia,Bryan Lasme,FRA,"FW,MF",22,1998,9.7,2,13,8,61.5,1.33,0.82,0.15,0.25,0,0,2021-2022,shooting
,2021,Arminia,Burak İnce,TUR,FW,17,2004,1.5,0,4,2,50.0,2.59,1.29,0.0,0.0,0,0,2021-2022,shooting
,2021,Arminia,Cédric Brunner,SUI,DF,27,1994,24.3,0,10,0,0.0,0.41,0.0,0.0,,0,0,2021-2022,shooting
,2021,Arminia,Edimilson Fernandes,SUI,MF,25,1996,3.1,0,4,2,50.0,1.27,0.64,0.0,0.0,0,0,2021-2022,shooting
,2021,Arminia,Fabian Klos,GER,FW,33,1987,15.8,3,39,16,41.0,2.47,1.01,0.03,0.06,2,2,2021-2022,shooting
,2021,Arminia,Fabian Kunze,GER,MF,23,1998,14.0,0,11,1,9.1,0.79,0.07,0.0,0.0,0,0,2021-2022,shooting
,2021,Arminia,Florian Krüger,GER,"MF,FW",22,1999,12.5,1,18,5,27.8,1.43,0.4,0.06,0.2,0,0,2021-2022,shooting
,2021,Arminia,George Bello,USA,DF,19,2002,4.8,0,3,0,0.0,0.62,0.0,0.0,,0,0,2021-2022,shooting
,2021,Arminia,Gonzalo Castro,GER,"MF,FW",34,1987,4.8,1,8,2,25.0,1.65,0.41,0.13,0.5,0,0,2021-2022,shooting
,2021,Arminia,Guilherme Ramos,POR,DF,23,1997,10.1,0,7,3,42.9,0.7,0.3,0.0,0.0,0,0,2021-2022,shooting
,2021,Arminia,Jacob Barrett Laursen,DEN,"DF,MF",26,1994,18.1,2,8,4,50.0,0.44,0.22,0.25,0.5,0,0,2021-2022,shooting
,2021,Arminia,Janni Serra,GER,FW,23,1998,12.4,3,24,9,37.5,1.93,0.73,0.13,0.33,0,0,2021-2022,shooting
,2021,Arminia,Joakim Nilsson,SWE,DF,27,1994,30.4,2,5,3,60.0,0.16,0.1,0.4,0.67,0,0,2021-2022,shooting
,2021,Arminia,Lennart-Marten Czyborra,GER,DF,22,1999,1.5,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
,2021,Arminia,Manuel Prietl,AUT,"MF,DF",29,1991,23.6,0,17,4,23.5,0.72,0.17,0.0,0.0,0,0,2021-2022,shooting
,2021,Arminia,Masaya Okugawa,JPN,"MF,FW",25,1996,28.1,8,32,15,46.9,1.14,0.53,0.25,0.53,0,0,2021-2022,shooting
,2021,Arminia,Mike van der Hoorn,NED,DF,28,1992,0.2,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
,2021,Arminia,Nathan de Medina,BEL,DF,23,1997,8.6,0,5,1,20.0,0.58,0.12,0.0,0.0,0,0,2021-2022,shooting
,2021,Arminia,Patrick Wimmer,AUT,"MF,FW",20,2001,22.8,3,56,15,26.8,2.46,0.66,0.05,0.2,0,0,2021-2022,shooting
,2021,Arminia,Robin Hack,GER,"MF,FW",22,1998,15.2,0,31,6,19.4,2.05,0.4,0.0,0.0,0,0,2021-2022,shooting
,2021,Arminia,Sebastian Vasiliadis,GRE,MF,23,1997,13.3,0,12,2,16.7,0.91,0.15,0.0,0.0,0,0,2021-2022,shooting
,2021,Arminia,Stefan Ortega,GER,GK,28,1992,33.0,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
,2021,Arminia,Stefanos Kapino,GRE,GK,27,1994,1.0,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
,2021,Augsburg,Alfreð Finnbogason,ISL,"FW,MF",32,1989,3.2,2,6,4,66.7,1.85,1.23,0.33,0.5,0,0,2021-2022,shooting
,2021,Augsburg,Andi Zeqiri,SUI,FW,22,1999,11.3,2,30,8,26.7,2.66,0.71,0.07,0.25,0,0,2021-2022,shooting
,2021,Augsburg,André Hahn,GER,"MF,FW",30,1990,23.3,5,45,20,44.4,1.93,0.86,0.11,0.25,0,0,2021-2022,shooting
,2021,Augsburg,Arne Maier,GER,MF,22,1999,20.7,1,17,8,47.1,0.82,0.39,0.06,0.13,0,0,2021-2022,shooting
,2021,Augsburg,Carlos Gruezo,ECU,MF,26,1995,10.8,0,10,0,0.0,0.93,0.0,0.0,,0,0,2021-2022,shooting
,2021,Augsburg,Daniel Caligiuri,ITA,MF,33,1988,22.3,4,36,13,36.1,1.62,0.58,0.03,0.08,3,3,2021-2022,shooting
,2021,Augsburg,Florian Niederlechner,GER,FW,30,1990,12.9,5,28,13,46.4,2.16,1.0,0.18,0.38,0,0,2021-2022,shooting
,2021,Augsburg,Frederik Winther,DEN,DF,20,2001,3.6,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
,2021,Augsburg,Fredrik Jensen,FIN,MF,23,1997,4.6,0,6,1,16.7,1.29,0.22,0.0,0.0,0,0,2021-2022,shooting
,2021,Augsburg,Iago,BRA,"DF,MF",24,1997,24.2,2,12,5,41.7,0.5,0.21,0.17,0.4,0,0,2021-2022,shooting
,2021,Augsburg,Jan Morávek,CZE,MF,31,1989,5.2,0,2,0,0.0,0.38,0.0,0.0,,0,0,2021-2022,shooting
,2021,Augsburg,Jeffrey Gouweleeuw,NED,DF,30,1991,28.6,2,12,6,50.0,0.42,0.21,0.08,0.17,1,1,2021-2022,shooting
,2021,Augsburg,Lasse Günther,GER,MF,18,2003,1.8,0,2,0,0.0,1.12,0.0,0.0,,0,0,2021-2022,shooting
,2021,Augsburg,Mads Pedersen,DEN,"MF,DF",24,1996,15.5,2,19,6,31.6,1.23,0.39,0.11,0.33,0,0,2021-2022,shooting
,2021,Augsburg,Michael Gregoritsch,AUT,"FW,MF",27,1994,15.5,9,42,19,45.2,2.72,1.23,0.19,0.42,1,1,2021-2022,shooting
,2021,Augsburg,Niklas Dorsch,GER,MF,23,1998,25.8,1,12,1,8.3,0.46,0.04,0.08,1.0,0,0,2021-2022,shooting
,2021,Augsburg,Noah Joel Sarenren Bazee,NGA,MF,24,1996,2.7,1,7,3,42.9,2.61,1.12,0.14,0.33,0,0,2021-2022,shooting
,2021,Augsburg,Ohis Felix Uduokhai,GER,DF,23,1997,8.7,0,2,0,0.0,0.23,0.0,0.0,,0,0,2021-2022,shooting
,2021,Augsburg,Rafał Gikiewicz,POL,GK,33,1987,34.0,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
,2021,Augsburg,Raphael Framberger,GER,"DF,MF",25,1995,9.4,0,1,0,0.0,0.11,0.0,0.0,,0,0,2021-2022,shooting
,2021,Augsburg,Reece Oxford,ENG,DF,22,1998,29.9,2,14,4,28.6,0.47,0.13,0.14,0.5,0,0,2021-2022,shooting
,2021,Augsburg,Ricardo Pepi,USA,"FW,MF",18,2003,5.3,0,8,5,62.5,1.51,0.94,0.0,0.0,0,0,2021-2022,shooting
,2021,Augsburg,Robert Gumny,POL,DF,23,1998,25.2,0,7,0,0.0,0.28,0.0,0.0,,0,0,2021-2022,shooting
,2021,Augsburg,Ruben Vargas,SUI,"MF,FW",22,1998,22.0,1,40,8,20.0,1.81,0.36,0.03,0.13,0,0,2021-2022,shooting
,2021,Augsburg,Sergio Córdova,VEN,FW,23,1997,3.6,0,7,1,14.3,1.92,0.27,0.0,0.0,0,0,2021-2022,shooting
,2021,Augsburg,Tobias Strobl,GER,MF,31,1990,3.6,0,3,1,33.3,0.84,0.28,0.0,0.0,0,0,2021-2022,shooting
,2021,Bayern Munich,Alphonso Davies,CAN,"DF,MF",20,2000,19.3,0,18,6,33.3,0.93,0.31,0.0,0.0,0,0,2021-2022,shooting
,2021,Bayern Munich,Benjamin Pavard,FRA,"DF,MF",25,1996,23.1,0,18,3,16.7,0.78,0.13,0.0,0.0,0,0,2021-2022,shooting
