league,season,team,player,nation,pos,age,born,misc_90s,misc_performance_crdy,misc_performance_crdr,misc_performance_2crdy,misc_performance_fls,misc_performance_fld,misc_performance_off,misc_performance_crs,misc_performance_int,misc_performance_tklw,misc_performance_pkwon,misc_performance_pkcon,misc_performance_og,fbref_season_label,fbref_stat_type
ITA-Serie A,2018,Juventus,Mattia Perin,ITA,GK,25,1992,9.0,1,0,0,0,2,0,0,0,0,0,0,0,2018-2019,misc
ITA-Serie A,2018,Juventus,Medhi Benatia,MAR,DF,31,1987,5.0,2,0,0,13,3,0,0,15,6,0,1,0,2018-2019,misc
ITA-Serie A,2018,Juventus,Miralem Pjanić,BIH,MF,28,1990,25.3,6,1,1,37,21,0,124,36,21,0,0,0,2018-2019,misc
ITA-Serie A,2018,Juventus,Moise Kean,ITA,FW,18,2000,6.0,2,0,0,9,6,3,2,3,0,1,0,0,2018-2019,misc
ITA-Serie A,2018,Juventus,Paolo Gozzi Iweru,ITA,DF,17,2001,1.0,0,0,0,0,1,0,0,3,2,0,0,0,2018-2019,misc
ITA-Serie A,2018,Juventus,Paulo Dybala,ARG,"FW,MF",24,1993,23.7,2,0,0,18,66,5,85,15,11,2,0,0,2018-2019,misc
ITA-Serie A,2018,Juventus,Rodrigo Bentancur,URU,MF,21,1997,22.3,8,1,1,39,15,2,18,44,36,0,0,0,2018-2019,misc
ITA-Serie A,2018,Juventus,Sami Khedira,GER,MF,31,1987,7.8,0,0,0,5,5,0,8,6,9,0,0,0,2018-2019,misc
ITA-Serie A,2018,Juventus,Stephy Mavididi,ENG,"FW,MF",20,1998,0.2,0,0,0,0,0,0,1,0,0,0,0,0,2018-2019,misc
ITA-Serie A,2018,Juventus,Wojciech Szczęsny,POL,GK,28,1990,28.0,0,0,0,0,1,0,0,2,1,0,0,0,2018-2019,misc
ITA-Serie A,2018,Lazio,Adam Marušić,MNE,MF,25,1992,23.5,2,1,0,32,18,2,57,23,17,0,1,0,2018-2019,misc
ITA-Serie A,2018,Lazio,Alessandro Murgia,ITA,MF,21,1996,0.1,0,0,0,0,1,0,0,0,0,0,0,0,2018-2019,misc
ITA-Serie A,2018,Lazio,Bastos,ANG,DF,27,1991,12.7,3,0,0,12,7,1,3,6,17,0,2,0,2018-2019,misc
ITA-Serie A,2018,Lazio,Bruno Jordão,POR,MF,19,1998,1.0,0,0,0,2,0,1,0,0,3,0,0,0,2018-2019,misc
ITA-Serie A,2018,Lazio,Ciro Immobile,ITA,FW,28,1990,31.8,6,0,0,24,39,38,21,3,7,0,0,0,2018-2019,misc
ITA-Serie A,2018,Lazio,Danilo Cataldi,ITA,"MF,FW",23,1994,6.4,2,0,0,7,3,1,41,8,8,0,0,0,2018-2019,misc
ITA-Serie A,2018,Lazio,Felipe Caicedo,ECU,FW,29,1988,15.2,4,0,0,28,24,11,1,4,12,1,0,0,2018-2019,misc
ITA-Serie A,2018,Lazio,Francesco Acerbi,ITA,DF,30,1988,36.8,4,1,1,26,42,4,7,66,30,0,1,0,2018-2019,misc
ITA-Serie A,2018,Lazio,Guido Guerrieri,ITA,GK,22,1996,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019,misc
ITA-Serie A,2018,Lazio,Joaquín Correa,ARG,FW,23,1994,21.4,5,0,0,29,43,8,18,2,15,1,0,0,2018-2019,misc
ITA-Serie A,2018,Lazio,Jordan Lukaku,BEL,MF,24,1994,1.9,1,0,0,4,1,2,10,5,3,0,0,0,2018-2019,misc
ITA-Serie A,2018,Lazio,Luan Capanni,BRA,MF,18,2000,0.1,1,0,0,1,1,0,0,0,1,0,0,0,2018-2019,misc
ITA-Serie A,2018,Lazio,Lucas Leiva,BRA,MF,31,1987,22.1,7,0,0,45,22,2,29,50,56,0,0,0,2018-2019,misc
ITA-Serie A,2018,Lazio,Luis Alberto,ESP,"MF,FW",25,1992,22.1,5,1,0,24,24,3,170,10,24,0,0,0,2018-2019,misc
ITA-Serie A,2018,Lazio,Luiz Felipe,ITA,DF,21,1997,14.3,4,0,0,21,14,1,4,24,19,0,0,0,2018-2019,misc
ITA-Serie A,2018,Lazio,Marco Parolo,ITA,MF,33,1985,28.5,7,0,0,43,17,3,46,28,47,0,0,0,2018-2019,misc
ITA-Serie A,2018,Lazio,Martín Cáceres,URU,"DF,MF",31,1987,3.4,0,0,0,1,3,0,4,1,3,0,0,0,2018-2019,misc
ITA-Serie A,2018,Lazio,Milan Badelj,CRO,MF,29,1989,12.7,6,0,0,25,15,0,17,33,20,0,0,0,2018-2019,misc
ITA-Serie A,2018,Lazio,Nicolò Armini,ITA,DF,17,2001,0.4,0,0,0,1,0,0,0,0,1,0,0,0,2018-2019,misc
ITA-Serie A,2018,Lazio,Patric,ESP,"DF,MF",25,1993,12.1,1,0,0,12,8,1,32,12,11,0,1,0,2018-2019,misc
ITA-Serie A,2018,Lazio,Pedro Neto,POR,"FW,MF",18,2000,0.5,1,0,0,2,2,0,2,0,0,0,0,0,2018-2019,misc
ITA-Serie A,2018,Lazio,Riza Durmisi,DEN,MF,24,1994,3.6,4,0,0,7,4,0,18,1,4,0,1,0,2018-2019,misc
ITA-Serie A,2018,Lazio,Rômulo,ITA,MF,31,1987,8.6,1,0,0,9,8,2,46,4,6,0,0,0,2018-2019,misc
ITA-Serie A,2018,Lazio,Senad Lulić,BIH,MF,32,1986,32.5,5,0,0,41,27,7,140,46,45,0,2,0,2018-2019,misc
ITA-Serie A,2018,Lazio,Sergej Milinković-Savić,SRB,MF,23,1995,26.6,7,1,0,60,34,12,34,29,31,0,0,0,2018-2019,misc
ITA-Serie A,2018,Lazio,Silvio Proto,BEL,GK,35,1983,2.0,1,0,0,0,1,0,0,0,0,0,0,0,2018-2019,misc
ITA-Serie A,2018,Lazio,Thomas Strakosha,ALB,GK,23,1995,35.0,4,0,0,0,6,0,0,1,2,0,0,0,2018-2019,misc
ITA-Serie A,2018,Lazio,Valon Berisha,KVX,MF,25,1993,2.2,0,0,0,3,4,0,9,4,5,1,0,0,2018-2019,misc
ITA-Serie A,2018,Lazio,Wallace,BRA,DF,23,1994,13.7,3,0,0,17,11,0,7,30,13,0,0,1,2018-2019,misc
ITA-Serie A,2018,Lazio,Ștefan Radu,ROU,DF,31,1986,24.9,5,0,0,33,23,0,31,41,31,0,1,0,2018-2019,misc
ITA-Serie A,2018,Milan,Alessio Romagnoli,ITA,DF,23,1995,31.6,6,1,0,23,14,4,2,37,20,0,0,1,2018-2019,misc
ITA-Serie A,2018,Milan,Andrea Conti,ITA,DF,24,1994,5.6,3,0,0,11,4,1,20,15,5,0,0,0,2018-2019,misc
ITA-Serie A,2018,Milan,Cristián Zapata,COL,DF,31,1986,11.4,4,0,0,9,8,0,2,8,16,0,0,0,2018-2019,misc
ITA-Serie A,2018,Milan,Davide Calabria,ITA,DF,21,1996,21.7,5,0,0,16,20,1,67,31,51,0,0,0,2018-2019,misc
ITA-Serie A,2018,Milan,Diego Laxalt,URU,"MF,DF",25,1993,7.2,2,0,0,17,6,0,25,8,13,0,0,0,2018-2019,misc
ITA-Serie A,2018,Milan,Fabio Borini,ITA,"FW,MF",27,1991,11.7,3,0,0,14,34,3,14,12,10,0,0,0,2018-2019,misc
ITA-Serie A,2018,Milan,Franck Kessié,CIV,MF,21,1996,33.5,8,0,0,47,32,3,29,27,28,0,1,0,2018-2019,misc
ITA-Serie A,2018,Milan,Giacomo Bonaventura,ITA,MF,28,1989,7.2,0,0,0,5,8,1,8,7,1,0,0,0,2018-2019,misc
ITA-Serie A,2018,Milan,Gianluigi Donnarumma,ITA,GK,19,1999,34.3,4,0,0,0,3,0,0,1,1,0,0,0,2018-2019,misc
ITA-Serie A,2018,Milan,Gonzalo Higuaín,ARG,FW,30,1987,14.2,3,1,0,15,13,8,5,2,6,0,0,0,2018-2019,misc
ITA-Serie A,2018,Milan,Hakan Çalhanoğlu,TUR,"MF,FW",24,1994,32.0,3,0,0,30,38,4,152,28,33,0,0,0,2018-2019,misc
ITA-Serie A,2018,Milan,Ignazio Abate,ITA,DF,31,1986,14.5,4,0,0,13,7,0,26,18,20,0,1,0,2018-2019,misc
ITA-Serie A,2018,Milan,José Mauri,ITA,MF,22,1996,2.3,0,0,0,5,4,0,0,5,4,0,0,0,2018-2019,misc
ITA-Serie A,2018,Milan,Krzysztof Piątek,POL,FW,23,1995,15.3,0,0,0,30,21,12,4,1,6,1,0,0,2018-2019,misc
ITA-Serie A,2018,Milan,Lucas Biglia,ARG,MF,32,1986,12.4,3,0,0,22,16,0,3,22,32,0,1,0,2018-2019,misc
ITA-Serie A,2018,Milan,Lucas Paquetá,BRA,MF,20,1997,9.4,5,1,0,17,23,1,7,4,11,0,0,0,2018-2019,misc
ITA-Serie A,2018,Milan,Mateo Musacchio,ARG,DF,27,1990,29.0,2,0,0,28,17,2,1,31,22,1,1,0,2018-2019,misc
ITA-Serie A,2018,Milan,Patrick Cutrone,ITA,FW,20,1998,16.2,2,0,0,27,20,13,19,7,7,0,0,0,2018-2019,misc
ITA-Serie A,2018,Milan,Pepe Reina,ESP,GK,35,1982,3.7,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019,misc
ITA-Serie A,2018,Milan,Ricardo Rodríguez,SUI,DF,25,1992,33.9,5,0,0,23,19,1,89,38,33,0,0,0,2018-2019,misc
ITA-Serie A,2018,Milan,Samu Castillejo,ESP,FW,23,1995,11.4,3,0,0,27,26,4,55,10,11,0,1,0,2018-2019,misc
ITA-Serie A,2018,Milan,Suso,ESP,"FW,MF",24,1993,33.5,9,1,1,31,80,6,232,18,19,0,0,0,2018-2019,misc
ITA-Serie A,2018,Milan,Tiemoué Bakayoko,FRA,MF,23,1994,25.6,6,1,1,48,71,0,2,51,44,0,0,0,2018-2019,misc
ITA-Serie A,2018,Napoli,Adam Ounas,ALG,"MF,FW",21,1996,6.0,0,0,0,4,10,0,19,3,2,0,0,0,2018-2019,misc
ITA-Serie A,2018,Napoli,Alex Meret,ITA,GK,21,1997,12.8,0,1,0,2,4,0,0,0,0,0,1,0,2018-2019,misc
ITA-Serie A,2018,Napoli,Allan,BRA,MF,27,1991,29.1,10,0,0,50,61,0,14,35,69,0,0,0,2018-2019,misc
ITA-Serie A,2018,Napoli,Amadou Diawara,GUI,MF,21,1997,7.3,4,0,0,15,2,0,0,10,4,0,0,0,2018-2019,misc
ITA-Serie A,2018,Napoli,Amin Younes,GER,"MF,FW",24,1993,5.5,1,0,0,15,15,2,7,2,6,0,0,0,2018-2019,misc
ITA-Serie A,2018,Napoli,Arkadiusz Milik,POL,FW,24,1994,26.6,4,0,0,43,28,16,5,3,11,0,0,0,2018-2019,misc
ITA-Serie A,2018,Napoli,David Ospina,COL,GK,29,1988,16.2,0,0,0,0,4,0,0,0,0,0,0,0,2018-2019,misc
ITA-Serie A,2018,Napoli,Dries Mertens,BEL,FW,31,1987,25.0,1,0,0,33,28,14,74,13,13,0,0,0,2018-2019,misc
ITA-Serie A,2018,Napoli,Elseid Hysaj,ALB,DF,24,1994,23.4,4,0,0,23,19,1,30,24,28,0,0,0,2018-2019,misc
ITA-Serie A,2018,Napoli,Fabián Ruiz Peña,ESP,MF,22,1996,22.1,3,1,1,11,22,3,29,21,32,0,0,0,2018-2019,misc
ITA-Serie A,2018,Napoli,Faouzi Ghoulam,ALG,DF,27,1991,12.8,2,0,0,13,18,4,114,8,9,0,0,0,2018-2019,misc
ITA-Serie A,2018,Napoli,Gianluca Gaetano,ITA,MF,18,2000,0.1,0,0,0,1,1,0,0,0,0,0,0,0,2018-2019,misc
ITA-Serie A,2018,Napoli,José Callejón,ESP,"MF,FW",31,1987,29.4,1,0,0,15,50,18,157,21,20,0,0,0,2018-2019,misc
ITA-Serie A,2018,Napoli,Kalidou Koulibaly,SEN,DF,27,1991,34.8,10,1,1,49,20,1,5,43,38,0,0,0,2018-2019,misc
ITA-Serie A,2018,Napoli,Kévin Malcuit,MAR,DF,27,1991,20.1,3,0,0,25,23,3,96,45,31,0,1,0,2018-2019,misc
ITA-Serie A,2018,Napoli,Lorenzo Insigne,ITA,"FW,MF",27,1991,23.0,6,1,0,7,17,18,59,8,5,0,0,0,2018-2019,misc
ITA-Serie A,2018,Napoli,Marek Hamšík,SVK,MF,31,1987,10.2,1,0,0,5,3,0,3,13,5,0,0,0,2018-2019,misc
ITA-Serie A,2018,Napoli,Marko Rog,CRO,MF,23,1995,3.7,3,0,0,12,9,0,1,5,8,0,0,0,2018-2019,misc
ITA-Serie A,2018,Napoli,Mário Rui,POR,DF,27,1991,15.7,5,1,1,17,17,3,86,22,17,0,0,0,2018-2019,misc
ITA-Serie A,2018,Napoli,Nikola Maksimović,SRB,DF,26,1991,15.3,4,0,0,11,17,2,0,27,13,0,0,0,2018-2019,misc
ITA-Serie A,2018,Napoli,Orestis Karnezis,GRE,GK,33,1985,9.0,0,0,0,0,1,0,0,0,0,0,0,0,2018-2019,misc
ITA-Serie A,2018,Napoli,Piotr Zieliński,POL,MF,24,1994,31.9,6,0,0,28,29,3,39,18,26,0,0,0,2018-2019,misc
ITA-Serie A,2018,Napoli,Raúl Albiol,ESP,DF,32,1985,19.0,4,0,0,10,8,0,3,20,10,0,1,0,2018-2019,misc
ITA-Serie A,2018,Napoli,Sebastiano Luperto,ITA,DF,21,1996,8.1,0,0,0,10,7,0,2,13,7,0,2,0,2018-2019,misc
ITA-Serie A,2018,Napoli,Simone Verdi,ITA,"MF,FW",26,1992,7.8,0,0,0,14,9,1,36,4,13,0,0,0,2018-2019,misc
ITA-Serie A,2018,Napoli,Vlad Chiricheș,ROU,DF,28,1989,1.6,0,0,0,2,1,0,0,1,1,0,0,0,2018-2019,misc
ITA-Serie A,2018,Parma,Abdou Lahat Diakhate,SEN,MF,19,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019,misc
ITA-Serie A,2018,Parma,Alberto Grassi,ITA,MF,23,1995,5.1,0,0,0,9,11,0,3,8,12,0,1,0,2018-2019,misc
ITA-Serie A,2018,Parma,Alessandro Bastoni,ITA,DF,19,1999,18.8,2,0,0,16,19,0,3,22,14,0,1,0,2018-2019,misc
ITA-Serie A,2018,Parma,Alessandro Deiola,ITA,MF,22,1995,6.1,3,0,0,9,5,0,4,11,8,0,0,0,2018-2019,misc
ITA-Serie A,2018,Parma,Alessio da Cruz,CPV,FW,21,1997,1.6,0,0,0,3,4,0,1,1,2,0,0,0,2018-2019,misc
ITA-Serie A,2018,Parma,Amato Ciciretti,ITA,FW,24,1993,1.5,0,0,0,1,4,0,4,3,0,0,0,0,2018-2019,misc
ITA-Serie A,2018,Parma,Antonino Barillà,ITA,MF,30,1988,29.1,10,0,0,67,33,4,39,37,37,1,0,0,2018-2019,misc
ITA-Serie A,2018,Parma,Antonio Di Gaudio,ITA,FW,28,1989,7.8,0,0,0,3,14,5,6,4,0,0,0,0,2018-2019,misc
ITA-Serie A,2018,Parma,Bruno Alves,POR,DF,36,1981,32.5,9,1,1,32,13,1,17,29,10,1,1,1,2018-2019,misc
ITA-Serie A,2018,Parma,Fabio Ceravolo,ITA,FW,31,1987,13.2,1,0,0,22,22,30,5,1,5,0,0,0,2018-2019,misc
ITA-Serie A,2018,Parma,Federico Dimarco,ITA,"DF,MF",20,1997,9.9,4,0,0,13,6,1,46,16,7,0,1,0,2018-2019,misc
ITA-Serie A,2018,Parma,Francisco Sierralta,CHI,DF,21,1997,3.0,2,0,0,7,3,0,2,4,7,0,0,1,2018-2019,misc
ITA-Serie A,2018,Parma,Gervinho,CIV,FW,31,1987,25.6,3,0,0,12,33,15,9,11,12,0,0,0,2018-2019,misc
ITA-Serie A,2018,Parma,Gianni Munari,ITA,MF,35,1983,0.0,0,0,0,1,0,0,0,0,0,0,0,0,2018-2019,misc
ITA-Serie A,2018,Parma,Jacopo Dezi,ITA,MF,26,1992,1.0,0,0,0,2,0,0,0,3,1,0,0,0,2018-2019,misc
ITA-Serie A,2018,Parma,Jonathan Biabiany,FRA,FW,30,1988,11.9,4,0,0,22,16,4,16,11,23,0,0,0,2018-2019,misc
ITA-Serie A,2018,Parma,Juraj Kucka,SVK,MF,31,1987,17.1,5,1,1,42,27,1,21,18,32,0,0,0,2018-2019,misc
ITA-Serie A,2018,Parma,Leo Štulac,SVN,MF,23,1994,16.1,3,1,0,13,29,1,51,34,13,0,0,0,2018-2019,misc
ITA-Serie A,2018,Parma,Luca Rigoni,ITA,MF,33,1984,19.6,5,0,0,24,18,0,7,19,25,0,0,0,2018-2019,misc
ITA-Serie A,2018,Parma,Luca Siligardi,ITA,FW,30,1988,18.2,2,0,0,12,25,2,70,15,21,2,0,0,2018-2019,misc
ITA-Serie A,2018,Parma,Luigi Sepe,ITA,GK,27,1991,37.0,1,0,0,0,4,0,0,3,1,0,0,1,2018-2019,misc
ITA-Serie A,2018,Parma,Marcello Gazzola,ITA,"MF,DF",33,1985,10.2,3,0,0,11,7,0,33,6,5,0,0,0,2018-2019,misc
ITA-Serie A,2018,Parma,Massimo Gobbi,ITA,DF,37,1980,13.1,3,0,0,25,6,0,21,9,9,0,1,0,2018-2019,misc
ITA-Serie A,2018,Parma,Matteo Scozzarella,ITA,MF,30,1988,16.2,8,0,0,28,12,0,71,24,13,0,0,0,2018-2019,misc
ITA-Serie A,2018,Parma,Mattia Sprocati,ITA,"FW,MF",25,1993,7.2,0,0,0,5,21,0,20,7,4,0,0,0,2018-2019,misc
ITA-Serie A,2018,Parma,Nicolás Schiappacasse,URU,FW,19,1999,0.9,0,0,0,0,3,0,1,0,0,0,0,0,2018-2019,misc
ITA-Serie A,2018,Parma,Pepín,EQG,MF,21,1996,0.9,0,0,0,1,0,0,3,3,2,0,0,0,2018-2019,misc
ITA-Serie A,2018,Parma,Pierluigi Frattali,ITA,GK,32,1985,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019,misc
ITA-Serie A,2018,Parma,Riccardo Gagliolo,SWE,DF,28,1990,33.8,7,0,0,33,41,0,17,65,46,0,2,1,2018-2019,misc
ITA-Serie A,2018,Parma,Roberto Inglese,ITA,FW,26,1991,21.8,3,0,0,56,33,29,18,7,16,1,0,0,2018-2019,misc
ITA-Serie A,2018,Parma,Simone Iacoponi,ITA,DF,31,1987,37.2,4,0,0,36,31,1,33,40,45,0,2,0,2018-2019,misc
ITA-Serie A,2018,Roma,Aleksandar Kolarov,SRB,DF,32,1985,32.3,7,1,1,28,39,1,188,42,26,0,1,0,2018-2019,misc
ITA-Serie A,2018,Roma,Alessandro Florenzi,ITA,"DF,MF",27,1991,24.2,5,1,1,15,24,3,130,42,23,0,0,0,2018-2019,misc
ITA-Serie A,2018,Roma,Ante Ćorić,CRO,MF,21,1997,0.3,0,0,0,1,0,0,4,0,0,0,0,0,2018-2019,misc
ITA-Serie A,2018,Roma,Antonio Mirante,ITA,GK,35,1983,11.0,0,0,0,1,2,0,0,0,0,0,1,0,2018-2019,misc
ITA-Serie A,2018,Roma,Bryan Cristante,ITA,MF,23,1995,26.9,10,0,0,63,15,0,25,26,36,0,0,0,2018-2019,misc
ITA-Serie A,2018,Roma,Cengiz Ünder,TUR,"MF,FW",21,1997,15.3,1,0,0,9,28,4,61,12,4,0,1,0,2018-2019,misc
ITA-Serie A,2018,Roma,Daniele De Rossi,ITA,MF,35,1983,14.1,3,0,0,12,9,1,4,26,11,0,0,0,2018-2019,misc
ITA-Serie A,2018,Roma,Davide Santon,ITA,DF,27,1991,11.2,0,0,0,16,11,0,29,16,6,0,0,0,2018-2019,misc
ITA-Serie A,2018,Roma,Diego Perotti,ARG,"MF,FW",30,1988,7.4,3,0,0,5,15,1,44,4,12,0,0,0,2018-2019,misc
ITA-Serie A,2018,Roma,Edin Džeko,BIH,FW,32,1986,28.7,9,0,0,31,36,13,29,0,8,1,0,0,2018-2019,misc
ITA-Serie A,2018,Roma,Federico Fazio,ARG,DF,31,1987,31.2,6,0,0,28,15,0,5,50,23,0,1,0,2018-2019,misc
ITA-Serie A,2018,Roma,Iván Marcano,ESP,DF,31,1987,9.0,0,0,0,10,4,0,14,23,4,0,0,0,2018-2019,misc
ITA-Serie A,2018,Roma,Javier Pastore,ARG,"MF,FW",29,1989,6.6,0,0,0,9,3,0,14,3,4,0,0,0,2018-2019,misc
ITA-Serie A,2018,Roma,Juan Jesus,BRA,DF,27,1991,15.6,4,0,0,18,9,0,1,17,29,0,1,1,2018-2019,misc
ITA-Serie A,2018,Roma,Justin Kluivert,NED,"MF,FW",19,1999,14.9,2,0,0,25,22,2,68,8,26,0,0,0,2018-2019,misc
ITA-Serie A,2018,Roma,Kevin Strootman,NED,MF,28,1990,1.0,0,0,0,1,0,0,0,2,2,0,0,0,2018-2019,misc
ITA-Serie A,2018,Roma,Kostas Manolas,GRE,DF,27,1991,25.8,6,0,0,30,20,1,1,49,25,0,1,0,2018-2019,misc
ITA-Serie A,2018,Roma,Lorenzo Pellegrini,ITA,MF,22,1996,20.2,6,0,0,33,33,4,125,12,23,0,0,0,2018-2019,misc
ITA-Serie A,2018,Roma,Luca Pellegrini,ITA,DF,19,1999,1.8,2,0,0,4,1,0,6,3,1,0,1,0,2018-2019,misc
ITA-Serie A,2018,Roma,Nicolò Zaniolo,ITA,"MF,FW",19,1999,19.6,8,0,0,46,33,2,34,16,23,0,0,0,2018-2019,misc
ITA-Serie A,2018,Roma,Patrik Schick,CZE,"FW,MF",22,1996,14.6,4,0,0,27,19,9,3,4,6,2,0,0,2018-2019,misc
ITA-Serie A,2018,Roma,Rick Karsdorp,NED,"DF,MF",23,1995,6.6,1,0,0,5,2,0,24,13,6,0,0,0,2018-2019,misc
ITA-Serie A,2018,Roma,Robin Olsen,SWE,GK,28,1990,27.0,2,0,0,1,7,0,0,0,0,0,1,0,2018-2019,misc
ITA-Serie A,2018,Roma,Stephan El Shaarawy,ITA,"MF,FW",25,1992,23.4,2,0,0,15,35,10,41,21,16,2,0,0,2018-2019,misc
ITA-Serie A,2018,Roma,Steven Nzonzi,FRA,MF,29,1988,29.1,7,0,0,33,15,0,10,27,46,0,0,0,2018-2019,misc
ITA-Serie A,2018,Roma,Žan Celar,SVN,FW,19,1999,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019,misc
ITA-Serie A,2018,SPAL,Alberto Paloschi,ITA,FW,28,1990,9.6,3,0,0,17,11,8,3,1,9,0,0,0,2018-2019,misc
ITA-Serie A,2018,SPAL,Alessandro Murgia,ITA,MF,21,1996,11.9,1,0,0,16,30,1,29,20,15,0,1,0,2018-2019,misc
ITA-Serie A,2018,SPAL,Alfred Gomis,SEN,GK,24,1993,19.2,0,0,0,1,3,0,0,1,0,0,0,0,2018-2019,misc
ITA-Serie A,2018,SPAL,Andrea Petagna,ITA,FW,23,1995,33.7,8,0,0,44,47,6,32,5,7,2,0,0,2018-2019,misc
ITA-Serie A,2018,SPAL,Emiliano Viviano,ITA,GK,32,1985,16.9,0,0,0,0,2,0,0,0,1,0,0,0,2018-2019,misc
ITA-Serie A,2018,SPAL,Everton Luiz,BRA,MF,30,1988,3.5,5,0,0,9,5,0,1,3,6,0,0,0,2018-2019,misc
ITA-Serie A,2018,SPAL,Felipe dal Belo,BRA,DF,34,1984,26.2,13,0,0,34,15,1,12,23,25,1,1,0,2018-2019,misc
ITA-Serie A,2018,SPAL,Filippo Costa,ITA,MF,23,1995,6.3,0,0,0,6,8,0,17,9,12,1,0,0,2018-2019,misc
ITA-Serie A,2018,SPAL,Francesco Vicari,ITA,DF,23,1994,25.9,6,0,0,16,13,0,2,33,24,0,1,0,2018-2019,misc
ITA-Serie A,2018,SPAL,Gabriele Moncini,ITA,FW,22,1996,0.1,0,0,0,0,0,0,0,0,1,0,0,0,2018-2019,misc
ITA-Serie A,2018,SPAL,Giacomo Poluzzi,ITA,GK,30,1988,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019,misc
ITA-Serie A,2018,SPAL,Jasmin Kurtić,SVN,MF,29,1989,28.4,9,0,0,36,55,1,142,20,22,0,0,0,2018-2019,misc
ITA-Serie A,2018,SPAL,Johan Djourou,SUI,DF,31,1987,3.1,0,0,0,4,0,0,0,4,1,0,0,0,2018-2019,misc
ITA-Serie A,2018,SPAL,Kevin Bonifazi,ITA,DF,22,1996,25.6,2,0,0,20,19,0,6,37,27,0,0,0,2018-2019,misc
ITA-Serie A,2018,SPAL,Lorenco Šimić,CRO,DF,22,1996,2.6,0,0,0,4,2,1,0,12,3,0,1,0,2018-2019,misc
ITA-Serie A,2018,SPAL,Lorenzo Dickmann,ITA,MF,21,1996,1.9,1,0,0,3,3,0,1,1,4,0,0,0,2018-2019,misc
ITA-Serie A,2018,SPAL,Manuel Lazzari,ITA,MF,24,1993,31.5,7,0,0,31,63,0,242,22,18,1,0,0,2018-2019,misc
ITA-Serie A,2018,SPAL,Marko Janković,MNE,MF,23,1995,0.6,1,0,0,3,4,0,2,0,1,0,0,0,2018-2019,misc
ITA-Serie A,2018,SPAL,Mattia Valoti,ITA,MF,24,1993,13.6,6,0,0,34,29,0,21,20,23,0,0,0,2018-2019,misc
ITA-Serie A,2018,SPAL,Mirco Antenucci,ITA,FW,33,1984,23.7,0,0,0,29,37,17,29,6,9,0,0,0,2018-2019,misc
ITA-Serie A,2018,SPAL,Mirko Valdifiori,ITA,MF,32,1986,7.4,3,0,0,14,8,0,49,6,15,0,0,0,2018-2019,misc
ITA-Serie A,2018,SPAL,Mohamed Fares,ALG,"MF,DF",22,1996,32.8,12,0,0,52,41,0,161,53,45,0,1,0,2018-2019,misc
ITA-Serie A,2018,SPAL,Pasquale Schiattarella,ITA,MF,31,1987,20.5,10,0,0,34,51,1,77,23,28,0,0,0,2018-2019,misc
ITA-Serie A,2018,SPAL,Sergio Floccari,ITA,FW,36,1981,10.8,3,0,0,17,18,3,8,1,5,2,0,0,2018-2019,misc
ITA-Serie A,2018,SPAL,Simone Missiroli,ITA,MF,32,1986,30.5,9,0,0,30,55,1,15,42,40,0,0,0,2018-2019,misc
ITA-Serie A,2018,SPAL,Thiago Cionek,POL,DF,32,1986,28.2,12,2,0,55,39,1,20,55,43,1,2,0,2018-2019,misc
ITA-Serie A,2018,SPAL,Vanja Milinković-Savić,SRB,GK,21,1997,1.8,1,1,1,0,0,0,0,0,0,0,0,0,2018-2019,misc
ITA-Serie A,2018,SPAL,Vasco Regini,ITA,DF,27,1990,0.9,0,0,0,3,3,0,0,0,0,0,0,0,2018-2019,misc
ITA-Serie A,2018,Sampdoria,Albin Ekdal,SWE,MF,29,1989,29.4,6,0,0,47,68,3,4,52,40,0,0,0,2018-2019,misc
ITA-Serie A,2018,Sampdoria,Alex Ferrari,ITA,DF,24,1994,6.0,2,0,0,3,4,0,1,10,8,0,1,0,2018-2019,misc
ITA-Serie A,2018,Sampdoria,Bartosz Bereszyński,POL,DF,26,1992,24.4,6,1,1,26,30,0,52,33,31,0,0,0,2018-2019,misc
ITA-Serie A,2018,Sampdoria,Dawid Kownacki,POL,"FW,MF",21,1997,1.9,0,0,0,3,2,1,3,0,1,1,0,0,2018-2019,misc
ITA-Serie A,2018,Sampdoria,Dennis Praet,BEL,MF,24,1994,32.1,6,0,0,26,41,1,106,37,45,1,0,0,2018-2019,misc
ITA-Serie A,2018,Sampdoria,Emil Audero,IDN,GK,21,1997,36.0,4,0,0,2,5,0,1,1,3,0,2,0,2018-2019,misc
ITA-Serie A,2018,Sampdoria,Fabio Quagliarella,ITA,FW,35,1983,35.5,1,0,0,32,58,37,34,7,11,0,0,0,2018-2019,misc
ITA-Serie A,2018,Sampdoria,Gastón Ramírez,URU,MF,27,1990,17.5,7,1,1,40,36,2,78,9,23,2,0,0,2018-2019,misc
ITA-Serie A,2018,Sampdoria,Gianluca Caprari,ITA,"FW,MF",25,1993,11.5,1,0,0,21,25,6,40,4,12,0,0,0,2018-2019,misc
