age,age_peak_distance,is_peak_age,height_m,preferred_foot,pos_category,is_goalkeeper,is_defender,is_midfielder,is_forward,league,league_rank,club_total_mv_mio,club_total_mv_rank_league_season,club_total_mv_pct_league_season,club_mv_relative_to_league_avg,prev_season_mv,two_seasons_ago_mv,has_prev_mv,mv_history_count,prev_growth_rate_clipped,prev_season_mv_log,prev_mv_category,two_seasons_ago_mv_category,prev_mv_to_club_total_ratio,minutes,goals,assists,yellow_cards,shots_total,shots_on_target,starts_rate,goals_per_90,assists_per_90,goal_assist_per_90,shots_per_90,has_performance_stats,season,market_value_category,_source_row_id,_oversampling_status,_is_oversampled_duplicate
29.0,2.0,1,1.85,right,Attack,0,0,0,1,Premier League,1,199.6,16.0,0.8669590643274854,0.4164198369304134,12.0,15.0,1,2,-0.2,2.5649493574615367,Rendah,Menengah,0.0601202404809619,822.0,2.0,0.0,0.0,22.0,9.0,0.4444444444444444,0.218978102189781,0.0,0.218978102189781,2.408759124087591,1,2019,Rendah,873,Original,False
29.0,2.0,1,1.83,right,Defender,0,1,0,0,La Liga,2,110.8,14.0,0.8305084745762712,0.2461687929314776,1.8,0.0,1,1,0.0,1.029619417181158,Below 5,No History,0.0162454873646209,3240.0,1.0,2.0,13.0,17.0,4.0,1.0,0.0277777777777777,0.0555555555555555,0.0833333333333333,0.4722222222222222,1,2018,Rendah,874,Original,False
30.0,3.0,0,1.83,right,Defender,0,1,0,0,La Liga,2,106.75,14.0,0.911904761904762,0.2496942241245554,10.0,1.8,1,2,4.555555555555555,2.3978952727983707,Rendah,Below 5,0.0936768149882904,2654.0,1.0,2.0,9.0,10.0,2.0,1.0,0.0339110776186887,0.0678221552373775,0.1017332328560663,0.3391107761868877,1,2019,Rendah,875,Original,False
28.0,1.0,1,1.84,right,Attack,0,0,0,1,La Liga,2,91.25,12.0,0.8656716417910447,0.2047666974242351,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,689.0,1.0,0.0,0.0,6.0,4.0,0.8888888888888888,0.1306240928882438,0.0,0.1306240928882438,0.7837445573294629,1,2017,Menengah,876,Original,False
29.0,2.0,1,1.84,right,Attack,0,0,0,1,La Liga,2,969.7,2.0,0.1377118644067796,2.154421286152111,25.0,0.0,1,1,0.0,3.258096538021482,Menengah,No History,0.0257811694338455,753.0,0.0,1.0,1.0,8.0,1.0,0.25,0.0,0.1195219123505976,0.1195219123505976,0.9561752988047808,1,2018,Menengah,877,Original,False
30.0,3.0,0,1.84,right,Attack,0,0,0,1,La Liga,2,720.15,3.0,0.2666666666666666,1.6844711522557243,18.0,25.0,1,2,-0.28,2.9444389791664403,Menengah,Menengah,0.0249947927515101,1227.0,3.0,2.0,3.0,16.0,10.0,0.3928571428571428,0.2200488997555012,0.1466992665036675,0.3667481662591687,1.17359413202934,1,2019,Rendah,878,Original,False
29.0,2.0,1,1.88,right,Defender,0,1,0,0,Premier League,1,302.9,11.0,0.6545454545454545,0.5540169692385933,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,3060.0,1.0,0.0,12.0,15.0,4.0,1.0,0.0294117647058823,0.0,0.0294117647058823,0.4411764705882353,1,2018,Rendah,879,Original,False
33.0,6.0,0,1.83,right,Defender,0,1,0,0,Premier League,1,381.25,7.0,0.412536443148688,0.82183804890753,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,1834.0,1.0,0.0,3.0,13.0,3.0,0.8333333333333334,0.0490730643402399,0.0,0.0490730643402399,0.6379498364231189,1,2017,Rendah,880,Original,False
29.0,2.0,1,1.83,right,Defender,0,1,0,0,Premier League,1,238.1,16.0,0.8573446327683616,0.4603525582469907,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,3399.0,0.0,0.0,7.0,24.0,6.0,1.0,0.0,0.0,0.0,0.6354810238305384,1,2020,Rendah,881,Original,False
28.0,1.0,1,1.75,right,Midfield,0,0,1,0,La Liga,2,97.25,16.0,0.8919491525423728,0.216064215817565,3.5,0.0,1,1,0.0,1.5040773967762742,Below 5,No History,0.0359897172236503,2629.0,1.0,3.0,0.0,32.0,14.0,0.9090909090909092,0.0342335488779003,0.102700646633701,0.1369341955116013,1.0954735640928108,1,2018,Rendah,882,Original,False
26.0,1.0,1,1.82,right,Attack,0,0,0,1,Bundesliga,3,212.75,6.0,0.4975961538461538,0.7151913515051066,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,1431.0,1.0,2.0,2.0,14.0,6.0,0.85,0.0628930817610062,0.1257861635220125,0.1886792452830188,0.8805031446540881,1,2017,Rendah,883,Original,False
27.0,0.0,1,1.82,right,Attack,0,0,0,1,Bundesliga,3,143.75,13.0,0.8431818181818181,0.41811580426178,7.0,0.0,1,1,0.0,2.079441541679836,Rendah,No History,0.048695652173913,1051.0,5.0,1.0,3.0,32.0,9.0,1.0,0.4281636536631779,0.0856327307326356,0.5137963843958135,2.740247383444339,1,2018,Rendah,884,Original,False
26.0,1.0,1,1.75,right,Midfield,0,0,1,0,Ligue 1,5,900.1,1.0,0.0692771084337349,2.990396569791784,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,1786.0,19.0,13.0,5.0,92.0,43.0,1.0,0.9574468085106382,0.6550951847704367,1.612541993281075,4.636058230683091,1,2017,Tinggi,885,Original,False
27.0,0.0,1,1.75,right,Midfield,0,0,1,0,Ligue 1,5,1010.0,1.0,0.0625,3.2666829781199924,180.0,0.0,1,1,0.0,5.198497031265826,Tinggi,No History,0.1782178217821782,1439.0,15.0,7.0,2.0,55.0,27.0,0.9411764705882352,0.9381514940931204,0.4378040305767894,1.3759555246699096,3.4398888116747743,1,2018,Tinggi,886,Original,False
28.0,1.0,1,1.75,right,Midfield,0,0,1,0,Ligue 1,5,874.15,1.0,0.0755813953488372,2.864042291130208,180.0,180.0,1,2,0.0,5.198497031265826,Tinggi,Tinggi,0.2059143167648573,1318.0,13.0,6.0,4.0,70.0,36.0,1.0,0.8877086494688923,0.4097116843702579,1.2974203338391503,4.779969650986343,1,2019,Tinggi,887,Original,False
29.0,2.0,1,1.75,right,Midfield,0,0,1,0,Ligue 1,5,805.0,1.0,0.0538793103448275,2.820977584435985,128.0,180.0,1,3,-0.2888888888888888,4.859812404361672,Tinggi,Tinggi,0.1590062111801242,1415.0,9.0,5.0,7.0,70.0,21.0,0.8333333333333334,0.5724381625441697,0.3180212014134276,0.8904593639575972,4.452296819787986,1,2020,Tinggi,888,Original,False
30.0,3.0,0,1.75,right,Midfield,0,0,1,0,Ligue 1,5,875.15,1.0,0.0614035087719298,2.788221218541469,100.0,128.0,1,4,-0.21875,4.61512051684126,Tinggi,Tinggi,0.1142661258070045,1851.0,13.0,6.0,10.0,54.0,30.0,1.0,0.6320907617504052,0.2917341977309562,0.9238249594813616,2.625607779578606,1,2021,Tinggi,889,Original,False
29.0,2.0,1,1.77,right,Defender,0,1,0,0,Premier League,1,381.25,7.0,0.412536443148688,0.82183804890753,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,1035.0,0.0,1.0,0.0,5.0,2.0,1.0,0.0,0.0869565217391304,0.0869565217391304,0.4347826086956521,1,2017,Rendah,890,Original,False
30.0,3.0,0,1.77,right,Defender,0,1,0,0,Premier League,1,529.1,6.0,0.3935064935064935,0.9677463797429507,12.0,0.0,1,1,0.0,2.5649493574615367,Rendah,No History,0.0226800226800226,2558.0,2.0,2.0,1.0,15.0,7.0,1.0,0.070367474589523,0.070367474589523,0.1407349491790461,0.527756059421423,1,2018,Menengah,891,Original,False
31.0,4.0,0,1.77,right,Defender,0,1,0,0,Premier League,1,420.55,7.0,0.4327485380116959,0.8773815752559389,15.0,12.0,1,2,0.25,2.772588722239781,Menengah,Rendah,0.0356675781714421,1839.0,0.0,1.0,5.0,8.0,4.0,0.7777777777777778,0.0,0.0489396411092985,0.0489396411092985,0.3915171288743883,1,2019,Rendah,892,Original,False
32.0,5.0,0,1.77,right,Defender,0,1,0,0,Premier League,1,511.2,7.0,0.4138418079096045,0.988375589146836,9.5,15.0,1,3,-0.3666666666666666,2.3513752571634776,Rendah,Menengah,0.01858372456964,1613.0,0.0,3.0,0.0,12.0,4.0,0.72,0.0,0.1673899566026038,0.1673899566026038,0.6695598264104154,1,2020,Rendah,893,Original,False
27.0,0.0,1,1.75,right,Defender,0,1,0,0,La Liga,2,398.05,4.0,0.373134328358209,0.8932316044900468,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,2152.0,0.0,4.0,7.0,8.0,6.0,0.96,0.0,0.1672862453531598,0.1672862453531598,0.3345724907063197,1,2017,Rendah,894,Original,False
28.0,1.0,1,1.75,right,Defender,0,1,0,0,Premier League,1,194.35,17.0,0.9233766233766234,0.3554744073011576,8.0,0.0,1,1,0.0,2.19722457733622,Rendah,No History,0.041162850527399,2167.0,0.0,1.0,4.0,8.0,1.0,0.96,0.0,0.0415320719889247,0.0415320719889247,0.3322565759113982,1,2018,Rendah,895,Original,False
29.0,2.0,1,1.75,right,Defender,0,1,0,0,Premier League,1,200.78,15.0,0.827485380116959,0.4188816375695812,8.0,8.0,1,2,0.0,2.19722457733622,Rendah,Rendah,0.0398446060364578,1896.0,0.0,1.0,5.0,8.0,3.0,0.8518518518518519,0.0,0.0474683544303797,0.0474683544303797,0.379746835443038,1,2019,Rendah,896,Original,False
25.0,2.0,1,1.81,right,Attack,0,0,0,1,Serie A,4,487.28,3.0,0.236318407960199,1.430625878591636,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,2958.0,29.0,1.0,2.0,98.0,47.0,1.0,0.8823529411764706,0.0304259634888438,0.9127789046653144,2.981744421906693,1,2017,Tinggi,897,Original,False
26.0,1.0,1,1.81,right,Attack,0,0,0,1,Serie A,4,617.93,3.0,0.2088353413654618,1.5828559753918778,95.0,0.0,1,1,0.0,4.564348191467836,Tinggi,No History,0.1537390966614341,2267.0,11.0,4.0,0.0,74.0,30.0,0.8275862068965517,0.4367004852227613,0.1588001764446404,0.5955006616674018,2.937803264225849,1,2018,Tinggi,898,Original,False
27.0,0.0,1,1.81,right,Attack,0,0,0,1,Ligue 1,5,874.15,1.0,0.0755813953488372,2.864042291130208,80.0,95.0,1,2,-0.1578947368421052,4.394449154672439,Tinggi,Tinggi,0.0915174741177143,1267.0,12.0,2.0,0.0,36.0,20.0,0.7,0.8524072612470402,0.1420678768745067,0.994475138121547,2.5572217837411206,1,2019,Tinggi,899,Original,False
28.0,1.0,1,1.81,right,Attack,0,0,0,1,Ligue 1,5,805.0,1.0,0.0538793103448275,2.820977584435985,60.0,80.0,1,3,-0.25,4.110873864173311,Tinggi,Tinggi,0.0745341614906832,1079.0,7.0,3.0,1.0,40.0,14.0,0.55,0.5838739573679332,0.2502316960148285,0.8341056533827618,3.336422613531047,1,2020,Tinggi,900,Original,False
29.0,2.0,1,1.81,right,Attack,0,0,0,1,Ligue 1,5,875.15,1.0,0.0614035087719298,2.788221218541469,40.0,60.0,1,4,-0.3333333333333333,3.713572066704308,Tinggi,Tinggi,0.0457064503228018,1027.0,4.0,0.0,1.0,28.0,10.0,0.4166666666666667,0.3505355404089581,0.0,0.3505355404089581,2.4537487828627067,1,2021,Menengah,901,Original,False
28.0,1.0,1,1.86,left,Midfield,0,0,1,0,Serie A,4,469.1,4.0,0.3308457711442786,1.3772504507620598,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,2258.0,1.0,1.0,4.0,22.0,5.0,0.8125,0.0398582816651904,0.0398582816651904,0.0797165633303808,0.8768821966341895,1,2017,Menengah,902,Original,False
29.0,2.0,1,1.86,left,Midfield,0,0,1,0,Ligue 1,5,258.35,5.0,0.4212962962962963,0.8355916310864357,28.0,0.0,1,1,0.0,3.367295829986474,Menengah,No History,0.1083801045093864,1942.0,1.0,5.0,7.0,16.0,4.0,0.75,0.0463439752832131,0.2317198764160659,0.278063851699279,0.7415036045314108,1,2018,Menengah,903,Original,False
30.0,3.0,0,1.86,left,Midfield,0,0,1,0,Ligue 1,5,216.15,5.0,0.5261627906976745,0.7081882299694497,20.0,28.0,1,2,-0.2857142857142857,3.044522437723423,Menengah,Menengah,0.0925283368031459,1416.0,2.0,3.0,7.0,11.0,2.0,0.6,0.1271186440677966,0.1906779661016949,0.3177966101694915,0.6991525423728814,1,2019,Rendah,904,Original,False
31.0,4.0,0,1.86,left,Midfield,0,0,1,0,Ligue 1,5,247.95,6.0,0.4762931034482758,0.8688961392060901,8.0,20.0,1,3,-0.6,2.19722457733622,Rendah,Menengah,0.0322645694696511,233.0,0.0,0.0,2.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,1,2020,Rendah,905,Original,False
28.0,1.0,1,1.89,left,Attack,0,0,0,1,Bundesliga,3,574.2,2.0,0.1490384615384615,1.9302602774817024,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,1039.0,3.0,3.0,0.0,31.0,12.0,0.7222222222222222,0.2598652550529355,0.2598652550529355,0.519730510105871,2.685274302213667,1,2017,Menengah,906,Original,False
29.0,2.0,1,1.89,left,Attack,0,0,0,1,Premier League,1,359.0,8.0,0.5064935064935064,0.6566262527456422,23.0,0.0,1,1,0.0,3.1780538303479458,Menengah,No History,0.064066852367688,459.0,2.0,0.0,2.0,9.0,4.0,0.5555555555555556,0.3921568627450981,0.0,0.3921568627450981,1.7647058823529411,1,2018,Menengah,907,Original,False
30.0,3.0,0,1.89,left,Attack,0,0,0,1,Premier League,1,303.6,10.0,0.5833333333333334,0.633392096653675,20.0,23.0,1,2,-0.1304347826086956,3.044522437723423,Menengah,Menengah,0.0658761528326745,991.0,5.0,1.0,2.0,26.0,13.0,0.4347826086956521,0.4540867810292633,0.0908173562058526,0.544904137235116,2.361251261352169,1,2019,Rendah,908,Original,False
26.0,1.0,1,1.82,right,Midfield,0,0,1,0,Serie A,4,175.53,10.0,0.7587064676616916,0.5153459211730214,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,2166.0,6.0,10.0,2.0,62.0,22.0,0.8518518518518519,0.2493074792243767,0.4155124653739612,0.6648199445983379,2.5761772853185594,1,2017,Rendah,909,Original,False
27.0,0.0,1,1.82,right,Midfield,0,0,1,0,Serie A,4,239.23,10.0,0.6666666666666666,0.6127985936805123,13.0,0.0,1,1,0.0,2.6390573296152584,Rendah,No History,0.0543410107427998,30.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,1,2018,Rendah,910,Original,False
26.0,1.0,1,1.82,right,Midfield,0,0,1,0,Premier League,1,829.6,5.0,0.2857142857142857,1.7883195944227852,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,3218.0,10.0,10.0,0.0,98.0,39.0,1.0,0.2796768178993163,0.2796768178993163,0.5593536357986327,2.7408328154133006,1,2017,Tinggi,911,Original,False
27.0,0.0,1,1.82,right,Midfield,0,0,1,0,Premier League,1,898.6,3.0,0.2142857142857142,1.643577578599538,80.0,0.0,1,1,0.0,4.394449154672439,Tinggi,No History,0.0890273759180948,2774.0,8.0,12.0,3.0,83.0,31.0,0.8571428571428571,0.2595529920692141,0.3893294881038212,0.6488824801730353,2.6928622927180967,1,2018,Tinggi,912,Original,False
28.0,1.0,1,1.82,right,Midfield,0,0,1,0,Serie A,4,606.05,2.0,0.1361702127659574,1.780861117422227,100.0,80.0,1,2,0.25,4.61512051684126,Tinggi,Tinggi,0.1650028875505321,703.0,1.0,2.0,0.0,24.0,9.0,0.4705882352941176,0.1280227596017069,0.2560455192034139,0.3840682788051209,3.072546230440967,1,2019,Tinggi,913,Original,False
29.0,2.0,1,1.82,right,Midfield,0,0,1,0,Serie A,4,663.9,1.0,0.0354330708661417,1.9180595762221515,68.0,100.0,1,3,-0.32,4.23410650459726,Tinggi,Tinggi,0.102425064015665,1385.0,3.0,0.0,1.0,29.0,11.0,0.6538461538461539,0.1949458483754512,0.0,0.1949458483754512,1.8844765342960288,1,2020,Tinggi,914,Original,False
30.0,3.0,0,1.82,right,Midfield,0,0,1,0,Premier League,1,273.3,16.0,0.8688760806916427,0.5168666149264665,40.0,68.0,1,4,-0.4117647058823529,3.713572066704308,Tinggi,Tinggi,0.146359312111233,939.0,1.0,4.0,1.0,22.0,9.0,0.9090909090909092,0.0958466453674121,0.3833865814696485,0.4792332268370607,2.108626198083067,1,2021,Menengah,915,Original,False
29.0,2.0,1,1.7,left,Defender,0,1,0,0,La Liga,2,1090.0,1.0,0.0671641791044776,2.445980276081274,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,2744.0,2.0,8.0,7.0,15.0,5.0,0.9090909090909092,0.0655976676384839,0.2623906705539359,0.3279883381924198,0.4919825072886297,1,2017,Tinggi,916,Original,False
30.0,3.0,0,1.7,left,Defender,0,1,0,0,La Liga,2,1160.0,1.0,0.0508474576271186,2.577218409751932,60.0,0.0,1,1,0.0,4.110873864173311,Tinggi,No History,0.0517241379310344,2991.0,2.0,8.0,6.0,13.0,5.0,0.8888888888888888,0.0601805416248746,0.2407221664994984,0.3009027081243731,0.391173520561685,1,2018,Tinggi,917,Original,False
31.0,4.0,0,1.7,left,Defender,0,1,0,0,La Liga,2,930.28,1.0,0.05,2.1759769819071795,50.0,60.0,1,2,-0.1666666666666666,3.9318256327243257,Tinggi,Tinggi,0.0537472588897966,2187.0,2.0,5.0,7.0,7.0,3.0,0.925925925925926,0.0823045267489712,0.205761316872428,0.2880658436213991,0.2880658436213991,1,2019,Tinggi,918,Original,False
32.0,5.0,0,1.7,left,Defender,0,1,0,0,La Liga,2,813.5,1.0,0.0588235294117647,1.974098287932958,40.0,50.0,1,3,-0.2,3.713572066704308,Tinggi,Tinggi,0.0491702519975414,3025.0,3.0,5.0,9.0,28.0,10.0,0.9714285714285714,0.0892561983471074,0.1487603305785123,0.2380165289256198,0.8330578512396694,1,2020,Menengah,919,Original,False
33.0,6.0,0,1.7,left,Defender,0,1,0,0,La Liga,2,735.6,2.0,0.1551724137931034,1.850206308836289,20.0,40.0,1,4,-0.5,3.044522437723423,Menengah,Tinggi,0.0271886895051658,2644.0,2.0,10.0,11.0,31.0,6.0,1.0,0.0680786686838124,0.340393343419062,0.4084720121028744,1.0552193645990924,1,2021,Rendah,920,Original,False
26.0,1.0,1,1.88,left,Defender,0,1,0,0,Bundesliga,3,373.3,3.0,0.2475961538461538,1.2549044959664222,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,1178.0,2.0,2.0,3.0,25.0,8.0,0.9333333333333332,0.1528013582342954,0.1528013582342954,0.3056027164685908,1.9100169779286928,1,2017,Rendah,921,Original,False
27.0,0.0,1,1.88,left,Defender,0,1,0,0,Bundesliga,3,479.0,3.0,0.2340909090909091,1.3932345755922966,8.0,0.0,1,1,0.0,2.19722457733622,Rendah,No History,0.0167014613778705,2414.0,3.0,6.0,2.0,23.0,10.0,0.9642857142857144,0.1118475559237779,0.2236951118475559,0.3355426677713339,0.8574979287489644,1,2018,Menengah,922,Original,False
28.0,1.0,1,1.88,left,Defender,0,1,0,0,Bundesliga,3,570.48,3.0,0.2464788732394366,1.6381039326846198,22.0,8.0,1,2,1.75,3.1354942159291497,Menengah,Rendah,0.0385640162670032,2520.0,3.0,3.0,6.0,31.0,9.0,0.9655172413793104,0.1071428571428571,0.1071428571428571,0.2142857142857142,1.1071428571428572,1,2019,Menengah,923,Original,False
29.0,2.0,1,1.88,left,Defender,0,1,0,0,Bundesliga,3,574.95,3.0,0.2309417040358744,1.6643151991899996,17.5,22.0,1,3,-0.2045454545454545,2.917770732084279,Menengah,Menengah,0.0304374293416818,1651.0,2.0,2.0,2.0,14.0,6.0,0.7916666666666666,0.1090248334342822,0.1090248334342822,0.2180496668685645,0.7631738340399757,1,2020,Rendah,924,Original,False
30.0,3.0,0,1.88,left,Defender,0,1,0,0,Bundesliga,3,498.95,3.0,0.2437810945273631,1.5048120278188326,14.0,17.5,1,4,-0.2,2.70805020110221,Rendah,Menengah,0.0280589237398536,507.0,1.0,0.0,0.0,5.0,2.0,0.625,0.1775147928994082,0.0,0.1775147928994082,0.8875739644970414,1,2021,Rendah,925,Original,False
29.0,2.0,1,1.79,right,Midfield,0,0,1,0,Bundesliga,3,139.25,14.0,0.884090909090909,0.4050269616935851,2.5,0.0,1,1,0.0,1.252762968495368,Below 5,No History,0.0179533213644524,2520.0,3.0,7.0,1.0,17.0,9.0,1.0,0.1071428571428571,0.25,0.3571428571428571,0.6071428571428571,1,2018,Rendah,926,Original,False
30.0,3.0,0,1.81,right,Midfield,0,0,1,0,Serie A,4,157.21,13.0,0.8051181102362205,0.4541921162492611,4.0,3.0,1,3,0.3333333333333333,1.6094379124341005,Below 5,Below 5,0.0254436740665352,2503.0,3.0,6.0,3.0,33.0,11.0,0.84375,0.1078705553335996,0.2157411106671993,0.323611666000799,1.1865761086695965,1,2020,Rendah,927,Original,False
31.0,4.0,0,1.75,right,Attack,0,0,0,1,La Liga,2,253.2,5.0,0.4626865671641791,0.5681855100034665,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,1600.0,4.0,5.0,4.0,38.0,18.0,0.5666666666666667,0.2249999999999999,0.28125,0.50625,2.1375,1,2017,Rendah,928,Original,False
31.0,4.0,0,1.84,right,Midfield,0,0,1,0,Premier League,1,208.28,12.0,0.6836734693877551,0.4489768624956337,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,2041.0,2.0,0.0,3.0,20.0,6.0,0.7419354838709677,0.0881920627143557,0.0,0.0881920627143557,0.8819206271435571,1,2017,Rendah,929,Original,False
32.0,5.0,0,1.84,right,Midfield,0,0,1,0,Premier League,1,244.65,14.0,0.7818181818181819,0.4474752443850178,5.0,0.0,1,1,0.0,1.791759469228055,Rendah,No History,0.0204373594931534,2166.0,0.0,0.0,3.0,21.0,3.0,0.8275862068965517,0.0,0.0,0.0,0.8725761772853186,1,2018,Rendah,930,Original,False
31.0,4.0,0,1.9,right,Goalkeeper,1,0,0,0,Premier League,1,268.1,10.0,0.5728862973760933,0.5779272941956952,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2017,Rendah,931,Original,False
26.0,1.0,1,1.84,right,Midfield,0,0,1,0,Premier League,1,208.28,12.0,0.6836734693877551,0.4489768624956337,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,2268.0,1.0,3.0,4.0,42.0,9.0,0.8333333333333334,0.0396825396825396,0.119047619047619,0.1587301587301587,1.6666666666666667,1,2017,Menengah,932,Original,False
27.0,0.0,1,1.84,right,Midfield,0,0,1,0,Premier League,1,244.65,14.0,0.7818181818181819,0.4474752443850178,15.0,0.0,1,1,0.0,2.772588722239781,Menengah,No History,0.0613120784794604,948.0,1.0,1.0,1.0,23.0,8.0,0.625,0.0949367088607595,0.0949367088607595,0.189873417721519,2.1835443037974684,1,2018,Menengah,933,Original,False
28.0,1.0,1,1.84,right,Midfield,0,0,1,0,Premier League,1,252.48,12.0,0.6783625730994152,0.5267418859127795,15.0,15.0,1,2,0.0,2.772588722239781,Menengah,Menengah,0.0594106463878327,2119.0,6.0,2.0,3.0,45.0,14.0,0.9615384615384616,0.2548371873525247,0.0849457291175082,0.339782916470033,1.911278905143936,1,2019,Rendah,934,Original,False
29.0,2.0,1,1.84,right,Midfield,0,0,1,0,Premier League,1,255.35,14.0,0.7740112994350282,0.493704434054469,14.5,15.0,1,3,-0.0333333333333333,2.740840023925201,Rendah,Menengah,0.0567848051693753,2617.0,1.0,3.0,7.0,42.0,9.0,0.9666666666666668,0.034390523500191,0.1031715705005731,0.1375620940007642,1.4444019870080245,1,2020,Rendah,935,Original,False
30.0,3.0,0,1.84,right,Midfield,0,0,1,0,Premier League,1,313.9,13.0,0.7305475504322767,0.5936495807735741,13.0,14.5,1,4,-0.1034482758620689,2.6390573296152584,Rendah,Rendah,0.0414144632048423,1983.0,2.0,1.0,7.0,30.0,14.0,0.9166666666666666,0.0907715582450832,0.0453857791225416,0.1361573373676248,1.361573373676248,1,2021,Rendah,936,Original,False
29.0,2.0,1,1.87,right,Midfield,0,0,1,0,La Liga,2,249.4,6.0,0.5422885572139303,0.5596582393162107,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,1904.0,0.0,0.0,7.0,6.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.2836134453781512,1,2017,Rendah,937,Original,False
30.0,3.0,0,1.76,left,Attack,0,0,0,1,La Liga,2,173.05,9.0,0.7338308457711443,0.3883274190604261,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,2936.0,22.0,5.0,9.0,94.0,44.0,0.9705882352941176,0.6743869209809265,0.1532697547683923,0.8276566757493189,2.881471389645777,1,2017,Menengah,938,Original,False
31.0,4.0,0,1.76,left,Attack,0,0,0,1,La Liga,2,234.1,9.0,0.6377118644067796,0.5201093359680408,25.0,0.0,1,1,0.0,3.258096538021482,Menengah,No History,0.1067919692439128,2251.0,20.0,6.0,5.0,69.0,33.0,0.9629629629629628,0.7996446023989338,0.2398933807196801,1.0395379831186138,2.7587738782763216,1,2018,Menengah,939,Original,False
32.0,5.0,0,1.76,left,Attack,0,0,0,1,La Liga,2,167.0,11.0,0.7785714285714286,0.3906223459372436,25.0,25.0,1,2,0.0,3.258096538021482,Menengah,Menengah,0.1497005988023952,3262.0,14.0,3.0,9.0,84.0,40.0,1.0,0.3862660944206008,0.0827713059472716,0.4690374003678724,2.317596566523605,1,2019,Menengah,940,Original,False
33.0,6.0,0,1.76,left,Attack,0,0,0,1,La Liga,2,155.85,11.0,0.7986425339366516,0.3781969492001862,16.0,25.0,1,3,-0.36,2.833213344056216,Menengah,Menengah,0.1026628168110362,2864.0,14.0,13.0,9.0,51.0,28.0,1.0,0.4399441340782122,0.4085195530726256,0.848463687150838,1.6026536312849162,1,2020,Rendah,941,Original,False
34.0,7.0,0,1.76,left,Attack,0,0,0,1,La Liga,2,120.0,12.0,0.8426724137931034,0.3018281091086931,9.0,16.0,1,4,-0.4375,2.302585092994046,Rendah,Menengah,0.075,3087.0,18.0,5.0,9.0,90.0,41.0,0.972972972972973,0.5247813411078718,0.1457725947521866,0.6705539358600584,2.623906705539359,1,2021,Rendah,942,Original,False
27.0,0.0,1,1.85,right,Defender,0,1,0,0,Serie A,4,207.95,8.0,0.6442786069651741,0.6105291648603076,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,2445.0,1.0,2.0,8.0,20.0,6.0,0.935483870967742,0.0368098159509202,0.0736196319018404,0.1104294478527607,0.7361963190184049,1,2017,Rendah,943,Original,False
28.0,1.0,1,1.85,right,Defender,0,1,0,0,Serie A,4,367.68,6.0,0.4357429718875502,0.9418291473663452,11.0,0.0,1,1,0.0,2.4849066497880004,Rendah,No History,0.029917319408181,1746.0,1.0,3.0,1.0,27.0,8.0,0.9523809523809524,0.0515463917525773,0.1546391752577319,0.2061855670103093,1.3917525773195878,1,2018,Rendah,944,Original,False
29.0,2.0,1,1.85,right,Defender,0,1,0,0,Serie A,4,291.43,8.0,0.6,0.8563589727751171,11.0,11.0,1,2,0.0,2.4849066497880004,Rendah,Rendah,0.0377449130151322,2608.0,2.0,6.0,11.0,26.0,9.0,0.8787878787878788,0.0690184049079754,0.2070552147239263,0.2760736196319018,0.897239263803681,1,2019,Rendah,945,Original,False
